,PathNum,Target,+ Rate,Limit,Avg T (+),SD T (+),Avg T (after -),SD T (after -),Avg D (+),SD D (+),PathEucDist,Avg D (after -),SD D (after -),Avg S (+),SD S (+),Max S (+),Min S (+),Avg S (after -),SD S (after -)
0,1.0,book,1.0,300.0,176.16184210777283,65.6801137361022,,,802.674697376999,306.1832001693818,460.5850046408372,,,4.572119357332632,0.33235466349463944,4.933548575113808,4.152426873349918,,
1,2.0,shark,1.0,305.0,98.24421864748001,37.55779136639267,,,458.46171086052004,183.50158717172965,147.9538457898273,,,4.6381364660711,0.15120813924877088,4.855883589798513,4.5200172776668,,
2,3.0,bear,1.0,234.0,52.923102140426636,34.05483505885249,,,242.56894232471143,141.9927644153893,163.2277077091999,,,4.681003943462198,0.22774215896126943,4.9341245542407925,4.38034219121125,,
3,4.0,no graffiti,0.5,332.0,210.45986866950986,122.15293146080334,85.64687502384187,91.33868453238242,1034.3200242376151,612.3671747230877,297.6254495905886,406.70517956436333,447.7084658198878,4.894609881703154,0.06878379905654992,4.943247372451814,4.845972390954495,4.546913109227312,0.3782905532863997
4,5.0,banque strechnitz,0.75,268.0,73.85658582051595,1.508717584644377,83.41418981552123,,355.4160993505057,5.027275356382051,298.54256432374933,416.47031753054864,,4.813531588039008,0.1170784200708574,4.948537168484052,4.739907002098665,4.992799408009766,
5,6.0,foxes,0.75,394.0,151.69683543841043,76.58963019243123,226.39011812210083,,733.6804570429135,374.21358575536516,284.4347483290324,1132.5313383971798,,4.8299683455052795,0.030382207351440746,4.858360223304647,4.797925712799311,5.002565252368314,
6,7.0,johny patisserie,1.0,152.0,50.030411541461945,1.478089853488312,,,233.8089280711378,7.264666822332163,184.84568189979444,,,4.673496748320709,0.06035742415501142,4.733554491161405,4.612048865638482,,
7,8.0,gorilla,1.0,383.0,169.1699419617653,109.34352005327601,,,822.7753766946199,535.3572637792153,409.8719789641639,,,4.854686685313383,0.08082940486661193,4.946421017859137,4.752254834129908,,
8,9.0,tailor,1.0,332.0,194.41106611490252,93.78251284149945,,,934.7769334490766,489.0475940522429,263.87163616614805,,,4.722373698593846,0.25549948411783246,4.940083566282797,4.405828305229247,,
