PathNumber,ColliderName,Samples,timeDiff,Index
0,NoHouse,49,0.6373591423034668,0
0,NoHit,21,0.3109920024871826,1
0,NoHouse,205,3.1302573680877686,2
0,crane_2,2,0.022319555282592773,5
0,NoHouse,15,0.2236952781677246,6
0,NoHit,16,0.25544190406799316,7
0,NoHouse,95,1.4324469566345215,8
0,Building_218,14,0.21129703521728516,9
0,NoHouse,9,0.15574407577514648,10
0,Building_218,7,0.12201523780822754,11
0,NoHouse,117,1.8312327861785889,12
0,TaskBuilding_53,12,0.21129631996154785,13
0,Building_218,2,0.022815465927124023,14
0,Building_217,79,1.2439687252044678,15
0,NoHouse,12,0.21129584312438965,16
0,Building_217,101,1.5549614429473877,17
0,Building_218,34,0.5748636722564697,18
0,NoHouse,6,0.0882878303527832,19
0,Building_218,31,0.49153637886047363,20
0,TaskBuilding_53,38,0.6224801540374756,21
0,Building_218,8,0.14383983612060547,22
0,TaskBuilding_53,7,0.11110424995422363,23
0,Building_218,18,0.3000798225402832,24
0,NoHouse,10,0.13292813301086426,25
0,Building_218,5,0.0892801284790039,26
0,NoHouse,223,3.5315213203430176,27
1,NoHouse,325,4.824096441268921,28
1,NoHit,1,0.011407613754272461,29
1,NoHouse,144,2.253328800201416,30
1,Building_211,1,0.02232217788696289,39
1,NoHouse,135,2.056414842605591,40
1,Building_210,1,0.02182316780090332,41
1,Building_211,2,0.033231496810913086,42
1,NoHouse,28,0.48856210708618164,43
1,Building_187,1,0.02231907844543457,44
1,Building_213,3,0.0441434383392334,45
1,NoHouse,2,0.033232688903808594,46
1,Building_187,1,0.011407852172851562,47
1,NoHouse,117,1.8327205181121826,48
1,Building_210,12,0.22220826148986816,49
1,NoHouse,84,1.321840763092041,50
1,Building_213,10,0.19939088821411133,51
1,NoHouse,14,0.23312091827392578,52
1,Building_210,4,0.05555105209350586,53
1,NoHouse,2,0.02232074737548828,54
1,Building_210,4,0.07787227630615234,55
1,NoHouse,1,0.021823883056640625,56
1,Building_210,1,0.010912418365478516,57
1,NoHouse,24,0.3774549961090088,58
1,Building_210,1,0.011408805847167969,59
1,NoHouse,2,0.02232050895690918,60
1,Building_210,6,0.12251091003417969,61
1,NoHouse,1,0.021824121475219727,62
1,Building_210,1,0.02232050895690918,63
1,NoHouse,1,0.022319793701171875,64
1,Building_210,5,0.05555152893066406,65
1,NoHouse,118,1.8431367874145508,66
1,Building_213,22,0.4002723693847656,67
1,NoHouse,18,0.3000800609588623,68
1,Building_213,1,0.021823406219482422,69
1,NoHouse,2,0.02232050895690918,70
1,Building_213,2,0.029760360717773438,71
1,NoHouse,5,0.10118412971496582,72
1,Building_213,5,0.0892794132232666,73
1,NoHouse,1,0.02132868766784668,74
1,Building_213,4,0.06695938110351562,75
1,NoHouse,447,7.399329423904419,76
1,Building_154,7,0.1324315071105957,77
1,NoHouse,1,0.022321224212646484,78
1,Building_154,6,0.11060738563537598,79
1,NoHouse,4,0.06646490097045898,80
