PathNumber,ColliderName,Samples,timeDiff,Index
0,NoHouse,34,0.45830273628234863,0
0,Building_109,2,0.022319316864013672,1
0,NoHouse,6,0.06795310974121094,2
0,Building_109,3,0.03323197364807129,3
0,NoHouse,2,0.03323197364807129,4
0,Building_108,1,0.011406898498535156,5
0,Building_109,2,0.021825551986694336,6
0,NoHouse,113,1.7429447174072266,7
0,Building_74,4,0.055055856704711914,8
0,Building_73,5,0.07787108421325684,9
0,NoHouse,1,0.010912656784057617,10
0,Building_61,1,0.010912179946899414,11
0,Building_63,1,0.011407613754272461,12
0,House_10,4,0.05625772476196289,13
0,NoHouse,1,0.011198282241821289,14
0,Windmill-TaskBuilding_10_1,3,0.04463982582092285,15
0,NoHouse,1,0.010912179946899414,16
0,Windmill-TaskBuilding_10_1,1,0.011408329010009766,17
0,NoHouse,1,0.011407852172851562,18
0,NoHit,1,0.010494232177734375,19
0,House_10,1,0.0118255615234375,20
0,NoHouse,1,0.022320032119750977,21
0,House_10,2,0.021824121475219727,22
0,NoHouse,25,0.42209625244140625,23
0,Windmill-TaskBuilding_10_1,23,0.3665437698364258,24
0,NoHouse,132,1.9324162006378174,25
0,Windmill-TaskBuilding_10_1,1,0.02232050895690918,26
0,NoHouse,1,0.021824121475219727,27
0,Windmill-TaskBuilding_10_1,2,0.04464006423950195,28
0,NoHouse,84,1.3535833358764648,29
0,House_10,4,0.05555319786071777,30
0,Windmill-TaskBuilding_10_1,1,0.011407613754272461,31
0,House_10,1,0.021824359893798828,32
0,NoHouse,4,0.055552005767822266,33
0,Windmill-TaskBuilding_10_1,8,0.13441681861877441,34
0,NoHouse,52,0.7777271270751953,35
0,Windmill-TaskBuilding_10_1,27,0.4538402557373047,36
0,House_10,1,0.022815704345703125,37
0,NoHouse,265,4.165904521942139,38
0,Windmill-TaskBuilding_10_1,23,0.3774564266204834,39
0,NoHouse,271,4.406465768814087,40
1,NoHouse,143,2.092623710632324,41
1,House_10,9,0.14284729957580566,42
1,NoHouse,260,3.9218738079071045,43
1,Building_89,21,0.3442237377166748,46
1,NoHouse,12,0.1998889446258545,47
1,Building_90,13,0.22072052955627441,50
1,NoHouse,13,0.18897700309753418,51
1,Building_91,1,0.022318124771118164,52
1,NoHouse,50,0.7564001083374023,53
1,Building_107,1,0.010912179946899414,54
1,NoHouse,148,2.3436005115509033,55
1,TaskBuilding_14,2,0.022319793701171875,56
1,Building_110,1,0.02232050895690918,57
1,NoHouse,5,0.09969568252563477,58
1,Building_86,3,0.05555152893066406,59
1,NoHouse,1,0.010912179946899414,60
1,Building_86,1,0.011904001235961914,61
1,NoHouse,4,0.05456042289733887,62
1,Building_80,2,0.03372764587402344,63
1,NoHouse,3,0.04463934898376465,64
1,Building_80,1,0.021825075149536133,65
1,NoHouse,1,0.011904239654541016,66
1,Building_104,1,0.021327733993530273,67
1,Building_80,4,0.05555248260498047,68
1,Building_104,4,0.06646275520324707,69
1,Building_80,1,0.02281641960144043,70
1,NoHouse,4,0.055056095123291016,71
1,Building_104,1,0.011903762817382812,72
1,Building_80,1,0.021327972412109375,73
1,Building_104,1,0.011408567428588867,74
1,Building_80,3,0.05505633354187012,75
1,Building_107,1,0.011407613754272461,76
1,Building_104,1,0.022320032119750977,77
1,NoHouse,8,0.11110401153564453,78
1,Building_104,1,0.02232050895690918,79
1,Building_108,1,0.010911941528320312,80
1,Building_104,16,0.23311901092529297,81
1,Building_80,3,0.044144392013549805,82
1,Building_110,6,0.10019159317016602,83
1,Building_80,1,0.010912656784057617,84
1,Building_110,3,0.05604887008666992,85
1,Building_80,1,0.01091146469116211,86
1,Building_110,1,0.011903524398803711,87
1,Building_80,20,0.35166501998901367,88
1,NoHouse,1,0.011489391326904297,89
1,Building_80,7,0.1219339370727539,90
1,Building_110,13,0.2008800506591797,91
1,Building_105,3,0.03372812271118164,92
1,Building_104,1,0.011408805847167969,93
1,Building_80,1,0.022319316864013672,94
1,Building_104,15,0.22270584106445312,95
1,Building_105,2,0.03372526168823242,96
1,NoHouse,24,0.3997762203216553,97
1,TaskBuilding_18,1,0.022320032119750977,98
1,NoHouse,604,9.90661072731018,99
1,Building_232,1,0.011407136917114258,100
1,NoHouse,2,0.03323245048522949,101
1,Building_145,1,0.021825313568115234,102
1,Building_232,1,0.011406660079956055,103
1,Building_145,2,0.02182459831237793,104
1,NoHouse,16,0.28867197036743164,105
1,Building_232,1,0.011407613754272461,106
1,Building_144,1,0.022815942764282227,107
1,NoHouse,25,0.4325125217437744,108
1,Building_96,2,0.0441439151763916,109
1,NoHouse,22,0.36604809761047363,110
1,Building_94,1,0.02232050895690918,111
1,NoHouse,1,0.022319555282592773,112
1,Building_94,2,0.03323173522949219,113
1,NoHouse,1,0.01091146469116211,114
1,Building_94,4,0.05604863166809082,115
1,NoHouse,12,0.18897628784179688,116
1,Building_94,5,0.09969544410705566,117
1,NoHouse,2,0.03372836112976074,118
1,Building_94,2,0.021825075149536133,119
1,NoHouse,11,0.18897485733032227,120
1,TaskBuilding_18,22,0.3774557113647461,121
1,Building_101,1,0.011408567428588867,122
1,TaskBuilding_18,2,0.03323197364807129,123
1,NoHouse,22,0.3223996162414551,124
1,Building_94,1,0.010912418365478516,125
1,NoHouse,76,1.2320642471313477,126
1,Building_91,3,0.05555295944213867,127
1,NoHouse,2,0.0441431999206543,128
1,TaskBuilding_19,1,0.011903762817382812,129
1,NoHouse,1,0.010911703109741211,130
1,TaskBuilding_19,1,0.010912895202636719,131
1,NoHouse,3,0.03323101997375488,132
1,TaskBuilding_19,1,0.011408805847167969,133
1,NoHouse,2,0.0441436767578125,134
1,Building_94,2,0.03372812271118164,135
1,NoHouse,1,0.021823883056640625,136
1,Building_101,1,0.011408329010009766,137
1,Building_102,2,0.03372812271118164,138
1,NoHouse,1,0.021824121475219727,139
1,Building_158,2,0.022319793701171875,140
1,NoHouse,4,0.07787203788757324,141
1,Building_94,1,0.021823406219482422,142
1,NoHouse,2,0.03372788429260254,143
1,Building_94,4,0.07787275314331055,144
1,TaskBuilding_18,1,0.02182316780090332,145
1,Building_95,1,0.011408090591430664,146
1,Building_96,1,0.010912418365478516,147
1,Building_95,2,0.021824359893798828,148
1,Building_96,1,0.011903762817382812,149
1,NoHouse,1,0.022320270538330078,150
1,Building_95,3,0.04364752769470215,151
1,NoHouse,1,0.010911703109741211,152
1,Building_95,2,0.022320270538330078,153
1,NoHouse,49,0.8000483512878418,154
1,TaskBuilding_18,2,0.04414486885070801,155
1,Building_158,2,0.044638872146606445,156
1,TaskBuilding_18,1,0.010912656784057617,157
1,Building_158,1,0.011903524398803711,158
1,NoHouse,8,0.15524816513061523,159
1,Building_94,4,0.045136213302612305,160
1,NoHouse,13,0.18798422813415527,161
1,TaskBuilding_18,2,0.03273510932922363,162
1,NoHouse,10,0.14483237266540527,163
