PathNumber,ColliderName,Samples,timeDiff,Index
0,NoHouse,490,7.412225246429443,0
0,TaskBuilding_53,13,0.19988775253295898,1
0,NoHouse,196,3.0876009464263916,2
1,NoHouse,53,0.6934072971343994,3
1,NoHit,6,0.08878469467163086,4
1,NoHouse,309,4.663887977600098,5
1,Building_187,1,0.011408090591430664,12
1,NoHouse,1,0.011407852172851562,13
1,Building_213,1,0.021824121475219727,14
1,NoHouse,1,0.02232050895690918,15
1,Building_213,2,0.04464006423950195,16
1,NoHouse,126,2.02120041847229,17
1,Building_211,19,0.27776026725769043,18
1,NoHouse,2,0.02232050895690918,19
1,Building_210,3,0.03273487091064453,20
1,NoHouse,1,0.011408329010009766,21
1,Building_211,2,0.03372836112976074,22
1,Building_210,4,0.06596732139587402,23
1,Building_211,2,0.03372812271118164,24
1,NoHouse,5,0.08680033683776855,25
1,Building_210,1,0.011904001235961914,26
1,NoHouse,2,0.03323221206665039,27
1,Building_211,1,0.02231907844543457,28
1,NoHouse,45,0.7117612361907959,29
1,Building_211,26,0.3665440082550049,30
1,NoHouse,99,1.6105124950408936,31
1,Building_210,3,0.05505633354187012,32
1,NoHouse,1,0.011407613754272461,33
1,Building_210,1,0.022320032119750977,34
1,NoHouse,2,0.03372788429260254,35
1,Building_210,1,0.011408805847167969,36
1,NoHouse,1,0.02132725715637207,37
1,Building_210,5,0.06696057319641113,38
1,NoHouse,3,0.033231496810913086,39
1,Building_210,6,0.10019183158874512,40
1,NoHouse,129,2.087664842605591,41
1,Building_210,1,0.011408329010009766,42
1,NoHouse,4,0.0882875919342041,43
1,Building_210,1,0.011407852172851562,44
1,NoHouse,59,0.9662084579467773,45
1,Building_211,10,0.15326428413391113,46
1,Building_210,18,0.27776074409484863,47
1,NoHouse,119,1.8902554512023926,48
1,Building_210,18,0.31049609184265137,49
1,Building_211,3,0.0411684513092041,50
1,Building_210,7,0.14532709121704102,51
1,Building_211,4,0.06646513938903809,52
1,NoHouse,10,0.1334238052368164,53
1,Building_210,2,0.022816896438598633,54
1,Building_211,10,0.12399911880493164,55
1,Building_210,19,0.2668478488922119,56
1,NoHouse,331,5.585952997207642,57
1,Building_214,3,0.03273582458496094,58
1,NoHouse,18,0.34471988677978516,59
1,Building_214,2,0.03372836112976074,60
1,NoHouse,144,2.3202881813049316,61
1,Building_154,1,0.022319793701171875,62
1,NoHouse,1,0.010911941528320312,63
1,Building_154,1,0.011408567428588867,64
1,NoHouse,3,0.05604815483093262,65
1,Building_154,3,0.05505537986755371,66
1,NoHouse,4,0.05604815483093262,67
1,Building_154,1,0.021824359893798828,68
1,NoHouse,19,0.30057573318481445,69
1,Building_154,5,0.0882878303527832,70
1,NoHouse,1,0.021824359893798828,71
1,Building_154,5,0.0892801284790039,72
1,NoHouse,1,0.02182483673095703,73
1,Building_154,13,0.20038318634033203,74
1,NoHouse,1,0.021823883056640625,75
1,Building_154,3,0.045136451721191406,76
1,NoHouse,69,1.120959997177124,77
1,TaskBuilding_43,1,0.011407852172851562,78
1,Building_156,4,0.06695961952209473,79
1,Building_155,1,0.021824359893798828,82
1,NoHit,2,0.033728837966918945,83
1,NoHouse,5,0.0892791748046875,84
1,Building_214,15,0.2658557891845703,85
1,NoHouse,1,0.021824359893798828,86
1,Building_214,41,0.6234724521636963,87
1,NoHouse,37,0.6324000358581543,88
1,Building_152,2,0.044144630432128906,89
1,NoHouse,1,0.02182316780090332,90
1,Building_152,8,0.15574407577514648,91
1,Building_154,35,0.5996651649475098,92
1,NoHouse,134,2.3431031703948975,93
1,Building_154,1,0.010912179946899414,94
1,NoHouse,2,0.02331233024597168,95
1,Building_154,1,0.010416030883789062,96
1,NoHouse,65,1.0217604637145996,97
1,Building_154,3,0.04463958740234375,98
1,NoHouse,189,3.0876007080078125,99
1,crane_1,1,0.01140904426574707,100
1,NoHouse,3,0.054560184478759766,101
1,crane_1,3,0.05555105209350586,102
1,NoHouse,131,2.04352068901062,103
1,Building_154,11,0.14433574676513672,104
1,NoHouse,12,0.17806458473205566,105
1,Building_147,4,0.07787227630615234,106
1,TaskBuilding_43,9,0.15524768829345703,107
1,NoHouse,1,0.022817134857177734,108
1,TaskBuilding_43,5,0.07687950134277344,109
1,NoHouse,1,0.022815942764282227,110
1,TaskBuilding_43,1,0.021823406219482422,111
1,NoHouse,38,0.6438083648681641,112
1,Building_174,2,0.03372764587402344,113
1,Building_175,1,0.010913848876953125,114
1,NoHouse,36,0.5446062088012695,115
1,Building_175,1,0.02232050895690918,116
1,NoHouse,1,0.022320985794067383,117
1,Building_174,3,0.05505514144897461,118
1,NoHouse,13,0.2107999324798584,119
1,Building_154,13,0.22220802307128906,120
1,Building_152,5,0.0892798900604248,121
1,NoHouse,2,0.0441441535949707,122
1,Building_147,5,0.06646394729614258,123
1,Building_98,2,0.033728599548339844,124
1,TaskBuilding_31,1,0.022319316864013672,125
1,NoHit,1,0.021824121475219727,126
1,Building_98,7,0.1225123405456543,127
1,TaskBuilding_43,3,0.03273606300354004,130
1,NoHouse,7,0.1334245204925537,131
1,Building_174,4,0.06695961952209473,132
1,Building_173,1,0.022319316864013672,133
1,NoHouse,4,0.05555319786071777,134
1,Building_173,2,0.03273510932922363,135
1,NoHouse,11,0.20038366317749023,136
1,Building_156,2,0.04364776611328125,137
1,TaskBuilding_43,2,0.02281641960144043,138
1,Building_156,1,0.021327972412109375,139
1,TaskBuilding_43,1,0.011903762817382812,140
1,NoHouse,1,0.021825075149536133,141
1,Building_156,4,0.07836699485778809,142
1,Building_155,10,0.16616034507751465,143
1,Building_156,1,0.02232050895690918,144
1,TaskBuilding_43,1,0.01091146469116211,145
1,NoHouse,5,0.0783689022064209,146
1,Building_154,13,0.24353504180908203,147
1,NoHouse,1,0.011407852172851562,148
1,Building_154,5,0.10019278526306152,149
1,NoHouse,16,0.24403166770935059,150
1,Building_154,1,0.011407613754272461,151
1,NoHouse,6,0.07787275314331055,152
1,Building_154,4,0.05505537986755371,153
1,NoHouse,14,0.21129631996154785,154
1,Building_98,1,0.02182459831237793,155
1,TaskBuilding_43,8,0.11159968376159668,156
1,NoHouse,1,0.010911226272583008,157
1,TaskBuilding_43,3,0.044144392013549805,158
1,Building_156,2,0.033232688903808594,159
1,NoHouse,2,0.033232927322387695,160
1,TaskBuilding_35,1,0.022814512252807617,161
1,Building_173,2,0.044640541076660156,162
1,Building_175,1,0.01636791229248047,163
1,NoHouse,22,0.36108827590942383,164
1,TaskBuilding_47,1,0.021823406219482422,165
1,NoHouse,1,0.02232050895690918,166
1,TaskBuilding_47,1,0.021823644638061523,167
1,NoHouse,15,0.2559356689453125,168
1,Building_175,3,0.03273606300354004,169
1,NoHouse,282,4.576593637466431,170
1,Building_157,4,0.07737565040588379,171
1,crane_1,1,0.022321224212646484,172
1,NoHit,1,0.021824121475219727,173
1,NoHouse,1,0.022319316864013672,174
1,NoHit,1,0.011408090591430664,175
1,crane_1,2,0.03323221206665039,176
1,NoHouse,4,0.06646370887756348,177
1,crane_1,14,0.23361587524414062,178
1,Building_155,2,0.022319793701171875,179
1,TaskBuilding_43,1,0.020831823348999023,180
1,Building_155,1,0.02281641960144043,181
1,NoHouse,1,0.022321224212646484,182
1,Building_155,4,0.06695842742919922,183
1,TaskBuilding_43,2,0.04463982582092285,184
1,Building_155,1,0.021825075149536133,185
1,TaskBuilding_43,1,0.011903524398803711,186
1,Building_155,2,0.03422403335571289,187
1,crane_1,1,0.020335912704467773,188
1,Building_166,1,0.01190495491027832,189
1,NoHouse,2,0.03273463249206543,190
1,Building_175,49,0.8327853679656982,191
1,NoHouse,1,0.022318601608276367,192
1,Building_175,1,0.02232217788696289,193
1,NoHouse,1,0.0004949569702148438,194
1,Building_175,2,0.021327972412109375,195
1,NoHouse,1,0.011406898498535156,196
1,Building_175,2,0.022321224212646484,197
1,NoHouse,1,0.022320270538330078,198
1,Building_175,1,0.010911703109741211,199
1,NoHouse,16,0.22220873832702637,200
1,Building_175,1,0.011407136917114258,201
1,NoHouse,7,0.13292789459228516,202
1,Building_175,15,0.23361635208129883,203
1,NoHouse,28,0.43300795555114746,204
1,Building_150,1,0.010416746139526367,205
1,TaskBuilding_43,2,0.03372693061828613,206
1,Building_157,2,0.0441439151763916,207
1,Building_158,2,0.03323221206665039,208
1,NoHouse,1,0.011407852172851562,209
1,Building_158,2,0.03323221206665039,210
1,NoHouse,2,0.044144392013549805,211
1,Building_157,19,0.322399377822876,212
1,crane_1,1,0.021825075149536133,213
1,NoHouse,3,0.05555129051208496,214
1,NoHit,1,0.011408329010009766,215
1,crane_1,1,0.01091313362121582,216
1,TaskBuilding_43,13,0.23311877250671387,217
1,NoHit,1,0.022319793701171875,218
1,Building_157,27,0.45532941818237305,219
1,Building_158,1,0.011406421661376953,220
1,NoHouse,1,0.02281785011291504,221
1,Building_157,1,0.010414600372314453,222
1,NoHouse,2,0.022320032119750977,223
1,Building_157,1,0.010911941528320312,224
1,TaskBuilding_35,4,0.055552005767822266,225
1,NoHouse,44,0.7440013885498047,226
1,Building_175,1,0.021824121475219727,227
1,NoHouse,58,0.9334709644317627,228
1,Building_174,3,0.05555152893066406,229
1,NoHouse,1,0.010912179946899414,230
1,Building_174,1,0.011408329010009766,231
1,NoHouse,1,0.021823883056640625,232
1,Building_174,1,0.011407613754272461,233
1,Building_173,8,0.1547527313232422,234
1,NoHouse,27,0.37795186042785645,235
1,Building_166,4,0.07787251472473145,236
1,TaskBuilding_35,11,0.1998884677886963,237
1,NoHouse,1,0.022319555282592773,238
1,TaskBuilding_35,9,0.1666557788848877,239
1,NoHouse,1,0.011904001235961914,240
1,Building_166,18,0.2772645950317383,241
1,NoHouse,1,0.011407852172851562,242
1,Building_174,1,0.021327972412109375,243
1,NoHouse,44,0.7554070949554443,244
1,Building_175,1,0.011904478073120117,245
1,NoHouse,3,0.06547284126281738,246
1,Building_175,19,0.3010725975036621,247
1,NoHouse,26,0.4558236598968506,248
1,Building_175,2,0.03422355651855469,249
1,NoHouse,2,0.04336214065551758,250
1,Building_175,1,0.022109270095825195,251
1,NoHouse,3,0.06695985794067383,252
1,Building_175,3,0.05555272102355957,253
1,NoHouse,14,0.22121524810791016,254
1,Building_174,1,0.010913610458374023,255
1,NoHouse,1,0.011902809143066406,256
1,Building_175,4,0.06646442413330078,257
1,Building_174,11,0.13292813301086426,258
1,NoHouse,2,0.022320032119750977,259
1,Building_174,1,0.010912179946899414,260
1,NoHouse,1,0.011407852172851562,261
1,Building_174,6,0.07886385917663574,262
1,NoHouse,3,0.04463982582092285,263
1,Building_173,28,0.4325125217437744,264
1,NoHouse,8,0.1225121021270752,265
1,Building_173,1,0.022815227508544922,266
1,NoHouse,3,0.05604815483093262,267
1,Building_173,4,0.04364776611328125,268
1,NoHouse,1,0.02182459831237793,269
1,Building_173,1,0.010911703109741211,270
1,NoHouse,6,0.11110472679138184,271
1,Building_166,1,0.010911703109741211,272
1,Building_162,1,0.011408567428588867,273
1,TaskBuilding_35,6,0.11110377311706543,274
1,TaskBuilding_43,2,0.04463982582092285,275
1,NoHouse,3,0.03372788429260254,276
1,Building_154,1,0.02232050895690918,277
1,NoHouse,7,0.09969568252563477,278
1,Building_154,9,0.11110424995422363,279
1,NoHouse,50,0.7221765518188477,280
1,TaskBuilding_31,3,0.06646251678466797,281
1,NoHouse,28,0.5088968276977539,282
1,TaskBuilding_31,2,0.03372812271118164,283
1,NoHouse,1,0.021823883056640625,284
1,Building_147,2,0.033232688903808594,285
1,NoHouse,35,0.4687204360961914,286
1,Building_150,2,0.0441434383392334,287
1,NoHouse,153,2.373856544494629,288
1,Building_154,1,0.011408090591430664,289
1,NoHouse,66,0.9667038917541504,290
1,Building_154,1,0.022321224212646484,291
1,NoHouse,1,0.02231884002685547,292
1,Building_154,27,0.43300890922546387,293
1,NoHouse,13,0.21030282974243164,294
1,Building_154,3,0.045137882232666016,295
1,NoHouse,1,0.011406421661376953,296
1,Building_154,3,0.06596875190734863,297
1,NoHouse,207,3.2874882221221924,298
1,Building_154,86,1.4880003929138184,299
1,NoHouse,131,2.1099846363067627,300
1,Building_154,44,0.6443047523498535,301
1,NoHouse,29,0.5331995487213135,302
1,Building_139,1,0.010912656784057617,303
1,NoHouse,12,0.177567720413208,304
1,Building_138,2,0.022320032119750977,305
1,NoHouse,2,0.022815704345703125,306
1,Building_138,1,0.021824121475219727,307
1,NoHouse,1,0.022320032119750977,308
1,Building_139,2,0.03471970558166504,309
1,NoHouse,2,0.03174448013305664,310
1,Building_139,27,0.42209553718566895,311
1,NoHouse,36,0.5550246238708496,312
1,Building_154,14,0.24452805519104004,313
1,NoHouse,30,0.4885594844818115,314
1,Building_139,63,1.0113451480865479,315
1,NoHouse,36,0.6001605987548828,316
1,Building_154,53,0.8431990146636963,317
1,NoHouse,89,1.401202917098999,318
1,Building_139,68,1.107069969177246,319
1,NoHouse,14,0.20038485527038574,320
1,Building_139,73,1.1239352226257324,321
1,NoHouse,17,0.3109931945800781,322
1,Building_139,57,0.8551034927368164,323
1,NoHouse,255,4.141602039337158,324
1,Building_140,1,0.011408090591430664,325
1,NoHouse,15,0.23311901092529297,326
1,Building_139,74,1.221649169921875,327
1,Building_138,44,0.7097756862640381,328
1,NoHouse,115,1.8342080116271973,329
1,Building_232,2,0.03323245048522949,330
1,NoHouse,1,0.010912179946899414,331
1,Building_232,3,0.05604839324951172,332
1,NoHouse,1,0.02231884002685547,333
1,Building_232,24,0.37696051597595215,334
1,NoHouse,2,0.033232688903808594,335
1,Building_232,1,0.022319316864013672,336
1,NoHouse,5,0.07787203788757324,337
1,Building_232,7,0.13937664031982422,338
1,NoHouse,134,2.148672342300415,339
1,Building_229,2,0.022319793701171875,340
1,NoHouse,63,1.030688762664795,341
1,Building_230,124,1.8679373264312744,342
1,NoHouse,48,0.7643351554870605,343
1,Building_229,9,0.13292813301086426,344
1,NoHouse,2,0.033231258392333984,345
1,TaskBuilding_37,19,0.3243851661682129,346
1,NoHouse,1,0.010910987854003906,347
1,TaskBuilding_37,57,1.0108494758605957,348
1,NoHouse,6,0.11110448837280273,349
1,TaskBuilding_37,1,0.022815227508544922,350
1,NoHouse,3,0.06596851348876953,351
1,TaskBuilding_37,2,0.03323197364807129,352
1,NoHouse,6,0.0892786979675293,353
1,TaskBuilding_37,51,0.7995529174804688,354
1,NoHouse,1,0.010912656784057617,355
1,TaskBuilding_37,1,0.01140737533569336,356
