PathNumber,ColliderName,Samples,timeDiff,Index
0,TaskBuilding_19,29,0.40175843238830566,0
0,NoHouse,1,0.011407852172851562,1
0,TaskBuilding_19,3,0.03372836112976074,2
0,Building_91,1,0.011408090591430664,3
0,NoHouse,15,0.17905640602111816,4
0,Building_90,1,0.010912418365478516,5
0,NoHouse,656,10.162545919418335,6
0,Windmill-TaskBuilding_10_1,28,0.42209696769714355,7
0,NoHouse,1123,18.390195846557617,8
0,Windmill-TaskBuilding_10_1,1,0.011904716491699219,9
0,NoHouse,3,0.05505537986755371,10
0,Windmill-TaskBuilding_10_1,2,0.03372764587402344,11
0,NoHouse,1,0.021823883056640625,12
0,Windmill-TaskBuilding_10_1,8,0.13392066955566406,13
0,NoHouse,6,0.07737588882446289,14
0,Windmill-TaskBuilding_10_1,1,0.010912418365478516,15
0,NoHouse,1797,29.586905002593994,16
0,Windmill-TaskBuilding_10_1,3,0.05555081367492676,17
0,NoHouse,19,0.23361659049987793,18
0,Windmill-TaskBuilding_10_1,2,0.02281498908996582,19
0,House_10,32,0.48856139183044434,20
0,Windmill-TaskBuilding_10_1,3,0.04464221000671387,21
0,NoHouse,596,9.238991260528564,22
1,NoHouse,702,10.733442068099976,23
1,Building_90,16,0.2772653102874756,24
1,Building_91,4,0.055054664611816406,25
1,NoHouse,2,0.022320270538330078,26
1,Building_91,19,0.277759313583374,27
1,NoHouse,12,0.18897700309753418,28
1,Building_94,3,0.045135498046875,29
1,NoHouse,1,0.021329164505004883,30
1,Building_94,1,0.011406898498535156,31
1,NoHouse,1,0.022320032119750977,32
1,Building_94,9,0.16616082191467285,33
1,NoHouse,1,0.011406660079956055,34
1,Building_94,2,0.04464077949523926,35
1,NoHouse,1,0.014880180358886719,36
1,Building_94,2,0.026782989501953125,37
1,NoHouse,1,0.021824359893798828,38
1,Building_94,3,0.04464006423950195,39
1,NoHouse,1,0.02182459831237793,40
1,Building_94,1,0.011408090591430664,41
1,NoHouse,16,0.2559359073638916,42
1,TaskBuilding_23,1,0.011407852172851562,43
1,NoHouse,4,0.04513692855834961,44
1,TaskBuilding_18,1,0.022319316864013672,45
1,NoHouse,24,0.3893599510192871,46
1,TaskBuilding_18,1,0.011407852172851562,47
1,NoHouse,2,0.03323221206665039,48
1,Building_96,3,0.03323221206665039,49
1,NoHouse,6,0.11110305786132812,50
1,Building_96,2,0.022320032119750977,51
1,NoHouse,9,0.17806506156921387,52
1,Building_96,3,0.03273606300354004,53
1,NoHouse,1,0.01140737533569336,54
1,Building_96,4,0.06695961952209473,55
1,NoHouse,4,0.07787346839904785,56
1,Building_232,1,0.02182316780090332,57
1,NoHouse,9,0.15524816513061523,58
1,Building_91,6,0.08977627754211426,59
1,NoHouse,4,0.07638382911682129,60
1,Building_176,4,0.0451357364654541,61
1,NoHouse,1,0.022320270538330078,62
1,Building_91,32,0.49947261810302734,63
1,Building_176,2,0.04414248466491699,64
1,Building_92,3,0.05654501914978027,65
1,NoHouse,1,0.021823406219482422,66
1,Building_92,1,0.021824121475219727,67
1,Building_176,1,0.02232050895690918,68
1,NoHouse,1,0.022319793701171875,69
1,Building_176,6,0.07787179946899414,70
1,NoHouse,8,0.14185667037963867,71
1,Building_176,3,0.04464006423950195,72
1,NoHouse,3,0.0441439151763916,73
1,Building_176,3,0.04463982582092285,74
1,NoHouse,2,0.03323197364807129,75
1,Building_176,4,0.06646394729614258,76
1,NoHouse,2,0.022815942764282227,77
1,Building_94,4,0.056047916412353516,78
1,NoHouse,1,0.02281641960144043,79
