PathNumber,ColliderName,Samples,timeDiff,Index
0,NoHouse,541,8.188465356826782,0
1,NoHouse,261,3.8901281356811523,1
1,Building_89,11,0.14483189582824707,2
1,NoHouse,525,8.2167387008667,3
1,TaskBuilding_14,1,0.022815942764282227,4
1,NoHouse,2,0.022004365921020508,5
1,TaskBuilding_14,10,0.13572382926940918,6
1,NoHouse,3,0.055551767349243164,7
1,TaskBuilding_14,1,0.010911941528320312,8
1,NoHouse,247,3.9982564449310303,9
1,Building_80,5,0.08878517150878906,10
1,NoHouse,108,1.7104220390319824,11
1,TaskBuilding_14,1,0.023097991943359375,12
1,NoHouse,18,0.34372854232788086,13
1,TaskBuilding_14,2,0.0441434383392334,14
1,NoHouse,1,0.011903047561645508,15
1,TaskBuilding_14,3,0.055552005767822266,16
1,NoHouse,82,1.3754079341888428,17
1,Building_75,3,0.05604863166809082,18
1,NoHouse,58,0.9771196842193604,19
1,Building_75,16,0.2450244426727295,20
1,Building_82,2,0.03297829627990723,21
1,Building_81,3,0.05630135536193848,22
1,Garage_86,6,0.11110401153564453,23
1,NoHouse,8,0.15475225448608398,24
1,Building_71,1,0.022320032119750977,25
1,NoHouse,13,0.23312020301818848,26
1,Building_74,2,0.04414486885070801,27
1,NoHouse,12,0.16715097427368164,28
1,Building_74,1,0.021824121475219727,29
1,NoHouse,455,7.41817831993103,30
1,Building_63,8,0.14433550834655762,35
1,NoHouse,2,0.03372812271118164,36
1,Building_63,8,0.09969687461853027,37
1,NoHouse,3,0.05604743957519531,38
1,Building_63,10,0.19939208030700684,39
1,NoHouse,10,0.1666560173034668,40
1,Building_63,2,0.03323245048522949,41
1,NoHouse,120,2.0772483348846436,42
1,Building_57,2,0.033231496810913086,43
1,NoHouse,41,0.7330894470214844,44
1,Building_59,1,0.011903047561645508,45
1,NoHouse,447,7.16273832321167,46
1,Building_64,1,0.022319793701171875,47
1,NoHouse,1,0.022320270538330078,48
1,Building_64,4,0.06596779823303223,49
1,Building_68,46,0.6889441013336182,50
1,NoHouse,4,0.04463934898376465,51
1,Building_68,7,0.12201666831970215,52
1,NoHouse,1,0.011408329010009766,53
1,Building_68,3,0.06695985794067383,54
1,NoHouse,2,0.03323245048522949,55
1,Building_68,11,0.18798398971557617,56
1,NoHouse,26,0.4558236598968506,57
1,Building_59,1,0.022320270538330078,58
1,TaskBuilding_9,26,0.43300795555114746,59
1,Building_60,1,0.02182483673095703,60
1,NoHouse,203,3.3653597831726074,61
1,TaskBuilding_9,21,0.3665447235107422,62
1,Building_60,1,0.02182316780090332,63
1,Building_58,14,0.23312067985534668,64
1,Building_57,6,0.08878374099731445,65
1,Building_58,7,0.11110424995422363,66
1,Building_57,5,0.0892798900604248,67
1,Building_58,20,0.34372854232788086,68
1,NoHouse,212,3.3985939025878906,69
1,Building_58,11,0.19988679885864258,70
1,Building_57,55,0.9225606918334961,71
1,NoHouse,800,12.761587381362915,72
1,TaskBuilding_12,11,0.19988751411437988,73
1,NoHouse,170,2.608961582183838,74
1,Church-TaskBuilding_16,26,0.36704039573669434,75
1,NoHouse,1,0.02083134651184082,76
1,Church-TaskBuilding_16,1,0.011407613754272461,77
1,NoHouse,3,0.044640302658081055,78
1,Church-TaskBuilding_16,4,0.0892801284790039,79
1,NoHouse,249,4.097456693649292,80
