1004,1005,1008,1010,1011,1013,1017,1018,1019,1021,1022,1023,1054,1055,1056,1057,1058,1068,1069,1072,1073,1074,1075,1077,1079,1080
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0011481056257177,1.0,1.0,1.0,1.0,1.0,1.0,1.0015128593040847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9965576592082616,1.0,1.0
1.0,1.0016207455429498,1.0,1.0,1.0010266940451746,1.002061855670103,1.0,1.002857142857143,1.0011695906432752,1.0025477707006372,1.001025641025641,1.0009970089730809,1.001628664495114,1.0012755102040816,1.0,1.0048543689320388,1.000834028356964,1.0,1.0011173184357542,1.0,1.0,1.0,1.0,1.0,1.0121457489878545,1.0
1.0050062578222778,1.0054054054054054,1.0029527559055118,1.0,1.0010729613733906,1.0042372881355932,1.0009208103130756,1.0109375,1.0012484394506866,1.002808988764045,1.0065645514223194,1.0020429009193057,1.0149812734082395,1.0081967213114755,1.0031847133757958,1.0093808630393997,1.0034572169403628,1.0039331366764994,1.0035460992907799,1.0,1.0031217481789805,1.000825082508251,1.0,1.006451612903226,1.0292682926829269,1.0021691973969629
1.0081521739130437,1.0221774193548387,1.0071794871794872,1.0066964285714286,1.0,1.0090293453724606,1.0028901734104043,1.033687943262411,1.001375515818432,1.0128,1.009163802978236,1.0010799136069115,1.0530120481927712,1.0199386503067485,1.031657355679702,1.0247191011235957,1.0035810205908684,1.005268703898841,1.0251322751322751,1.0,1.002178649237473,1.000865051903114,1.0,0.9866310160427808,1.0429042904290429,1.006857142857143
1.0213414634146345,1.056,1.014207650273224,1.0200501253132832,1.0252996005326231,1.014760147601476,1.0062565172054223,1.0412147505422993,1.004731861198738,1.0371819960861055,1.0089285714285714,1.0034802784222738,1.1285714285714286,1.0289608177172058,1.0580357142857142,1.0707964601769908,1.0057251908396947,1.0089988751406074,1.0387481371087928,1.0007530120481931,1.0122850122850122,1.0073597056117756,1.0035971223021585,0.9536679536679536,1.130890052356021,1.018018018018018
1.035906642728905,1.0586319218241045,1.035758323057953,1.04178674351585,1.0363924050632911,1.0131386861313871,1.0208816705336428,1.0664739884393064,1.0192307692307692,1.0661764705882353,1.022222222222222,1.0165289256198349,1.121693121693122,1.1140939597315438,1.037617554858934,1.1428571428571432,1.0114345114345116,1.023407022106632,1.0541958041958042,1.0066445182724253,1.0186666666666668,1.0089641434262948,1.0056925996204933,1.0136054421768708,1.15,1.033625730994152
1.0839002267573696,1.0396039603960396,1.0617110799438991,1.0793650793650793,1.073076923076923,1.061837455830389,1.0212483399734398,1.151219512195122,1.040712468193384,1.0963855421686746,1.0394511149228132,1.0016339869281046,1.1968503937007875,1.1173020527859236,1.013761467889908,1.1703296703296702,1.0227544910179642,1.0213089802130901,1.080168776371308,1.022065313327449,1.0325077399380804,1.0232828870779975,1.0214132762312635,0.9661016949152544,1.319148936170213,1.0302013422818792
1.1369426751592355,1.0796460176991152,1.085661080074488,1.0897703549060545,1.1450381679389312,1.1161616161616164,1.0638977635782747,1.1785714285714286,1.1271477663230243,1.148,1.1071428571428572,1.0094339622641508,1.155844155844156,1.2583333333333333,1.021276595744681,1.2115384615384617,1.0608108108108107,1.0644567219152854,1.1887905604719764,1.0264446620959844,1.0710172744721689,1.0390835579514826,1.0329670329670328,0.7407407407407407,1.5714285714285714,1.0351966873706009
