Edge1,Edge2
NoHouse,Building_139
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_151,NoHouse
Building_144,Building_151
Building_152,Building_144
Building_141,Building_152
NoHouse,Building_141
Building_162,NoHouse
NoHouse,Building_162
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
TaskBuilding_27,NoHouse
Building_99,TaskBuilding_27
NoHouse,Building_99
Building_101,NoHouse
Building_157,Building_101
TaskBuilding_5,Building_157
Building_149,TaskBuilding_5
Building_100,Building_149
Building_157,Building_100
Building_162,Building_157
NoHouse,Building_162
Building_162,NoHouse
Building_157,Building_162
Building_158,Building_157
Building_162,Building_158
NoHouse,Building_162
Building_162,NoHouse
NoHouse,Building_162
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
Building_162,NoHouse
Building_161,Building_162
TaskBuilding_35,Building_161
crane_1,TaskBuilding_35
Building_163,crane_1
NoHouse,Building_163
Building_170,NoHouse
Building_165,Building_170
Building_164,Building_165
TaskBuilding_35,Building_164
Building_164,TaskBuilding_35
Building_165,Building_164
NoHouse,Building_165
Building_164,NoHouse
NoHouse,Building_164
Building_164,NoHouse
Building_166,Building_164
Building_164,Building_166
Building_165,Building_164
Building_164,Building_165
Building_162,Building_164
TaskBuilding_35,Building_162
Building_164,TaskBuilding_35
Building_165,Building_164
NoHouse,Building_165
Building_167,NoHouse
NoHouse,Building_167
Building_164,NoHouse
NoHouse,Building_164
Building_154,NoHouse
NoHouse,Building_154
Building_166,NoHouse
Building_167,Building_166
NoHouse,Building_167
Building_167,NoHouse
NoHouse,Building_167
Building_166,NoHouse
NoHouse,Building_166
Building_167,NoHouse
NoHouse,Building_167
Building_167,NoHouse
NoHouse,Building_167
Building_169,NoHouse
Building_174,Building_169
TaskBuilding_42,Building_174
NoHouse,TaskBuilding_42
Building_174,NoHouse
NoHouse,Building_174
Building_155,NoHouse
TaskBuilding_42,Building_155
Building_173,TaskBuilding_42
TaskBuilding_42,Building_173
NoHouse,TaskBuilding_42
Building_152,NoHouse
NoHouse,Building_152
crane_1,NoHouse
Building_152,crane_1
Building_141,Building_152
Building_155,Building_141
crane_1,Building_155
Building_145,crane_1
Building_168,Building_145
Building_147,Building_168
Building_150,Building_147
NoHouse,Building_150
Building_150,NoHouse
Building_151,Building_150
NoHouse,Building_151
Building_100,NoHouse
Building_168,Building_100
Building_166,Building_168
NoHouse,Building_166
Building_152,NoHouse
Building_155,Building_152
NoHouse,Building_155
Building_173,NoHouse
TaskBuilding_42,Building_173
Building_173,TaskBuilding_42
NoHouse,Building_173
TaskBuilding_43,NoHouse
NoHouse,TaskBuilding_43
TaskBuilding_43,NoHouse
Building_156,TaskBuilding_43
TaskBuilding_43,Building_156
NoHouse,TaskBuilding_43
TaskBuilding_48,NoHouse
Building_236,TaskBuilding_48
TaskBuilding_43,Building_236
NoHouse,TaskBuilding_43
TaskBuilding_43,NoHouse
NoHouse,TaskBuilding_43
Building_236,NoHouse
TaskBuilding_43,Building_236
Building_235,TaskBuilding_43
TaskBuilding_43,Building_235
Building_235,TaskBuilding_43
NoHouse,Building_235
Building_236,NoHouse
Building_235,Building_236
TaskBuilding_43,Building_235
Building_235,TaskBuilding_43
Building_236,Building_235
NoHouse,Building_236
Building_214,NoHouse
NoHouse,Building_214
TaskBuilding_48,NoHouse
Building_235,TaskBuilding_48
Building_236,Building_235
Building_235,Building_236
Building_236,Building_235
Building_235,Building_236
Building_236,Building_235
NoHouse,Building_236
Building_214,NoHouse
Building_215,Building_214
Building_216,Building_215
Castle-TaskBuilding_56,Building_216
NoHouse,Castle-TaskBuilding_56
crane_2,NoHouse
Building_216,crane_2
NoHouse,Building_216
Building_235,NoHouse
Building_236,Building_235
Building_154,Building_236
Building_229,Building_154
Building_139,Building_229
NoHouse,Building_139
Building_235,NoHouse
Building_236,Building_235
Building_235,Building_236
Building_154,Building_235
NoHouse,Building_154
Building_139,NoHouse
Building_154,Building_139
NoHouse,Building_154
Building_139,NoHouse
Building_229,Building_139
NoHouse,Building_229
Building_229,NoHouse
Building_139,Building_229
TaskBuilding_44,Building_139
Building_234,TaskBuilding_44
Building_235,Building_234
NoHouse,Building_235
Building_234,NoHouse
TaskBuilding_44,Building_234
Building_232,TaskBuilding_44
TaskBuilding_44,Building_232
Building_139,TaskBuilding_44
Building_141,Building_139
Building_140,Building_141
NoHouse,Building_140
Building_138,NoHouse
Building_232,Building_138
Building_223,Building_232
Building_232,Building_223
NoHouse,Building_232
Building_140,NoHouse
Building_139,Building_140
TaskBuilding_37,Building_139
Building_232,TaskBuilding_37
Building_228,Building_232
Building_139,Building_228
NoHouse,Building_139
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
Building_233,TaskBuilding_45
NoHouse,Building_233
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
Garage_235,NoHouse
NoHouse,Garage_235
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
Garage_224,TaskBuilding_45
NoHouse,Garage_224
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
Building_220,NoHouse
NoHouse,Building_220
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
Building_225,NoHouse
Building_226,Building_225
Garage_224,Building_226
NoHouse,Garage_224
Building_231,NoHouse
NoHouse,Building_231
Building_225,NoHouse
Garage_224,Building_225
Building_225,Garage_224
Building_231,Building_225
NoHouse,Building_231
Building_225,NoHouse
NoHouse,Building_225
Building_229,NoHouse
Building_233,Building_229
Building_230,Building_233
Building_226,Building_230
NoHouse,Building_226
Building_226,NoHouse
Building_225,Building_226
Building_224,Building_225
NoHouse,Building_224
Garage_224,NoHouse
NoHouse,Garage_224
TaskBuilding_36,NoHouse
NoHouse,TaskBuilding_36
Building_231,NoHouse
NoHouse,Building_231
Building_139,NoHouse
NoHouse,Building_139
TaskBuilding_36,NoHouse
NoHouse,TaskBuilding_36
Building_230,NoHouse
TaskBuilding_36,Building_230
Building_139,TaskBuilding_36
NoHouse,Building_139
TaskBuilding_36,NoHouse
Building_139,TaskBuilding_36
TaskBuilding_36,Building_139
Building_142,TaskBuilding_36
TaskBuilding_36,Building_142
NoHouse,TaskBuilding_36
TaskBuilding_36,NoHouse
Building_137,TaskBuilding_36
TaskBuilding_36,Building_137
NoHouse,TaskBuilding_36
Building_138,NoHouse
Building_137,Building_138
TaskBuilding_36,Building_137
Building_137,TaskBuilding_36
TaskBuilding_36,Building_137
Building_137,TaskBuilding_36
NoHouse,Building_137
Building_142,NoHouse
NoHouse,Building_142
Building_137,NoHouse
NoHouse,Building_137
Building_141,NoHouse
Building_142,Building_141
NoHouse,Building_142
Building_142,NoHouse
NoHouse,Building_142
Building_142,NoHouse
NoHouse,Building_142
Building_142,NoHouse
NoHouse,Building_142
Building_142,NoHouse
NoHouse,Building_142
Building_124,NoHouse
NoHouse,Building_124
Building_124,NoHouse
NoHouse,Building_124
Building_124,NoHouse
TaskBuilding_4,Building_124
NoHouse,TaskBuilding_4
Building_142,NoHouse
NoHouse,Building_142
TaskBuilding_32,NoHouse
NoHouse,TaskBuilding_32
Building_133,NoHouse
Building_124,Building_133
NoHouse,Building_124
TaskBuilding_32,NoHouse
Building_229,TaskBuilding_32
NoHouse,Building_229
Building_133,NoHouse
NoHouse,Building_133
Building_229,NoHouse
TaskBuilding_37,Building_229
NoHouse,TaskBuilding_37
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
TaskBuilding_37,NoHouse
Building_138,TaskBuilding_37
NoHouse,Building_138
Building_139,NoHouse
Building_230,Building_139
Building_225,Building_230
Building_231,Building_225
Building_232,Building_231
TaskBuilding_36,Building_232
Building_142,TaskBuilding_36
NoHouse,Building_142
Building_232,NoHouse
Building_139,Building_232
NoHouse,Building_139
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Building_232,NoHouse
TaskBuilding_44,Building_232
TaskBuilding_39,TaskBuilding_44
NoHouse,TaskBuilding_39
Building_152,NoHouse
Building_154,Building_152
Garage_235,Building_154
TaskBuilding_44,Garage_235
NoHouse,TaskBuilding_44
Building_154,NoHouse
NoHouse,Building_154
Building_154,NoHouse
NoHouse,Building_154
Building_235,NoHouse
NoHouse,Building_235
Building_214,NoHouse
NoHouse,Building_214
Building_235,NoHouse
NoHouse,Building_235
Building_236,NoHouse
NoHouse,Building_236
Building_215,NoHouse
NoHouse,Building_215
Building_215,NoHouse
Building_236,Building_215
NoHouse,Building_236
Building_168,NoHouse
NoHouse,Building_168
Building_168,NoHouse
TaskBuilding_35,Building_168
NoHouse,TaskBuilding_35
Building_236,NoHouse
NoHouse,Building_236
Building_215,NoHouse
NoHouse,Building_215
Building_211,NoHouse
NoHouse,Building_211
Building_215,NoHouse
NoHouse,Building_215
Building_211,NoHouse
NoHouse,Building_211
Building_215,NoHouse
NoHouse,Building_215
Building_214,NoHouse
NoHouse,Building_214
Building_215,NoHouse
Building_210,Building_215
NoHouse,Building_210
Building_211,NoHouse
NoHit,Building_211
NoHouse,NoHit
Building_210,NoHouse
NoHit,Building_210
Building_210,NoHit
NoHouse,Building_210
Building_215,NoHouse
NoHouse,Building_215
crane_2,NoHouse
Castle-TaskBuilding_56,crane_2
NoHouse,Castle-TaskBuilding_56
Castle-TaskBuilding_56,NoHouse
NoHit,Castle-TaskBuilding_56
NoHouse,NoHit
Building_211,NoHouse
TaskBuilding_8,Building_211
Building_210,TaskBuilding_8
NoHouse,Building_210
TaskBuilding_8,NoHouse
Building_211,TaskBuilding_8
TaskBuilding_8,Building_211
Building_211,TaskBuilding_8
Building_210,Building_211
Building_213,Building_210
Building_201,Building_213
NoHouse,Building_201
Building_208,NoHouse
Building_210,Building_208
Building_209,Building_210
Building_213,Building_209
