ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z,transformed_HMD_x,transformed_HMD_y
Building_198,43,0.6557109355926514,34232,-327.77337646484375,4.097071647644043,-37.31515502929688,694.4738810500529,1894.477627928295
Building_214,23,0.3992800712585449,34285,-305.8177490234375,4.073073863983153,-55.06294250488281,785.633668145861,1821.0677453278922
Building_214,28,0.4801275730133057,34302,-301.1470031738281,4.02509069442749,-59.35415649414063,805.0266618226541,1803.3258653659664
Building_214,105,1.6110067367553709,34304,-296.95281982421875,3.9794650077819824,-63.14385986328125,822.4383352840534,1787.6589189982687
Building_154,47,0.7628490924835205,34430,-293.2645263671875,2.849748134613037,-119.60299682617188,838.3630918264471,1554.5329458404017
Building_214,23,0.2941277027130127,34440,-284.74798583984375,2.895027637481689,-118.877197265625,873.6041475558666,1557.515280266517
Building_154,45,0.697871208190918,34477,-272.847412109375,2.8174948692321777,-119.96661376953124,922.8646122612447,1553.0002851366803
Building_154,22,0.3392636775970459,34479,-270.14288330078125,2.8079380989074707,-120.33424377441406,934.0596078802075,1551.4788896200257
Building_154,38,0.5976793766021729,34517,-250.44183349609372,2.750213384628296,-119.91360473632812,1015.561465957916,1553.1841622137345
Building_97,24,0.3283507823944092,36811,164.06046295166016,1.3270788192749023,87.95267105102539,2724.6151098331247,2408.590372852796
TaskBuilding_27,22,0.3997764587402344,37149,74.47335815429688,1.280205488204956,27.080162048339844,2355.8584753702985,2158.2452651424273
TaskBuilding_35,25,0.4002718925476074,37232,34.548690795898445,1.6737995147705078,55.77599334716797,2191.1927172042533,2276.846375626281
Building_166,39,0.6433107852935791,37241,31.29756164550781,1.7058358192443848,56.34979248046875,2177.785232542181,2279.2359112274025
TaskBuilding_35,22,0.3442249298095703,37243,28.58130645751953,1.7551908493041992,56.79840469360352,2166.5831265493803,2281.1054126664276
Building_166,30,0.4275519847869873,37316,5.130119323730469,1.9951204061508176,54.49621963500977,2069.878654951184,2271.7683107518296
TaskBuilding_35,27,0.3605918884277344,37351,-9.525146484375,2.1364452838897705,48.48963928222656,2009.4543742862377,2247.082735859406
Building_166,30,0.5217905044555664,37369,-17.081672668457028,2.1758565902709956,45.4858627319336,1978.2943729677534,2234.7380327299584
Building_166,42,0.6671195030212402,37428,-46.79946899414063,2.324265837669373,35.06709671020507,1855.7176700599111,2191.934073383985
TaskBuilding_35,80,1.3669748306274414,37430,-50.32138061523438,2.371179342269897,33.595077514648445,1841.1897006536474,2185.8811610081857
TaskBuilding_35,40,0.5778396129608154,37437,-50.70034790039063,2.3654725551605225,33.46741104125977,1839.6262266824838,2185.3566453982276
Building_166,22,0.3799362182617188,37441,-52.47773742675781,2.3683093786239624,32.557865142822266,1832.295277125371,2181.614021530452
Building_166,41,0.6423203945159912,37447,-56.30690002441406,2.395225048065185,30.9478759765625,1816.4990105638444,2174.993233008653
Building_154,22,0.3665437698364258,37825,-45.11285400390625,-0.013437151908874512,-68.38884735107422,1863.3173297763813,1765.2103678109497
Building_154,26,0.3888645172119141,37854,-56.42071533203125,-0.06782442331314087,-81.45789337158203,1816.7501080841157,1711.3696780465493
Building_154,24,0.4215998649597168,38013,-128.96963500976562,1.0111770629882812,-109.55191040039062,1517.50699566819,1595.715265017452
TaskBuilding_35,71,1.0916948318481443,38160,-161.88978576660156,2.4491944313049316,-73.10102844238281,1381.2165056703293,1746.133044511319
Building_166,23,0.3715028762817383,38182,-158.9856414794922,2.5466904640197754,-63.56900024414063,1393.1343530752697,1785.451722425522
Building_166,50,0.8064954280853271,38198,-145.4300537109375,2.618424415588379,-43.38063049316406,1448.9749277007702,1868.7054791307523
TaskBuilding_35,35,0.5485751628875732,38199,-143.5708465576172,2.616359233856201,-41.484130859375,1456.6410059090313,1876.5241008577814
Building_171,39,0.4994719028472901,38426,-190.5536346435547,4.200967788696288,26.83171081542969,1261.8141601048349,2158.813885074661
Building_171,42,0.5356800556182861,38428,-190.01275634765625,4.2027249336242685,29.19403839111328,1264.0292520499731,2168.569254754777
Building_171,66,0.8099675178527832,38441,-187.51901245117188,4.234121084213257,36.10540771484375,1274.2794314978619,2197.1053581637516
Building_171,58,0.9791040420532228,38443,-185.1031188964844,4.24753999710083,39.67930603027344,1284.2387576210097,2211.8546764820785
Building_171,29,0.435488224029541,38445,-183.3838653564453,4.244582653045653,42.22271728515625,1291.326252914562,2222.3512389974576
Building_198,29,0.4454085826873779,38958,-288.913330078125,4.113460540771484,102.55172729492188,853.8213823866224,2472.550702811203
Building_171,22,0.3675353527069092,39009,-273.14764404296875,4.47895097732544,74.23823928833008,919.4590682494952,2355.311664259763
Building_171,46,0.7320957183837891,39050,-244.36196899414062,4.534335136413574,71.55659866333008,1038.6978745581034,2344.0091009958546
Building_198,24,0.3437273502349853,39087,-202.51731872558597,4.530008316040039,76.16120529174805,1211.8528787931673,2362.7321828920976
Building_198,54,0.9111506938934326,39092,-207.3799133300781,4.570844888687134,71.96262741088867,1191.7718836609795,2345.414096492462
Building_198,67,1.066398859024048,39109,-215.0167694091797,4.586545944213867,63.07872009277344,1160.2555591053444,2308.7496975777503
Building_198,30,0.4671032428741455,39129,-225.5747985839844,4.6283602714538565,52.958412170410156,1116.6610863839207,2266.994443631905
Building_198,50,0.8307998180389404,39181,-242.44723510742188,4.70528507232666,36.72480010986328,1046.9903873482717,2200.0116921230474
Building_198,26,0.3670394420623779,39340,-309.704833984375,4.568570137023926,62.51176452636719,768.1312931174946,2307.080327614743
Building_214,37,0.6333913803100586,39395,-277.4901733398437,4.820001125335693,34.170364379882805,901.921361107079,2189.6736691221913
Building_214,50,0.7246561050415039,39564,-204.8372039794922,3.7624359130859375,-37.00933837890625,1203.3453633655795,1895.2395353912339
Building_154,42,0.6140484809875488,39568,-207.7671356201172,3.632422924041748,-51.655067443847656,1191.3702728909927,1834.789009652352
Building_154,28,0.4553279876708984,39618,-189.188720703125,3.1274111270904537,-64.26081848144531,1268.3071787671927,1782.6953559669896
Building_154,42,0.6324000358581543,39749,-178.16806030273438,2.211971640586853,-103.50379943847656,1314.2188866051004,1620.754104384138
HighSilo-TaskBuilding_49,24,0.4012634754180908,40802,72.44970703125,-1.3125481605529783,-80.89892578125,2347.911598773838,1713.3215050684985
HighSilo-TaskBuilding_49,44,0.7018394470214844,40812,70.5936279296875,-1.240653395652771,-78.8470458984375,2340.2610423336496,1721.7769144960876
Building_97,46,0.7782220840454102,41567,146.09393310546875,1.4683233499526978,79.25670623779297,2650.6746121106435,2372.8768420558245
Building_97,28,0.4325106143951416,41610,131.66207122802734,1.5365978479385376,67.90838623046875,2591.281841828706,2326.195741470392
Building_97,27,0.429039478302002,41656,110.1310577392578,1.5158686637878418,48.623329162597656,2502.6695186812144,2246.8371132570483
Building_97,26,0.4597923755645752,41658,108.6152801513672,1.5030648708343506,47.37983322143555,2496.4305314658964,2241.720620063624
TaskBuilding_35,46,0.6492624282836914,41935,19.20956420898437,1.6802948713302612,40.65120697021485,2128.0137921064056,2214.5554853211042
Building_166,27,0.4364798069000244,41936,18.424118041992188,1.7219853401184082,42.81993865966797,2124.764471248941,2223.506955769497
Building_97,46,0.6671199798583984,41949,14.846771240234375,1.7921178340911863,48.695533752441406,2109.9833854042035,2247.7697673781145
Building_166,50,0.8025279045104979,41984,-18.23866271972656,2.162465453147888,48.06169509887695,1973.506237815674,2245.374865141792
Building_166,29,0.4667363166809082,41987,-22.779769897460927,2.1519219875335693,48.76268005371094,1954.764606809333,2248.2978523044167
TaskBuilding_35,22,0.3675360679626465,42025,-52.22492980957031,2.9738640785217285,74.68125534057617,1833.072278207533,2355.491599247107
TaskBuilding_35,40,0.573871374130249,42031,-55.38136291503906,3.0272459983825684,76.36209106445312,1820.0291455631977,2362.455151889785
TaskBuilding_35,54,0.8774232864379883,42035,-59.64009094238281,3.105300188064575,77.32333755493164,1802.4382218759592,2366.4562233219413
TaskBuilding_35,39,0.6214859485626221,42051,-63.75059509277344,3.15452241897583,78.58180236816406,1785.4561541306969,2371.6837923191106
TaskBuilding_35,63,0.7935991287231445,42118,-75.99055480957031,3.34092664718628,80.61207580566406,1734.892524013938,2380.1610863258147
Building_166,68,0.8446872234344482,42317,-107.73365783691406,3.47050404548645,52.50412368774414,1603.9648405344014,2264.3151910147208
Building_171,39,0.5441122055053711,42353,-113.0895538330078,3.30741548538208,24.762779235839844,1582.04764208676,2149.8060649060462
Building_171,106,1.7330236434936523,42397,-144.07998657226562,3.615049839019776,6.841911315917969,1454.135193358711,2075.9951823116644
Building_171,35,0.5778398513793945,42444,-182.7682037353516,4.2845540046691895,18.47913360595703,1294.0903523035101,2124.2668190106997
Building_198,42,0.6894376277923584,42529,-231.4167022705078,4.358652114868163,-10.52497100830078,1093.1309514066984,2004.7270329353655
Building_214,50,0.6438074111938477,42575,-256.30133056640625,4.325920581817627,-38.07012939453125,990.4412602670777,1891.0683170610732
Building_154,33,0.4721910953521729,42901,-148.1209259033203,-0.033931732177734375,-176.85910034179688,1438.9778976076138,1318.2951397608094
Building_154,22,0.34769558906555176,42976,-108.8722686767578,0.038840949535369866,-137.93743896484378,1600.6988852375048,1478.6758377153014
Building_97,25,0.45582461357116705,43229,-8.677154541015625,-2.117526769638061,-130.95440673828122,2013.9174830765794,1507.3338324529564
TaskBuilding_35,72,1.0564799308776855,43539,19.840614318847656,1.7005268335342407,41.80070495605469,2130.610539432459,2219.2932515429375
Building_176,31,0.4890544414520264,43555,16.7813720703125,2.025226831436157,59.88459014892578,2117.907720391235,2293.9204703906144
TaskBuilding_27,37,0.4692153930664063,43565,13.087265014648438,2.1293537616729736,71.78544616699219,2102.6135713804483,2343.053990251101
TaskBuilding_27,24,0.3625762462615967,43567,12.141014099121096,2.146735668182373,74.4162712097168,2098.6975700865078,2353.9177079005913
TaskBuilding_35,26,0.4007687568664551,43612,-17.427604675292972,2.5554094314575195,85.32974624633789,1976.645053671925,2399.1881317760863
Building_176,30,0.5217928886413574,43631,-37.654205322265625,3.084212303161621,89.54443740844727,1893.1351144960217,2416.747592307447
TaskBuilding_35,60,0.9562859535217284,43696,-59.11822509765625,2.427749991416931,34.74081039428711,1804.8689660364719,2190.664531209236
Building_166,37,0.5832962989807129,43700,-59.14964294433594,2.414917469024658,34.67646026611328,1804.7396809605573,2190.3991390428127
Building_166,42,0.6572000980377197,43718,-59.17178344726562,2.4138643741607666,34.63459014892578,1804.6485498292038,2190.2264693572984
TaskBuilding_35,108,1.6640782356262207,43720,-59.11711120605469,2.4318028688430786,34.71907424926758,1804.873705269525,2190.5748139115362
Building_154,55,0.8992462158203125,43988,-162.91493225097656,2.01331639289856,-97.594970703125,1377.1941072508487,1645.0939239151226
Building_154,22,0.32190370559692383,44496,-230.23667907714844,2.598684310913086,-119.16539001464844,1099.121336977619,1556.239655750895
Building_154,70,1.2221438884735107,44581,-192.3116149902344,2.368834972381592,-107.3070068359375,1255.799892083021,1605.0941155233222
Building_154,24,0.3660476207733154,44611,-176.64694213867188,2.226243376731873,-100.974853515625,1320.4820468597677,1631.1825660291397
Building_214,32,0.5436160564422607,44860,-291.0950622558594,3.4578990936279297,-92.92257690429688,847.0353670154594,1664.6711750972845
Building_214,84,1.3233261108398438,44930,-280.95419311523443,3.8529937267303462,-72.44805908203125,888.780314433413,1749.1842304875663
Building_171,28,0.42011022567749023,45052,-236.8466644287109,4.357421159744264,-17.987831115722656,1070.739199397668,1973.9280203929616
Building_214,28,0.4344947338104248,45076,-226.8269500732422,4.325865983963014,-9.616935729980467,1112.1125613640236,2008.4551568943093
Building_198,32,0.5118722915649414,45219,-316.03131103515625,4.142737150192262,-43.423828125,743.1918921717212,1869.1899141355848
Building_198,27,0.4776487350463867,45627,-331.9446716308594,4.2113866806030265,8.298225402832031,676.6244539592009,2083.033759129151
Building_198,48,0.7474725246429443,45698,-365.5066833496094,3.736129283905029,46.66132354736328,536.9921983879851,2241.897514267284
Building_198,36,0.6452946662902832,45706,-356.4150390625,3.8284320831298833,46.97100830078125,574.6909004407643,2243.118228420508
Building_198,32,0.4999675750732422,45978,-312.6745910644531,4.332538366317748,70.5390853881836,755.7273825478884,2340.305350246339
Building_198,23,0.3923354148864746,45997,-301.9796142578125,4.49941873550415,61.00718688964844,800.1618519728231,2300.802638327535
Building_198,28,0.4116799831390381,46003,-294.4457092285156,4.571819067001343,54.56157684326172,831.4529898763143,2274.0940281629832
Building_198,44,0.6160314083099365,46032,-282.2557678222656,4.670492649078369,44.52814865112305,882.0660414845527,2232.5250883998224
Building_198,34,0.6606717109680176,46034,-276.57192993164057,4.676826000213623,39.89141845703125,905.6601236028062,2213.3185934998482
Building_171,31,0.4776484966278076,46068,-248.0562896728516,4.594244480133057,27.97858428955078,1023.863423874611,2163.8999893421837
Building_171,47,0.7474730014801025,46134,-218.8000030517578,4.464406967163086,49.67554473876953,1144.7320701578326,2253.3806969394786
Building_171,37,0.5694072246551514,46187,-185.8390655517578,4.368417263031007,80.34723663330078,1280.8190565826503,2379.9074712283673
Building_176,67,1.1566722393035889,46882,-100.0107879638672,3.789825916290283,116.68924713134766,1635.3980219567406,2529.38916494277
Building_176,84,1.3848309516906738,46895,-83.89778137207031,3.5182077884674072,128.2639389038086,1701.8967800677383,2577.0725844369927
HighSilo-TaskBuilding_49,27,0.4662387371063232,47068,-43.45359802246094,1.8049867153167725,219.56773376464844,1868.3944011255426,2954.04572047295
Building_176,25,0.3278563022613525,47161,-32.295211791992195,1.9553589820861816,192.0556945800781,1914.6522883315954,2840.182318074183
Building_97,23,0.32190465927124023,47244,51.19180297851562,0.8125231266021729,180.073486328125,2259.2969810180493,2789.769096497353
Building_97,27,0.4776175022125244,47474,161.6243438720703,0.15025293827056885,165.92637634277344,2714.456129570162,2730.214128169194
Building_97,25,0.3754713535308838,48382,171.12750244140625,1.2493064403533936,92.07252502441406,2753.6947121421545,2425.519617409409
Building_154,25,0.3233921527862549,49680,-7.0028228759765625,-2.635654926300049,-152.78494262695312,2020.9348089334126,1417.433402132452
TaskBuilding_27,29,0.44193482398986816,49963,75.53233337402344,0.9723095893859864,7.7413482666015625,2360.290143655261,2078.5165985565327
TaskBuilding_27,37,0.5436148643493652,50231,71.79777526855469,1.300084352493286,28.67347717285156,2344.8290448135426,2164.8305191401905
TaskBuilding_35,22,0.3313276767730713,50327,39.154693603515625,1.598189115524292,57.44519424438477,2210.1756116833026,2283.700469110625
Building_166,22,0.3164494037628174,50328,37.64427185058594,1.608340620994568,57.4998893737793,2203.948123542141,2283.9365729049177
Building_154,24,0.32388830184936523,50660,1.0601959228515625,-1.7280891537666319,-108.39816284179688,2053.9319163646614,1600.224984639919
Building_154,26,0.3457119464874268,50980,-80.9844970703125,-2.4191728830337524,-223.6947784423828,1716.378424767715,1125.4502617403532
Building_154,28,0.351168155670166,51144,-84.51042175292969,-1.2898039221763609,-167.37330627441406,1701.4422225690626,1357.3786642702344
Building_214,29,0.3556318283081055,51306,-130.64161682128906,0.9873454570770264,-111.48159790039062,1510.6181163241297,1587.7620595771618
Building_214,29,0.35960030555725103,51308,-132.83976745605472,1.0574908256530762,-110.30503845214844,1501.5313132680753,1592.6171925455074
Building_214,22,0.2608966827392578,51310,-134.77066040039062,1.128679633140564,-109.15032958984374,1493.547992293457,1597.381943158312
Building_166,25,0.3462076187133789,51398,-157.10093688964844,2.501986026763916,-71.19938659667969,1400.987892033873,1753.964171710582
TaskBuilding_35,23,0.33876848220825195,51401,-156.4311981201172,2.5127015113830566,-69.64070129394531,1403.7418165002616,1760.3927142508574
TaskBuilding_35,25,0.3114879131317139,51403,-155.5956268310547,2.5175514221191406,-67.78887939453125,1407.1784544057875,1768.0301800433585
TaskBuilding_35,30,0.42308759689331055,51429,-146.5926513671875,2.62563705444336,-51.062049865722656,1444.2355461241925,1837.0137825894567
Building_166,29,0.40275120735168457,51430,-145.26234436035156,2.6224474906921387,-49.7789306640625,1449.7212680449366,1842.3032968000666
TaskBuilding_35,44,0.7107682228088379,51460,-130.29838562011722,2.5913097858428955,-34.66766357421875,1511.419666018418,1904.598274605874
Building_171,27,0.33678340911865234,51494,-113.13819885253906,2.9282622337341317,-18.906280517578125,1582.1807185790421,1969.5620385766215
Building_166,26,0.3774545192718506,51508,-107.41407775878906,2.91704535484314,-14.04937744140625,1605.7861163418845,1989.5775367854553
Building_166,22,0.4106874465942383,51528,-97.2174072265625,2.4936273097991943,-3.734214782714844,1647.8215311280162,2032.0945053630235
TaskBuilding_35,34,0.5986707210540771,51533,-91.70199584960938,2.376534342765808,4.1718292236328125,1670.5411771808485,2064.6926264499943
TaskBuilding_27,45,0.7663195133209229,51568,-79.30052185058594,2.456596851348877,20.555320739746094,1721.6363852059455,2132.2394091525707
Building_166,24,0.3883671760559082,52321,5.287521362304688,2.0741137266159058,70.1968994140625,2070.4481713774467,2336.5557835821282
Building_166,22,0.3437285423278809,52360,11.279281616210938,1.8996440172195441,56.49276733398438,2095.231755268319,2279.963973397108
TaskBuilding_35,22,0.37795257568359375,52380,11.969520568847654,1.8537459373474119,53.39211654663086,2098.093913408658,2267.166056853412
Building_166,25,0.4220950603485107,52381,11.959686279296875,1.8514947891235352,53.196067810058594,2098.05432029716,2266.3572492735884
TaskBuilding_35,67,0.9488470554351808,52792,-35.42933654785156,0.134895920753479,-54.61355590820313,1903.1788289513627,1821.966783568499
Building_166,23,0.3953132629394531,52803,-37.46110534667969,0.5043914318084717,-44.65455627441406,1894.738095232673,1863.0341868895816
Building_166,33,0.4548306465148926,52896,-69.12440490722656,1.8498120307922363,-5.5967559814453125,1763.8275155434721,2024.267173907299
Building_166,30,0.4290387630462647,52901,-71.91094970703125,1.90709924697876,-3.2634735107421875,1752.308621667968,2033.9081430579959
TaskBuilding_35,26,0.4444155693054199,52942,-82.42329406738281,2.6568853855133057,9.904212951660156,1708.8158885305493,2088.2993450436397
TaskBuilding_27,49,0.7261438369750977,52954,-80.07322692871094,2.5524864196777344,14.833267211914062,1718.4853690650336,2108.628187282492
TaskBuilding_27,23,0.3323197364807129,52968,-76.91609191894531,2.396944522857666,20.10698699951172,1731.485087802788,2130.375184078177
TaskBuilding_27,26,0.4196159839630127,52974,-73.89756774902344,2.3591071367263794,23.52032470703125,1743.9252469649962,2144.444947985895
Building_97,32,0.5624620914459229,52991,-64.26435852050781,2.403409481048584,30.696399688720703,1783.6500974246665,2174.004159203315
TaskBuilding_27,25,0.4215984344482422,53152,54.31800842285156,1.644453048706055,56.01006317138672,2272.6898387220426,2277.6758131056076
TaskBuilding_27,23,0.3893589973449707,53182,78.744384765625,1.6011462211608893,74.93643951416016,2373.2878094488347,2355.5672363779404
TaskBuilding_27,66,1.1199662685394287,53195,82.10826110839844,1.4601058959960938,85.62590408325195,2387.112795191777,2399.6353356861227
TaskBuilding_27,49,0.7549118995666504,53208,81.5345458984375,1.3547487258911133,96.3674087524414,2384.711812228541,2443.952861861706
TaskBuilding_27,24,0.41316771507263184,53446,93.34258270263672,0.2680225968360901,186.467041015625,2433.0836807785317,2815.7190543397783
TaskBuilding_27,24,0.3685276508331299,53454,90.50154876708984,0.3075023293495178,185.7602767944336,2421.3740784103343,2812.831505192009
Building_176,32,0.5009601116180421,53608,-2.679847717285156,1.706606388092041,172.8545379638672,2037.040271770032,2760.5174075299637
TaskBuilding_35,55,0.8134410381317139,53804,9.454071044921877,1.8961079120635984,42.034759521484375,2087.775717018311,2220.32592372299
Building_154,34,0.5545268058776855,54843,-61.34811401367188,-1.8802705407142641,-171.86521911621094,1797.0098073113259,1338.8762722887586
Building_154,24,0.4101932048797608,54868,-83.28700256347656,-1.043266534805298,-154.32598876953125,1706.3981434096568,1411.1269777037787
Building_154,58,0.999439001083374,54956,-115.96087646484376,0.425682544708252,-122.45231628417969,1571.3194979823782,1542.5098687346904
Building_214,91,1.245455026626587,55016,-171.01402282714844,2.675532817840576,-74.33809661865234,1343.5218927538754,1741.05614621326
Building_214,40,0.5887510776519775,55022,-176.47842407226562,2.7767810821533203,-70.30300903320311,1320.901736169452,1757.7216640754496
Building_214,59,0.7901268005371094,55026,-181.9442596435547,2.9328994750976562,-67.15867614746094,1298.2810131536041,1770.713467395948
Building_214,89,1.1933755874633791,55032,-189.9006805419922,3.1551055908203125,-63.20596313476562,1265.3540608983105,1787.0510024121022
Building_214,62,0.842703104019165,55040,-199.02989196777344,3.373335361480713,-58.65339660644531,1227.5670105062136,1805.870976672697
Building_198,51,0.6427493095397949,55076,-204.3102264404297,3.834251880645752,-29.23431396484375,1205.449818121186,1927.3382582517115
Building_198,41,0.5406396389007568,55087,-211.07737731933602,4.001325607299806,-23.80702209472656,1177.4082079548236,1949.777884476685
Building_171,25,0.3184318542480469,55127,-225.5059967041016,4.329248428344728,-8.213531494140625,1117.5638243318656,2014.245306086082
Building_171,22,0.34472036361694336,55145,-212.63645935058597,4.266908645629884,5.797531127929688,1170.66870460286,2072.05220718494
Building_171,34,0.5659363269805908,55178,-200.1258087158203,4.2329583168029785,19.597095489501953,1222.288808670468,2128.985071766896
Building_171,58,1.0549902915954592,55180,-196.76043701171875,4.226628780364991,24.28203582763672,1236.1650809967389,2148.318466017354
Building_171,37,0.6993598937988281,55182,-194.8254852294922,4.225600242614746,27.026329040527344,1244.1428931857686,2159.643587082848
Building_171,62,1.0108475685119631,55186,-192.66238403320312,4.2295589447021475,30.082561492919922,1253.0614786398573,2172.2559701929285
TaskBuilding_35,25,0.3576164245605469,55265,-143.4820098876953,4.132395267486571,84.58881378173828,1455.960123054046,2397.1090822969936
HighSilo-TaskBuilding_49,28,0.5108799934387207,55614,-318.7038269042969,2.972541332244873,163.45821380615234,729.6085982988444,2724.9181419466668
TaskBuilding_35,75,1.1884150505065918,19,-59.01969909667969,2.42318081855774,34.720726013183594,1805.2758392426747,2190.581022253018
TaskBuilding_27,42,0.6552155017852783,41,-58.89968872070313,2.4131513833999634,34.662303924560554,1805.771653224345,2190.339150488935
TaskBuilding_27,29,0.4771521091461182,67,-53.81867980957031,2.3652889728546143,37.094993591308594,1826.7311732065707,2200.347429675113
Building_154,30,0.4885587692260742,764,-264.70220947265625,2.805130958557129,-120.78376770019531,956.5758128316579,1549.6154091596654
Building_97,26,0.4335026741027832,2030,116.94219589233398,0.34980714321136475,-0.3249359130859375,2530.8485934983632,2045.0547388794544
Building_198,30,0.4989757537841797,3731,-311.4786682128906,4.1583802700042725,-44.63304138183594,762.0638829550894,1864.1763335344176
Building_198,40,0.6661276817321777,3874,-253.4949188232422,4.63398289680481,22.42611694335937,1001.4079851451572,2140.9859958509687
Building_176,31,0.4215993881225586,4275,-100.63990783691406,2.5364222526550293,209.2818756103516,1632.1138908763262,2912.180012760381
Building_176,79,1.2092466354370115,4325,-39.79576110839844,1.9214582443237305,206.24331665039062,1883.5866628611025,2898.913868435235
Building_176,38,0.6319036483764648,4573,57.220680236816406,0.7770174741744995,178.90125274658203,2284.1680570372696,2784.863477091303
TaskBuilding_35,79,1.1998238563537598,7145,-59.11732482910156,2.5341553688049316,34.64288330078125,1804.8733168104695,2190.2603569120915
TaskBuilding_35,37,0.5996639728546143,7147,-59.17051696777344,2.5422654151916504,34.655723571777344,1804.653641327972,2190.3136841550404
TaskBuilding_35,81,1.3773918151855469,7149,-59.18922424316406,2.534474372863769,34.682655334472656,1804.5762378558015,2190.4249549455712
TaskBuilding_35,42,0.6224796772003174,7177,-59.16387939453125,2.5214946269989014,34.702255249023445,1804.6807417318444,2190.5056901433045
TaskBuilding_35,26,0.3992798328399658,7179,-59.17878723144531,2.5343680381774902,34.68274688720703,1804.6193242564655,2190.425267579896
TaskBuilding_35,28,0.4781441688537598,7181,-59.17152404785156,2.539325714111328,34.656787872314446,1804.649476918405,2190.318083072373
TaskBuilding_35,97,1.6546542644500732,7185,-59.17851257324219,2.5376367568969727,34.666000366210945,1804.620566602916,2190.3561489247395
Building_166,22,0.37795233726501465,7188,-59.21025085449219,2.5282015800476074,34.616378784179695,1804.4898632841034,2190.1515470208537
Building_166,32,0.5108795166015625,7198,-59.20979309082031,2.524818420410156,34.570568084716804,1804.4920498416805,2189.9624724520627
TaskBuilding_27,26,0.3070237636566162,9100,100.11979675292969,1.384039282798767,121.68496704101562,2461.216100293177,2548.25276517607
TaskBuilding_27,22,0.3848955631256104,9108,95.9656753540039,1.4052809476852417,122.0797348022461,2444.097281736411,2549.918580587224
TaskBuilding_27,134,2.068814992904663,9120,89.76329040527344,1.4328854084014893,123.60271072387695,2418.532611381708,2556.2583251849974
TaskBuilding_27,188,2.83811092376709,9124,80.78266906738281,1.4732817411422732,121.27366638183594,2381.527500734525,2546.7271414078505
TaskBuilding_27,168,2.635742664337158,9126,76.96809387207031,1.440335392951965,117.33028411865234,2365.818557626264,2530.487541961248
TaskBuilding_35,58,0.7529280185699463,9368,0.5981521606445312,2.17911958694458,42.5091438293457,2051.246614828334,2222.3403883261644
Building_166,32,0.41168212890625,9416,-24.21136474609375,2.3614028692245483,50.024940490722656,1948.8500199943892,2253.516524341624
Building_198,27,0.41118359565734863,9611,-184.2906646728516,4.487030506134033,81.20574951171875,1287.2168097879598,2383.443902561255
Building_198,156,2.342607021331787,9731,-244.8140411376953,4.70616602897644,27.95079040527344,1037.2851733725481,2163.765472989796
Building_198,94,1.4512951374053955,9739,-254.34425354003903,4.73238730430603,25.32948303222656,997.8606731840453,2152.98979876969
HighSilo-TaskBuilding_49,27,0.37795138359069824,9897,-415.87200927734375,2.9485602378845215,75.31334686279297,327.62817307417623,2360.830798227259
HighSilo-TaskBuilding_49,23,0.3323194980621338,9904,-413.74005126953125,2.947312831878662,78.14409637451172,336.43740535612966,2372.5337569235407
HighSilo-TaskBuilding_49,23,0.3333115577697754,10047,-354.25677490234375,3.2934203147888184,127.79737091064452,582.595343693484,2577.606893824893
TaskBuilding_35,29,0.4106886386871338,10386,-161.4013214111328,4.4641757011413565,113.331787109375,1381.6124563068663,2516.04749398831
Building_176,26,0.38886427879333496,10423,-140.58821105957028,4.302028894424439,99.4401626586914,1467.8017006594694,2458.455501187579
Building_176,69,1.0773112773895264,10425,-138.12101745605472,4.280835151672363,98.77218627929688,1478.0079885958562,2455.6748173828673
Building_176,43,0.6988627910614014,10443,-105.40055847167969,4.093100547790527,119.91998291015624,1613.0993968203475,2542.786651643607
TaskBuilding_27,25,0.3219034671783447,10651,-11.67193603515625,2.662084579467773,86.20379638671875,2000.392069629604,2402.7514216047257
Building_176,22,0.3779518604278565,10813,130.86067962646484,-0.12445157766342164,193.7110290527344,2587.685407515097,2845.216671914949
Building_176,30,0.5431206226348877,10831,130.60490417480472,-0.12911313772201538,193.64771270751956,2586.631678422116,2844.958141036819
Building_176,45,0.6567039489746094,11038,9.244461059570312,1.598114013671875,175.09423828125,2086.2465875830635,2769.6454524534247
Building_176,29,0.4741759300231934,11042,3.990982055664064,1.6790575981140137,174.45399475097656,2064.566968655744,2767.055608449429
HighSilo-TaskBuilding_49,33,0.4994709491729736,11356,-57.02903747558594,2.0400547981262207,232.35427856445312,1812.2214382465945,3007.085666111202
Building_198,39,0.5932145118713379,12654,-312.7164306640625,4.363815784454347,-34.713485717773445,756.8180428552764,1905.1660809913328
Building_198,89,1.4537749290466309,12665,-305.2611083984375,4.508804321289063,-27.3980712890625,787.6113802935175,1935.3615432296824
Building_198,102,1.4805595874786377,12667,-300.886474609375,4.567902565002441,-23.07052612304687,805.679410230615,1953.223822517633
Building_214,23,0.27577662467956543,13736,-294.05242919921875,4.0991244316101065,-65.07284545898439,834.4699224262729,1779.6824742974673
Building_214,44,0.5996637344360352,13738,-293.9810485839844,4.087751865386963,-65.06288146972656,834.7653528539325,1779.7233957387134
HighSilo-TaskBuilding_49,38,0.6001596450805664,13986,-421.749267578125,2.867435932159424,69.18432235717775,303.31918564427247,2335.50123031675
