Edge1,Edge2
NoHouse,NoHouse
TaskBuilding_35,NoHouse
Building_161,TaskBuilding_35
NoHouse,Building_161
TaskBuilding_35,NoHouse
Building_166,TaskBuilding_35
Building_154,Building_166
NoHouse,Building_154
Building_150,NoHouse
NoHouse,Building_150
NoHit,NoHouse
TaskBuilding_35,NoHit
Building_166,TaskBuilding_35
NoHouse,Building_166
crane_1,NoHouse
Building_166,crane_1
NoHouse,Building_166
Building_154,NoHouse
NoHouse,Building_154
Building_167,NoHouse
Building_169,Building_167
NoHouse,Building_169
Building_166,NoHouse
NoHouse,Building_166
Building_166,NoHouse
Building_165,Building_166
Building_169,Building_165
Building_167,Building_169
NoHouse,Building_167
Building_166,NoHouse
NoHouse,Building_166
Building_155,NoHouse
NoHouse,Building_155
Building_155,NoHouse
NoHouse,Building_155
Building_154,NoHouse
NoHouse,Building_154
TaskBuilding_42,NoHouse
Building_168,TaskBuilding_42
NoHouse,Building_168
TaskBuilding_42,NoHouse
Building_169,TaskBuilding_42
TaskBuilding_42,Building_169
Building_173,TaskBuilding_42
Building_155,Building_173
crane_1,Building_155
Building_155,crane_1
Building_156,Building_155
TaskBuilding_43,Building_156
NoHouse,TaskBuilding_43
TaskBuilding_42,NoHouse
Building_173,TaskBuilding_42
NoHouse,Building_173
TaskBuilding_43,NoHouse
Building_156,TaskBuilding_43
Building_155,Building_156
Building_156,Building_155
TaskBuilding_43,Building_156
Building_156,TaskBuilding_43
NoHouse,Building_156
TaskBuilding_43,NoHouse
NoHouse,TaskBuilding_43
Building_174,NoHouse
Building_175,Building_174
NoHouse,Building_175
Building_236,NoHouse
Building_235,Building_236
NoHit,Building_235
Building_235,NoHit
TaskBuilding_48,Building_235
NoHouse,TaskBuilding_48
Building_235,NoHouse
NoHouse,Building_235
NoHit,NoHouse
Building_236,NoHit
Building_154,Building_236
Building_235,Building_154
Building_236,Building_235
NoHouse,Building_236
Building_236,NoHouse
Building_154,Building_236
Building_150,Building_154
Building_235,Building_150
Building_229,Building_235
Building_154,Building_229
Building_139,Building_154
Building_154,Building_139
Building_234,Building_154
TaskBuilding_44,Building_234
NoHouse,TaskBuilding_44
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
Building_139,NoHouse
Building_142,Building_139
Building_154,Building_142
Building_140,Building_154
Building_139,Building_140
Building_140,Building_139
Building_139,Building_140
Building_141,Building_139
Building_230,Building_141
Building_228,Building_230
NoHouse,Building_228
Building_232,NoHouse
Building_233,Building_232
NoHouse,Building_233
Garage_235,NoHouse
TaskBuilding_44,Garage_235
Garage_235,TaskBuilding_44
TaskBuilding_45,Garage_235
Garage_235,TaskBuilding_45
Building_222,Garage_235
NoHouse,Building_222
TaskBuilding_7,NoHouse
TaskBuilding_45,TaskBuilding_7
NoHouse,TaskBuilding_45
Garage_224,NoHouse
Building_224,Garage_224
NoHouse,Building_224
Building_220,NoHouse
NoHouse,Building_220
Building_220,NoHouse
