Edge1,Edge2
NoHouse,TaskBuilding_25
Building_176,NoHouse
TaskBuilding_35,Building_176
NoHouse,TaskBuilding_35
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
TaskBuilding_35,NoHouse
Building_161,TaskBuilding_35
Building_158,Building_161
Building_97,Building_158
NoHouse,Building_97
Building_149,NoHouse
Building_151,Building_149
NoHouse,Building_151
Building_152,NoHouse
NoHit,Building_152
NoHouse,NoHit
Building_166,NoHouse
NoHouse,Building_166
Building_166,NoHouse
Building_168,Building_166
Building_166,Building_168
NoHouse,Building_166
Building_173,NoHouse
NoHouse,Building_173
TaskBuilding_35,NoHouse
Building_171,TaskBuilding_35
Building_166,Building_171
Building_215,Building_166
Building_155,Building_215
NoHouse,Building_155
crane_1,NoHouse
NoHouse,crane_1
Building_155,NoHouse
NoHouse,Building_155
Building_166,NoHouse
NoHouse,Building_166
crane_1,NoHouse
NoHouse,crane_1
crane_1,NoHouse
NoHouse,crane_1
Building_173,NoHouse
TaskBuilding_42,Building_173
Building_168,TaskBuilding_42
Building_169,Building_168
Building_155,Building_169
NoHouse,Building_155
NoHit,NoHouse
TaskBuilding_39,NoHit
NoHouse,TaskBuilding_39
Building_155,NoHouse
Building_150,Building_155
Building_151,Building_150
NoHouse,Building_151
Building_173,NoHouse
TaskBuilding_42,Building_173
Building_173,TaskBuilding_42
NoHouse,Building_173
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
Building_168,NoHouse
TaskBuilding_42,Building_168
NoHouse,TaskBuilding_42
crane_1,NoHouse
Building_155,crane_1
NoHouse,Building_155
Building_173,NoHouse
TaskBuilding_42,Building_173
NoHouse,TaskBuilding_42
Building_155,NoHouse
Building_156,Building_155
Building_155,Building_156
NoHouse,Building_155
TaskBuilding_43,NoHouse
Building_155,TaskBuilding_43
NoHouse,Building_155
TaskBuilding_43,NoHouse
NoHouse,TaskBuilding_43
Building_175,NoHouse
NoHouse,Building_175
TaskBuilding_43,NoHouse
Building_235,TaskBuilding_43
TaskBuilding_43,Building_235
Building_235,TaskBuilding_43
Building_236,Building_235
NoHouse,Building_236
Building_236,NoHouse
NoHouse,Building_236
Building_236,NoHouse
NoHouse,Building_236
TaskBuilding_53,NoHouse
TaskBuilding_48,TaskBuilding_53
Building_236,TaskBuilding_48
Building_139,Building_236
Building_235,Building_139
Building_236,Building_235
Building_215,Building_236
NoHouse,Building_215
Building_215,NoHouse
