Edge1,Edge2
NoHouse,NoHouse
Building_162,NoHouse
NoHouse,Building_162
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_149,NoHouse
NoHouse,Building_149
Building_151,NoHouse
NoHit,Building_151
NoHouse,NoHit
Building_144,NoHouse
Building_152,Building_144
NoHit,Building_152
NoHouse,NoHit
Building_168,NoHouse
Building_166,Building_168
TaskBuilding_35,Building_166
NoHouse,TaskBuilding_35
Building_162,NoHouse
Building_158,Building_162
Building_162,Building_158
NoHouse,Building_162
Building_100,NoHouse
TaskBuilding_27,Building_100
NoHouse,TaskBuilding_27
TaskBuilding_27,NoHouse
Building_157,TaskBuilding_27
NoHouse,Building_157
Building_158,NoHouse
NoHouse,Building_158
Building_162,NoHouse
NoHouse,Building_162
Building_157,NoHouse
Building_158,Building_157
Building_162,Building_158
Building_158,Building_162
Building_157,Building_158
Building_162,Building_157
NoHouse,Building_162
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
Building_162,NoHouse
Building_160,Building_162
NoHouse,Building_160
Building_162,NoHouse
NoHouse,Building_162
Building_163,NoHouse
TaskBuilding_41,Building_163
Building_164,TaskBuilding_41
TaskBuilding_35,Building_164
Building_164,TaskBuilding_35
NoHouse,Building_164
Building_164,NoHouse
Building_165,Building_164
Building_164,Building_165
TaskBuilding_41,Building_164
Building_170,TaskBuilding_41
TaskBuilding_41,Building_170
NoHouse,TaskBuilding_41
Building_165,NoHouse
NoHouse,Building_165
Building_168,NoHouse
NoHouse,Building_168
Building_167,NoHouse
NoHouse,Building_167
Building_166,NoHouse
NoHit,Building_166
Building_166,NoHit
NoHouse,Building_166
Building_167,NoHouse
TaskBuilding_42,Building_167
Building_167,TaskBuilding_42
NoHouse,Building_167
Building_174,NoHouse
Building_169,Building_174
NoHouse,Building_169
Building_169,NoHouse
NoHouse,Building_169
Building_169,NoHouse
Building_174,Building_169
TaskBuilding_42,Building_174
Building_155,TaskBuilding_42
crane_1,Building_155
Building_168,crane_1
NoHit,Building_168
NoHouse,NoHit
TaskBuilding_42,NoHouse
Building_173,TaskBuilding_42
Building_174,Building_173
NoHouse,Building_174
Building_172,NoHouse
NoHouse,Building_172
Building_171,NoHouse
Building_172,Building_171
NoHouse,Building_172
Building_174,NoHouse
NoHouse,Building_174
Building_172,NoHouse
NoHouse,Building_172
Building_172,NoHouse
NoHouse,Building_172
Building_212,NoHouse
Building_210,Building_212
Building_214,Building_210
NoHouse,Building_214
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_171,NoHouse
Building_172,Building_171
Building_171,Building_172
Building_172,Building_171
Building_171,Building_172
Building_172,Building_171
NoHouse,Building_172
Building_210,NoHouse
Building_214,Building_210
NoHouse,Building_214
TaskBuilding_47,NoHouse
Building_174,TaskBuilding_47
NoHouse,Building_174
Building_174,NoHouse
NoHouse,Building_174
TaskBuilding_50,NoHouse
Building_212,TaskBuilding_50
Building_214,Building_212
Building_235,Building_214
NoHouse,Building_235
Building_214,NoHouse
Building_212,Building_214
Building_187,Building_212
NoHouse,Building_187
Building_212,NoHouse
Building_210,Building_212
Building_211,Building_210
Building_212,Building_211
NoHouse,Building_212
Building_213,NoHouse
Building_211,Building_213
Building_215,Building_211
NoHouse,Building_215
Building_213,NoHouse
Building_210,Building_213
Building_211,Building_210
NoHouse,Building_211
Building_211,NoHouse
TaskBuilding_8,Building_211
Building_210,TaskBuilding_8
NoHouse,Building_210
Building_211,NoHouse
NoHouse,Building_211
Building_215,NoHouse
NoHouse,Building_215
