Edge1,Edge2
Building_161,NoHouse
NoHouse,Building_161
TaskBuilding_35,NoHouse
Building_171,TaskBuilding_35
Building_166,Building_171
crane_1,Building_166
Building_155,crane_1
NoHouse,Building_155
TaskBuilding_42,NoHouse
NoHit,TaskBuilding_42
NoHouse,NoHit
Building_155,NoHouse
NoHouse,Building_155
Building_155,NoHouse
NoHouse,Building_155
Building_154,NoHouse
NoHouse,Building_154
Building_155,NoHouse
NoHouse,Building_155
crane_1,NoHouse
TaskBuilding_39,crane_1
NoHouse,TaskBuilding_39
Building_144,NoHouse
TaskBuilding_33,Building_144
Building_150,TaskBuilding_33
Building_151,Building_150
TaskBuilding_35,Building_151
Building_166,TaskBuilding_35
NoHouse,Building_166
Building_171,NoHouse
Building_167,Building_171
NoHouse,Building_167
TaskBuilding_33,NoHouse
NoHouse,TaskBuilding_33
Building_145,NoHouse
NoHouse,Building_145
Building_147,NoHouse
NoHouse,Building_147
Building_152,NoHouse
Building_141,Building_152
TaskBuilding_33,Building_141
NoHouse,TaskBuilding_33
Building_141,NoHouse
Building_152,Building_141
TaskBuilding_33,Building_152
Building_143,TaskBuilding_33
TaskBuilding_33,Building_143
Building_143,TaskBuilding_33
TaskBuilding_33,Building_143
NoHouse,TaskBuilding_33
TaskBuilding_39,NoHouse
Building_152,TaskBuilding_39
TaskBuilding_39,Building_152
Building_152,TaskBuilding_39
NoHouse,Building_152
TaskBuilding_39,NoHouse
Building_154,TaskBuilding_39
TaskBuilding_39,Building_154
Building_154,TaskBuilding_39
NoHouse,Building_154
TaskBuilding_44,NoHouse
Building_154,TaskBuilding_44
TaskBuilding_39,Building_154
Building_154,TaskBuilding_39
NoHouse,Building_154
TaskBuilding_44,NoHouse
Building_154,TaskBuilding_44
TaskBuilding_44,Building_154
Building_232,TaskBuilding_44
NoHouse,Building_232
Building_232,NoHouse
NoHouse,Building_232
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Building_232,NoHouse
Building_139,Building_232
NoHouse,Building_139
Building_139,NoHouse
Building_230,Building_139
Building_139,Building_230
NoHouse,Building_139
Building_139,NoHouse
NoHouse,Building_139
Building_139,NoHouse
Building_230,Building_139
Building_139,Building_230
NoHouse,Building_139
Building_139,NoHouse
NoHouse,Building_139
Building_139,NoHouse
Building_230,Building_139
Building_139,Building_230
NoHouse,Building_139
Building_232,NoHouse
NoHouse,Building_232
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
Garage_235,NoHouse
TaskBuilding_44,Garage_235
NoHouse,TaskBuilding_44
Garage_235,NoHouse
TaskBuilding_7,Garage_235
Garage_235,TaskBuilding_7
TaskBuilding_7,Garage_235
Building_216,TaskBuilding_7
NoHouse,Building_216
Garage_235,NoHouse
TaskBuilding_44,Garage_235
Building_235,TaskBuilding_44
Building_234,Building_235
Garage_235,Building_234
NoHouse,Garage_235
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_45,NoHouse
Building_224,TaskBuilding_45
NoHouse,Building_224
Garage_224,NoHouse
Building_225,Garage_224
Building_231,Building_225
NoHouse,Building_231
Building_226,NoHouse
NoHouse,Building_226
Building_225,NoHouse
NoHouse,Building_225
Building_226,NoHouse
NoHouse,Building_226
Building_229,NoHouse
Building_225,Building_229
NoHouse,Building_225
Building_226,NoHouse
NoHouse,Building_226
Building_226,NoHouse
Building_225,Building_226
NoHouse,Building_225
Building_226,NoHouse
NoHouse,Building_226
Building_226,NoHouse
Building_229,Building_226
Building_231,Building_229
Building_226,Building_231
NoHouse,Building_226
Building_229,NoHouse
TaskBuilding_37,Building_229
Building_229,TaskBuilding_37
NoHouse,Building_229
TaskBuilding_37,NoHouse
Building_229,TaskBuilding_37
NoHouse,Building_229
Building_229,NoHouse
NoHouse,Building_229
Building_229,NoHouse
Building_227,Building_229
Building_229,Building_227
NoHouse,Building_229
Building_229,NoHouse
TaskBuilding_37,Building_229
Building_230,TaskBuilding_37
Building_231,Building_230
NoHouse,Building_231
TaskBuilding_48,NoHouse
Building_225,TaskBuilding_48
NoHit,Building_225
Building_225,NoHit
Building_226,Building_225
Building_227,Building_226
NoHouse,Building_227
Building_229,NoHouse
Building_227,Building_229
Building_226,Building_227
NoHouse,Building_226
Building_226,NoHouse
NoHouse,Building_226
Building_226,NoHouse
NoHouse,Building_226
Building_226,NoHouse
Building_227,Building_226
NoHouse,Building_227
Building_226,NoHouse
NoHouse,Building_226
Building_225,NoHouse
NoHouse,Building_225
Building_225,NoHouse
NoHouse,Building_225
Building_226,NoHouse
TaskBuilding_32,Building_226
Building_228,TaskBuilding_32
TaskBuilding_32,Building_228
Building_228,TaskBuilding_32
NoHouse,Building_228
Building_229,NoHouse
NoHouse,Building_229
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_133,NoHouse
NoHouse,Building_133
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_124,NoHouse
NoHouse,Building_124
Building_133,NoHouse
NoHouse,Building_133
TaskBuilding_4,NoHouse
Building_124,TaskBuilding_4
NoHouse,Building_124
TaskBuilding_4,NoHouse
