Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Building_122,NoHouse
NoHouse,Building_122
Building_114,NoHouse
NoHouse,Building_114
Building_114,NoHouse
NoHouse,Building_114
Building_128,NoHouse
NoHouse,Building_128
TaskBuilding_21,NoHouse
NoHouse,TaskBuilding_21
Church-TaskBuilding_16,NoHouse
Building_125,Church-TaskBuilding_16
NoHouse,Building_125
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Building_125,NoHouse
NoHouse,Building_125
Building_120,NoHouse
Building_118,Building_120
NoHouse,Building_118
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_119,NoHouse
TaskBuilding_20,Building_119
NoHouse,TaskBuilding_20
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
TaskBuilding_1,NoHouse
Building_83,TaskBuilding_1
NoHouse,Building_83
TaskBuilding_11,NoHouse
Building_83,TaskBuilding_11
NoHouse,Building_83
Building_67,NoHouse
NoHouse,Building_67
Building_64,NoHouse
NoHouse,Building_64
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
TaskBuilding_11,NoHouse
Building_69,TaskBuilding_11
Building_70,Building_69
TaskBuilding_11,Building_70
TaskBuilding_12,TaskBuilding_11
NoHouse,TaskBuilding_12
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Building_57,NoHouse
Building_59,Building_57
NoHouse,Building_59
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Phone,NoHouse
TaskBuilding_9,Phone
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,NoHouse
