Edge1,Edge2
Phone,NoHouse
Building_214,Phone
NoHouse,Building_214
TaskBuilding_47,NoHouse
NoHouse,TaskBuilding_47
TaskBuilding_47,NoHouse
NoHouse,TaskBuilding_47
Building_214,NoHouse
Castle-TaskBuilding_56,Building_214
NoHouse,Castle-TaskBuilding_56
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
Building_168,NoHouse
Building_147,Building_168
NoHouse,Building_147
Building_147,NoHouse
NoHouse,Building_147
crane_1,NoHouse
Building_152,crane_1
Building_145,Building_152
NoHouse,Building_145
Building_150,NoHouse
NoHouse,Building_150
Building_150,NoHouse
TaskBuilding_35,Building_150
NoHouse,TaskBuilding_35
Building_145,NoHouse
NoHouse,Building_145
TaskBuilding_33,NoHouse
Building_145,TaskBuilding_33
NoHouse,Building_145
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
TaskBuilding_33,NoHouse
NoHouse,TaskBuilding_33
TaskBuilding_33,NoHouse
Building_143,TaskBuilding_33
NoHouse,Building_143
Building_104,NoHouse
Building_144,Building_104
Building_145,Building_144
NoHouse,Building_145
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
Building_145,NoHouse
Building_109,Building_145
TaskBuilding_28,Building_109
Building_128,TaskBuilding_28
NoHouse,Building_128
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_98,NoHouse
NoHouse,Building_98
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_109,NoHouse
TaskBuilding_27,Building_109
NoHouse,TaskBuilding_27
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
TaskBuilding_30,NoHouse
Building_104,TaskBuilding_30
TaskBuilding_26,Building_104
NoHouse,TaskBuilding_26
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_75,NoHouse
Building_71,Building_75
NoHouse,Building_71
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Phone
