Edge1,Edge2
NoHouse,TaskBuilding_9
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Building_131,NoHouse
Building_125,Building_131
Church-TaskBuilding_16,Building_125
NoHouse,Church-TaskBuilding_16
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Church-TaskBuilding_16,NoHouse
NoHit,Church-TaskBuilding_16
Building_135,NoHit
Building_125,Building_135
Building_130,Building_125
Building_113,Building_130
Building_110,Building_113
NoHouse,Building_110
Phone,NoHouse
Building_131,Phone
NoHouse,Building_131
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_64,NoHouse
NoHouse,Building_64
Building_67,NoHouse
NoHit,Building_67
NoHouse,NoHit
TaskBuilding_1,NoHouse
TaskBuilding_23,TaskBuilding_1
TaskBuilding_17,TaskBuilding_23
Building_131,TaskBuilding_17
Building_125,Building_131
NoHouse,Building_125
TaskBuilding_12,NoHouse
Building_67,TaskBuilding_12
Building_83,Building_67
Building_67,Building_83
TaskBuilding_11,Building_67
Building_67,TaskBuilding_11
TaskBuilding_12,Building_67
Building_67,TaskBuilding_12
Building_64,Building_67
TaskBuilding_11,Building_64
Building_64,TaskBuilding_11
Building_67,Building_64
TaskBuilding_11,Building_67
Building_64,TaskBuilding_11
NoHouse,Building_64
Building_62,NoHouse
NoHouse,Building_62
Building_67,NoHouse
TaskBuilding_11,Building_67
Building_64,TaskBuilding_11
NoHouse,Building_64
Building_83,NoHouse
Building_67,Building_83
Building_64,Building_67
TaskBuilding_11,Building_64
Building_69,TaskBuilding_11
Building_70,Building_69
TaskBuilding_13,Building_70
Building_64,TaskBuilding_13
TaskBuilding_11,Building_64
NoHouse,TaskBuilding_11
Building_64,NoHouse
NoHouse,Building_64
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Building_57,NoHouse
Building_58,Building_57
Building_60,Building_58
Building_61,Building_60
TaskBuilding_9,Building_61
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
Windmill-TaskBuilding_10_1,TaskBuilding_9
Building_60,Windmill-TaskBuilding_10_1
TaskBuilding_9,Building_60
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
