Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
NoHit,NoHouse
NoHouse,NoHit
Garage_185,NoHouse
NoHouse,Garage_185
Building_179,NoHouse
House_49,Building_179
NoHouse,House_49
HighSilo-TaskBuilding_49,NoHouse
House_49,HighSilo-TaskBuilding_49
NoHouse,House_49
Building_177,NoHouse
NoHouse,Building_177
TaskBuilding_6,NoHouse
NoHouse,TaskBuilding_6
Building_164,NoHouse
TaskBuilding_6,Building_164
Building_164,TaskBuilding_6
TaskBuilding_41,Building_164
Building_170,TaskBuilding_41
Building_171,Building_170
NoHouse,Building_171
Building_164,NoHouse
Building_163,Building_164
Building_160,Building_163
Building_158,Building_160
NoHouse,Building_158
Building_160,NoHouse
Building_164,Building_160
NoHouse,Building_164
Building_176,NoHouse
TaskBuilding_40,Building_176
Building_164,TaskBuilding_40
Building_163,Building_164
NoHouse,Building_163
Phone,NoHouse
NoHouse,Phone
Building_164,NoHouse
NoHouse,Building_164
Building_157,NoHouse
Building_98,Building_157
NoHouse,Building_98
Building_162,NoHouse
NoHouse,Building_162
Building_157,NoHouse
Building_162,Building_157
NoHouse,Building_162
Building_100,NoHouse
NoHouse,Building_100
TaskBuilding_35,NoHouse
Building_100,TaskBuilding_35
Building_101,Building_100
Building_157,Building_101
Building_97,Building_157
Building_109,Building_97
Building_98,Building_109
Building_122,Building_98
NoHouse,Building_122
Building_101,NoHouse
NoHouse,Building_101
Building_148,NoHouse
NoHouse,Building_148
Building_123,NoHouse
Building_145,Building_123
NoHouse,Building_145
Building_100,NoHouse
NoHouse,Building_100
TaskBuilding_30,NoHouse
Building_108,TaskBuilding_30
Building_110,Building_108
NoHouse,Building_110
Building_109,NoHouse
TaskBuilding_26,Building_109
TaskBuilding_23,TaskBuilding_26
NoHouse,TaskBuilding_23
Building_96,NoHouse
NoHouse,Building_96
Building_103,NoHouse
TaskBuilding_27,Building_103
NoHouse,TaskBuilding_27
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_102,NoHouse
NoHouse,Building_102
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_2,NoHouse
Building_91,TaskBuilding_2
NoHouse,Building_91
Building_91,NoHouse
NoHouse,Building_91
Building_96,NoHouse
TaskBuilding_18,Building_96
NoHouse,TaskBuilding_18
TaskBuilding_14,NoHouse
Building_74,TaskBuilding_14
House_10,Building_74
TaskBuilding_14,House_10
NoHouse,TaskBuilding_14
Building_104,NoHouse
NoHouse,Building_104
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_104,NoHouse
Building_110,Building_104
Building_86,Building_110
Building_113,Building_86
TaskBuilding_17,Building_113
NoHouse,TaskBuilding_17
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_104,NoHouse
TaskBuilding_17,Building_104
Church-TaskBuilding_16,TaskBuilding_17
NoHouse,Church-TaskBuilding_16
Church-TaskBuilding_16,NoHouse
Building_110,Church-TaskBuilding_16
NoHouse,Building_110
Building_87,NoHouse
TaskBuilding_1,Building_87
Building_87,TaskBuilding_1
Building_85,Building_87
Building_87,Building_85
TaskBuilding_1,Building_87
NoHouse,TaskBuilding_1
Building_88,NoHouse
TaskBuilding_1,Building_88
Building_combined_115_116,TaskBuilding_1
Building_113,Building_combined_115_116
NoHouse,Building_113
Building_117,NoHouse
Building_113,Building_117
NoHouse,Building_113
Building_83,NoHouse
NoHouse,Building_83
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_125,NoHouse
TaskBuilding_21,Building_125
NoHouse,TaskBuilding_21
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_119,NoHouse
Building_131,Building_119
NoHouse,Building_131
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Building_67,NoHouse
TaskBuilding_11,Building_67
Building_67,TaskBuilding_11
Building_83,Building_67
NoHouse,Building_83
Building_113,NoHouse
Building_combined_115_116,Building_113
Building_131,Building_combined_115_116
NoHouse,Building_131
Building_113,NoHouse
NoHouse,Building_113
TaskBuilding_3,NoHouse
Building_107,TaskBuilding_3
Building_110,Building_107
NoHouse,Building_110
Building_104,NoHouse
TaskBuilding_23,Building_104
NoHouse,TaskBuilding_23
Building_94,NoHouse
NoHouse,Building_94
Building_104,NoHouse
Building_94,Building_104
NoHouse,Building_94
TaskBuilding_3,NoHouse
NoHouse,TaskBuilding_3
Building_104,NoHouse
NoHouse,Building_104
Building_96,NoHouse
Building_94,Building_96
Building_96,Building_94
TaskBuilding_23,Building_96
NoHouse,TaskBuilding_23
Building_97,NoHouse
NoHouse,Building_97
TaskBuilding_26,NoHouse
Building_108,TaskBuilding_26
NoHouse,Building_108
Building_94,NoHouse
Building_96,Building_94
NoHouse,Building_96
Building_104,NoHouse
Building_108,Building_104
Building_109,Building_108
Building_154,Building_109
NoHouse,Building_154
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
Building_108,NoHouse
TaskBuilding_24,Building_108
NoHouse,TaskBuilding_24
TaskBuilding_39,NoHouse
Building_98,TaskBuilding_39
TaskBuilding_26,Building_98
Garage_98,TaskBuilding_26
NoHouse,Garage_98
Building_109,NoHouse
NoHouse,Building_109
TaskBuilding_30,NoHouse
NoHouse,TaskBuilding_30
