Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
Phone,Hand
Building_236,Phone
NoHouse,Building_236
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Building_235,NoHouse
NoHouse,Building_235
Phone,NoHouse
Building_220,Phone
NoHouse,Building_220
NoHit,NoHouse
Building_211,NoHit
Building_236,Building_211
Building_233,Building_236
Garage_235,Building_233
Building_140,Garage_235
NoHouse,Building_140
Building_233,NoHouse
Building_140,Building_233
NoHouse,Building_140
crane_1,NoHouse
NoHouse,crane_1
Phone,NoHouse
Building_140,Phone
Building_147,Building_140
Phone,Building_147
Building_154,Phone
Phone,Building_154
Building_154,Phone
TaskBuilding_44,Building_154
NoHouse,TaskBuilding_44
Building_139,NoHouse
Building_137,Building_139
Building_138,Building_137
NoHouse,Building_138
Building_154,NoHouse
Building_175,Building_154
Building_152,Building_175
TaskBuilding_39,Building_152
Phone,TaskBuilding_39
TaskBuilding_39,Phone
NoHouse,TaskBuilding_39
TaskBuilding_39,NoHouse
NoHit,TaskBuilding_39
TaskBuilding_39,NoHit
NoHouse,TaskBuilding_39
TaskBuilding_39,NoHouse
Building_152,TaskBuilding_39
NoHouse,Building_152
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
TaskBuilding_39,NoHouse
NoHouse,NoHouse
