Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
NoHouse,Hand
TaskBuilding_35,NoHouse
Building_164,TaskBuilding_35
crane_1,Building_164
NoHouse,crane_1
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
Building_162,NoHouse
NoHouse,Building_162
TaskBuilding_40,NoHouse
NoHouse,TaskBuilding_40
Building_148,NoHouse
Building_98,Building_148
NoHouse,Building_98
TaskBuilding_5,NoHouse
Building_157,TaskBuilding_5
TaskBuilding_5,Building_157
NoHouse,TaskBuilding_5
Building_148,NoHouse
TaskBuilding_5,Building_148
NoHouse,TaskBuilding_5
Building_152,NoHouse
Building_155,Building_152
NoHouse,Building_155
Building_141,NoHouse
Building_143,Building_141
Building_152,Building_143
NoHouse,Building_152
Building_155,NoHouse
NoHouse,Building_155
Building_166,NoHouse
TaskBuilding_35,Building_166
NoHouse,TaskBuilding_35
Building_155,NoHouse
Building_154,Building_155
NoHouse,Building_154
Building_147,NoHouse
NoHouse,Building_147
Building_173,NoHouse
NoHouse,Building_173
Building_147,NoHouse
Building_145,Building_147
TaskBuilding_33,Building_145
NoHouse,TaskBuilding_33
Building_150,NoHouse
NoHouse,Building_150
TaskBuilding_33,NoHouse
NoHouse,TaskBuilding_33
Building_141,NoHouse
TaskBuilding_33,Building_141
NoHouse,TaskBuilding_33
Building_141,NoHouse
NoHouse,Building_141
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
Phone,NoHouse
NoHouse,Phone
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
TaskBuilding_39,NoHouse
NoHouse,NoHouse
