Edge1,Edge2
Hand,NoHouse
Phone,Hand
Hand,Phone
Phone,Hand
Hand,Phone
NoHouse,Hand
Hand,NoHouse
Phone,Hand
Hand,Phone
Phone,Hand
Hand,Phone
Building_122,Hand
Building_114,Building_122
NoHouse,Building_114
Building_126,NoHouse
TaskBuilding_21,Building_126
Hand,TaskBuilding_21
Phone,Hand
NoHouse,Phone
Phone,NoHouse
Hand,Phone
Building_128,Hand
Building_135,Building_128
Building_131,Building_135
Building_123,Building_131
TaskBuilding_37,Building_123
Building_132,TaskBuilding_37
TaskBuilding_25,Building_132
NoHouse,TaskBuilding_25
TaskBuilding_1,NoHouse
TaskBuilding_20,TaskBuilding_1
Hand,TaskBuilding_20
NoHouse,Hand
Building_136,NoHouse
Building_135,Building_136
TaskBuilding_37,Building_135
NoHouse,TaskBuilding_37
Building_130,NoHouse
Building_136,Building_130
Building_228,Building_136
NoHouse,Building_228
Building_229,NoHouse
Building_133,Building_229
NoHouse,Building_133
Phone,NoHouse
NoHouse,Phone
Building_225,NoHouse
NoHouse,Building_225
Phone,NoHouse
Building_142,Phone
Building_137,Building_142
Building_230,Building_137
TaskBuilding_32,Building_230
Building_225,TaskBuilding_32
Building_229,Building_225
TaskBuilding_37,Building_229
Castle-TaskBuilding_56,TaskBuilding_37
NoHit,Castle-TaskBuilding_56
Building_225,NoHit
NoHouse,Building_225
Building_225,NoHouse
Building_229,Building_225
Building_225,Building_229
Building_229,Building_225
NoHouse,Building_229
Hand,NoHouse
NoHouse,Hand
Building_225,NoHouse
Building_231,Building_225
TaskBuilding_48,Building_231
Building_231,TaskBuilding_48
TaskBuilding_48,Building_231
Building_207,TaskBuilding_48
Building_210,Building_207
Building_231,Building_210
Building_232,Building_231
Building_233,Building_232
NoHouse,Building_233
Building_222,NoHouse
NoHouse,Building_222
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Building_214,NoHouse
NoHit,Building_214
NoHouse,NoHit
Building_231,NoHouse
Building_233,Building_231
Building_139,Building_233
TaskBuilding_36,Building_139
Building_233,TaskBuilding_36
TaskBuilding_45,Building_233
Building_218,TaskBuilding_45
TaskBuilding_44,Building_218
Building_152,TaskBuilding_44
NoHouse,Building_152
Building_220,NoHouse
TaskBuilding_7,Building_220
NoHouse,TaskBuilding_7
TaskBuilding_48,NoHouse
Building_214,TaskBuilding_48
NoHouse,Building_214
Building_211,NoHouse
Building_215,Building_211
Building_216,Building_215
Building_211,Building_216
NoHouse,Building_211
Building_166,NoHouse
TaskBuilding_43,Building_166
Building_236,TaskBuilding_43
NoHouse,Building_236
Building_215,NoHouse
NoHouse,Building_215
Building_219,NoHouse
Building_215,Building_219
NoHouse,Building_215
Building_211,NoHouse
NoHouse,Building_211
Castle-TaskBuilding_56,NoHouse
NoHouse,Castle-TaskBuilding_56
TaskBuilding_53,NoHouse
Phone,TaskBuilding_53
NoHouse,Phone
Building_217,NoHouse
TaskBuilding_53,Building_217
Phone,TaskBuilding_53
TaskBuilding_53,Phone
NoHouse,Hand
