Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Building_64,NoHouse
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
NoHit,NoHouse
NoHouse,NoHit
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_11,NoHouse
TaskBuilding_1,TaskBuilding_11
NoHouse,TaskBuilding_1
TaskBuilding_13,NoHouse
Building_66,TaskBuilding_13
Building_70,Building_66
TaskBuilding_11,Building_70
Church-TaskBuilding_16,TaskBuilding_11
Building_83,Church-TaskBuilding_16
TaskBuilding_11,Building_83
NoHouse,TaskBuilding_11
TaskBuilding_1,NoHouse
Building_83,TaskBuilding_1
NoHouse,Building_83
Building_76,NoHouse
NoHouse,Building_76
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,NoHouse
