Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
Building_213,Phone
NoHouse,Building_213
Building_214,NoHouse
NoHouse,Building_214
Building_154,NoHouse
NoHouse,Building_154
Building_236,NoHouse
NoHouse,Building_236
Building_235,NoHouse
NoHouse,Building_235
Hand,NoHouse
NoHouse,Hand
Building_235,NoHouse
NoHouse,Building_235
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
TaskBuilding_44,NoHouse
Building_154,TaskBuilding_44
NoHouse,Building_154
Building_139,NoHouse
NoHouse,Building_139
Building_230,NoHouse
NoHouse,Building_230
Building_230,NoHouse
NoHouse,Building_230
Building_138,NoHouse
Building_137,Building_138
Building_138,Building_137
TaskBuilding_36,Building_138
NoHouse,TaskBuilding_36
Building_137,NoHouse
NoHouse,Building_137
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_124,NoHouse
NoHouse,Building_124
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_123,NoHouse
NoHouse,NoHouse
