Edge1,Edge2
Phone,NoHouse
NoHouse,Phone
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Church-TaskBuilding_16,NoHouse
Building_125,Church-TaskBuilding_16
NoHouse,Building_125
TaskBuilding_20,NoHouse
Building_131,TaskBuilding_20
Building_130,Building_131
NoHouse,Building_130
Phone,NoHouse
NoHouse,Phone
TaskBuilding_12,NoHouse
Building_64,TaskBuilding_12
TaskBuilding_12,Building_64
NoHouse,TaskBuilding_12
Hand,NoHouse
TaskBuilding_11,Hand
NoHouse,TaskBuilding_11
Building_64,NoHouse
NoHouse,Building_64
Building_64,NoHouse
TaskBuilding_12,Building_64
Building_64,TaskBuilding_12
Building_70,Building_64
TaskBuilding_13,Building_70
NoHouse,TaskBuilding_13
Building_64,NoHouse
TaskBuilding_12,Building_64
NoHouse,TaskBuilding_12
Building_64,NoHouse
NoHouse,Building_64
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Building_64,NoHouse
Building_66,Building_64
TaskBuilding_11,Building_66
NoHouse,TaskBuilding_11
TaskBuilding_12,NoHouse
Building_64,TaskBuilding_12
Building_81,Building_64
NoHouse,Building_81
TaskBuilding_12,NoHouse
Building_64,TaskBuilding_12
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
NoHit,NoHouse
Building_57,NoHit
Building_58,Building_57
Building_60,Building_58
NoHouse,Building_60
Building_62,NoHouse
NoHouse,Building_62
Hand,NoHouse
Building_60,Hand
Building_62,Building_60
Building_60,Building_62
TaskBuilding_9,Building_60
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,Phone
