Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
Building_141,Phone
NoHouse,Building_141
Building_145,NoHouse
TaskBuilding_33,Building_145
Building_109,TaskBuilding_33
Building_150,Building_109
TaskBuilding_35,Building_150
Building_166,TaskBuilding_35
HighSilo-TaskBuilding_49,Building_166
Building_166,HighSilo-TaskBuilding_49
NoHouse,Building_166
Building_167,NoHouse
NoHouse,Building_167
Building_167,NoHouse
TaskBuilding_42,Building_167
NoHouse,TaskBuilding_42
TaskBuilding_42,NoHouse
Building_162,TaskBuilding_42
NoHouse,Building_162
crane_1,NoHouse
NoHouse,crane_1
TaskBuilding_42,NoHouse
Building_168,TaskBuilding_42
NoHouse,Building_168
TaskBuilding_42,NoHouse
Building_169,TaskBuilding_42
NoHouse,Building_169
Building_172,NoHouse
Building_169,Building_172
NoHouse,Building_169
Building_212,NoHouse
NoHouse,Building_212
TaskBuilding_52,NoHouse
NoHouse,TaskBuilding_52
Building_212,NoHouse
NoHouse,Building_212
Building_172,NoHouse
NoHouse,Building_172
Building_171,NoHouse
NoHouse,Building_171
Building_171,NoHouse
TaskBuilding_41,Building_171
Building_170,TaskBuilding_41
NoHouse,Building_170
TaskBuilding_41,NoHouse
NoHouse,TaskBuilding_41
Hand,NoHouse
TaskBuilding_41,Hand
NoHouse,TaskBuilding_41
TaskBuilding_41,NoHouse
NoHouse,TaskBuilding_41
TaskBuilding_41,NoHouse
NoHouse,NoHouse
