Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
TaskBuilding_29,NoHouse
Building_103,TaskBuilding_29
NoHouse,Building_103
Building_91,NoHouse
NoHouse,Building_91
Phone,NoHouse
NoHouse,Phone
Building_176,NoHouse
NoHit,Building_176
Building_160,NoHit
NoHouse,Building_160
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
TaskBuilding_34,NoHouse
NoHouse,TaskBuilding_34
TaskBuilding_34,NoHouse
NoHouse,TaskBuilding_34
Building_158,NoHouse
NoHouse,Building_158
Building_158,NoHouse
NoHouse,Building_158
Building_158,NoHouse
NoHouse,Building_158
Phone,NoHouse
NoHouse,Phone
Building_148,NoHouse
Building_100,Building_148
Building_101,Building_100
TaskBuilding_30,Building_101
NoHouse,TaskBuilding_30
TaskBuilding_30,NoHouse
Phone,TaskBuilding_30
TaskBuilding_30,Phone
NoHouse,TaskBuilding_30
TaskBuilding_27,NoHouse
Building_97,TaskBuilding_27
NoHouse,Building_97
Phone,NoHouse
NoHouse,Phone
TaskBuilding_5,NoHouse
NoHouse,TaskBuilding_5
Building_166,NoHouse
NoHouse,Building_166
Building_98,NoHouse
TaskBuilding_26,Building_98
Garage_98,TaskBuilding_26
Building_97,Garage_98
TaskBuilding_30,Building_97
Building_99,TaskBuilding_30
TaskBuilding_30,Building_99
Building_97,TaskBuilding_30
Building_100,Building_97
TaskBuilding_26,Building_100
TaskBuilding_28,TaskBuilding_26
Building_98,TaskBuilding_28
Building_146,Building_98
Building_149,Building_146
TaskBuilding_5,Building_149
NoHouse,TaskBuilding_5
TaskBuilding_5,NoHouse
NoHouse,TaskBuilding_5
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
TaskBuilding_42,NoHouse
TaskBuilding_35,TaskBuilding_42
Building_162,TaskBuilding_35
TaskBuilding_40,Building_162
Building_163,TaskBuilding_40
NoHouse,Building_163
Building_173,NoHouse
Building_167,Building_173
TaskBuilding_35,Building_167
Building_166,TaskBuilding_35
TaskBuilding_42,Building_166
Building_173,TaskBuilding_42
Building_141,Building_173
TaskBuilding_33,Building_141
Building_144,TaskBuilding_33
TaskBuilding_33,Building_144
Building_141,TaskBuilding_33
Building_167,Building_141
NoHouse,Building_167
Building_169,NoHouse
Building_173,Building_169
TaskBuilding_42,Building_173
NoHouse,TaskBuilding_42
TaskBuilding_42,NoHouse
Building_173,TaskBuilding_42
Building_155,Building_173
Building_152,Building_155
Building_147,Building_152
Building_145,Building_147
Building_154,Building_145
Building_140,Building_154
TaskBuilding_43,Building_140
NoHouse,TaskBuilding_43
Building_173,NoHouse
TaskBuilding_42,Building_173
Building_174,TaskBuilding_42
Building_173,Building_174
NoHouse,Building_173
Building_174,NoHouse
Building_171,Building_174
Building_174,Building_171
NoHouse,Building_174
TaskBuilding_48,NoHouse
NoHouse,TaskBuilding_48
Building_175,NoHouse
NoHouse,Building_175
Building_235,NoHouse
Building_136,Building_235
Building_139,Building_136
Building_229,Building_139
Building_228,Building_229
Building_215,Building_228
NoHouse,Building_215
Building_211,NoHouse
NoHouse,Building_211
Building_215,NoHouse
TaskBuilding_48,Building_215
Building_221,TaskBuilding_48
TaskBuilding_7,Building_221
TaskBuilding_45,TaskBuilding_7
Building_223,TaskBuilding_45
Building_220,Building_223
Building_233,Building_220
Building_225,Building_233
NoHouse,Building_225
Building_220,NoHouse
Phone,Building_220
NoHouse,Phone
Phone,NoHouse
Building_215,Phone
NoHouse,Building_215
Building_220,NoHouse
NoHouse,Building_220
Building_212,NoHouse
NoHouse,Building_212
Building_210,NoHouse
TaskBuilding_55,Building_210
Building_211,TaskBuilding_55
NoHouse,Building_211
Castle-TaskBuilding_56,NoHouse
NoHouse,Castle-TaskBuilding_56
Building_216,NoHouse
NoHouse,Building_216
TaskBuilding_53,NoHouse
Building_219,TaskBuilding_53
NoHouse,Building_219
Building_211,NoHouse
Building_210,Building_211
TaskBuilding_8,Building_210
TaskBuilding_50,TaskBuilding_8
Building_210,TaskBuilding_50
Building_208,Building_210
Building_207,Building_208
TaskBuilding_8,Building_207
Building_213,TaskBuilding_8
Building_214,Building_213
Building_213,Building_214
TaskBuilding_55,Building_213
Building_204,TaskBuilding_55
Building_205,Building_204
Building_208,Building_205
Building_199,Building_208
NoHouse,Building_199
Building_185,NoHouse
Building_198,Building_185
TaskBuilding_46,Building_198
NoHit,TaskBuilding_46
TaskBuilding_46,NoHit
TaskBuilding_50,TaskBuilding_46
TaskBuilding_46,TaskBuilding_50
Phone,TaskBuilding_46
NoHouse,Phone
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_187,NoHouse
NoHouse,Building_187
TaskBuilding_46,NoHouse
Building_181,TaskBuilding_46
TaskBuilding_46,Building_181
NoHouse,TaskBuilding_46
Phone,NoHouse
Building_180,Phone
Building_182,Building_180
TaskBuilding_46,Building_182
Garage_185,TaskBuilding_46
NoHouse,Garage_185
TaskBuilding_46,NoHouse
Building_186,TaskBuilding_46
NoHouse,Building_186
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_180,NoHouse
Building_183,Building_180
Building_163,Building_183
NoHouse,Building_163
