Edge1,Edge2
Phone,Phone
Building_210,Phone
NoHouse,Building_210
Building_214,NoHouse
Building_229,Building_214
Building_226,Building_229
NoHouse,Building_226
HighSilo-TaskBuilding_49,NoHouse
NoHit,HighSilo-TaskBuilding_49
Building_210,NoHit
Building_211,Building_210
Building_212,Building_211
NoHouse,Building_212
Building_154,NoHouse
NoHouse,Building_154
Building_211,NoHouse
NoHouse,Building_211
Building_210,NoHouse
TaskBuilding_8,Building_210
Building_213,TaskBuilding_8
Building_212,Building_213
TaskBuilding_50,Building_212
Building_212,TaskBuilding_50
NoHouse,Building_212
Building_213,NoHouse
Building_199,Building_213
TaskBuilding_40,Building_199
Building_204,TaskBuilding_40
Building_205,Building_204
NoHouse,Building_205
Building_205,NoHouse
Building_199,Building_205
NoHouse,Building_199
Building_201,NoHouse
NoHouse,Building_201
Building_199,NoHouse
NoHouse,Building_199
Building_185,NoHouse
Building_198,Building_185
NoHouse,Building_198
Building_200,NoHouse
Building_202,Building_200
NoHouse,Building_202
NoHit,NoHouse
Building_205,NoHit
Hand,Building_205
Building_205,Hand
NoHit,Building_205
NoHouse,NoHit
Building_205,NoHouse
Building_197,Building_205
Building_202,Building_197
Building_197,Building_202
Building_202,Building_197
Building_197,Building_202
Building_202,Building_197
Building_187,Building_202
NoHouse,Building_187
Building_197,NoHouse
Building_205,Building_197
Building_206,Building_205
NoHouse,Building_206
Building_205,NoHouse
NoHouse,Building_205
Building_194,NoHouse
Building_185,Building_194
NoHit,Building_185
TaskBuilding_54,NoHit
Building_194,TaskBuilding_54
Building_192,Building_194
Building_197,Building_192
Building_205,Building_197
Building_197,Building_205
NoHouse,Building_197
TaskBuilding_54,NoHouse
Building_193,TaskBuilding_54
NoHouse,Building_193
Building_205,NoHouse
Phone,Building_205
Building_205,Phone
NoHit,Building_205
Building_197,NoHit
Building_195,Building_197
NoHit,Building_195
Building_205,NoHit
NoHouse,Building_205
Building_205,NoHouse
Building_203,Building_205
Building_195,Building_203
Building_188,Building_195
Building_194,Building_188
TaskBuilding_54,Building_194
NoHit,TaskBuilding_54
Building_203,NoHit
Building_196,Building_203
Building_189,Building_196
Building_188,Building_189
Building_204,Building_188
Building_205,Building_204
NoHit,Building_205
Building_205,NoHit
Building_194,Building_205
Building_202,Building_194
Building_203,Building_202
NoHouse,Building_203
Building_189,NoHouse
Building_188,Building_189
Building_198,Building_188
TaskBuilding_50,Building_198
Building_187,TaskBuilding_50
NoHouse,Building_187
TaskBuilding_54,NoHouse
Building_187,TaskBuilding_54
Building_202,Building_187
Building_203,Building_202
NoHouse,Building_203
Building_185,NoHouse
TaskBuilding_51,Building_185
Building_185,TaskBuilding_51
Building_184,Building_185
Building_186,Building_184
NoHouse,Building_186
Building_200,NoHouse
Building_215,Building_200
Building_212,Building_215
Building_198,Building_212
NoHouse,Building_198
Building_187,NoHouse
Building_186,Building_187
Building_180,Building_186
Building_186,Building_180
Phone,Building_186
Building_186,Phone
NoHouse,Building_186
Building_186,NoHouse
Phone,Building_186
Building_188,Phone
Building_189,Building_188
Building_188,Building_189
Building_189,Building_188
Building_186,Building_189
NoHouse,Building_186
Building_185,NoHouse
NoHouse,Building_185
Building_185,NoHouse
NoHouse,Building_185
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Garage_185,NoHouse
NoHouse,Garage_185
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
Phone,Building_186
Building_186,Phone
NoHouse,Building_186
Phone,Phone
