Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Building_113,NoHouse
NoHouse,Building_113
Building_88,NoHouse
NoHouse,Building_88
Building_87,NoHouse
NoHouse,Building_87
Building_88,NoHouse
Building_87,Building_88
Building_105,Building_87
TaskBuilding_3,Building_105
NoHouse,TaskBuilding_3
Building_87,NoHouse
NoHouse,Building_87
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Building_96,NoHouse
NoHouse,Building_96
Building_97,NoHouse
NoHouse,Building_97
Building_96,NoHouse
NoHouse,Building_96
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_96,NoHouse
NoHouse,Building_96
Building_90,NoHouse
NoHouse,Building_90
Building_90,NoHouse
NoHouse,Building_90
TaskBuilding_19,NoHouse
Building_94,TaskBuilding_19
NoHouse,Building_94
Building_91,NoHouse
NoHouse,Building_91
Building_94,NoHouse
Building_90,Building_94
NoHouse,Building_90
Building_94,NoHouse
NoHouse,Building_94
Building_92,NoHouse
Building_176,Building_92
NoHouse,Building_176
TaskBuilding_19,NoHouse
HighSilo-TaskBuilding_49,TaskBuilding_19
TaskBuilding_19,HighSilo-TaskBuilding_49
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
Building_94,TaskBuilding_19
NoHouse,Building_94
Building_103,NoHouse
NoHouse,NoHouse
