Edge1,Edge2
Phone,Building_171
NoHouse,Phone
Building_104,NoHouse
NoHouse,Building_104
TaskBuilding_14,NoHouse
Building_85,TaskBuilding_14
Building_86,Building_85
TaskBuilding_14,Building_86
NoHouse,TaskBuilding_14
Building_94,NoHouse
Building_101,Building_94
Building_80,Building_101
NoHouse,Building_80
Building_95,NoHouse
NoHouse,Building_95
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Building_176,NoHouse
NoHouse,Building_176
Building_103,NoHouse
Building_94,Building_103
Building_103,Building_94
NoHouse,Building_103
Building_176,NoHouse
Building_103,Building_176
Building_176,Building_103
Building_103,Building_176
TaskBuilding_29,Building_103
Building_103,TaskBuilding_29
TaskBuilding_29,Building_103
Building_176,TaskBuilding_29
NoHouse,Building_176
Building_102,NoHouse
NoHouse,Building_102
Building_176,NoHouse
NoHouse,Building_176
Building_176,NoHouse
House_49,Building_176
NoHouse,House_49
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
House_49,NoHouse
Building_176,House_49
TaskBuilding_34,Building_176
Building_160,TaskBuilding_34
NoHouse,Building_160
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
TaskBuilding_46,NoHouse
Building_210,TaskBuilding_46
NoHouse,Building_210
Building_160,NoHouse
Building_161,Building_160
Building_157,Building_161
Building_170,Building_157
TaskBuilding_40,Building_170
Building_183,TaskBuilding_40
TaskBuilding_46,Building_183
Building_178,TaskBuilding_46
Phone,Building_178
NoHouse,Phone
Building_183,NoHouse
TaskBuilding_46,Building_183
Building_183,TaskBuilding_46
NoHouse,Building_183
Building_183,NoHouse
Building_181,Building_183
Building_180,Building_181
TaskBuilding_41,Building_180
Phone,TaskBuilding_41
TaskBuilding_41,Phone
NoHouse,TaskBuilding_41
TaskBuilding_41,NoHouse
NoHouse,TaskBuilding_41
Building_171,Phone
