Edge1,Edge2
NoHouse,NoHouse
Windmill-TaskBuilding_10_1,NoHouse
Phone,Windmill-TaskBuilding_10_1
Hand,Phone
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
NoHit,NoHouse
Windmill-TaskBuilding_10_1,NoHit
Phone,Windmill-TaskBuilding_10_1
NoHouse,Phone
Building_104,NoHouse
NoHouse,Building_104
TaskBuilding_14,NoHouse
Building_85,TaskBuilding_14
Building_86,Building_85
TaskBuilding_14,Building_86
NoHouse,TaskBuilding_14
Building_94,NoHouse
Building_101,Building_94
Building_80,Building_101
NoHouse,Building_80
Building_95,NoHouse
NoHouse,Building_95
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Building_176,NoHouse
NoHouse,Building_176
Building_103,NoHouse
Building_94,Building_103
Building_103,Building_94
NoHouse,Building_103
Building_176,NoHouse
Building_103,Building_176
Building_176,Building_103
Building_103,Building_176
TaskBuilding_29,Building_103
Building_103,TaskBuilding_29
TaskBuilding_29,Building_103
Building_176,TaskBuilding_29
NoHouse,Building_176
Building_102,NoHouse
NoHouse,Building_102
Building_176,NoHouse
NoHouse,Building_176
Building_176,NoHouse
House_49,Building_176
NoHouse,House_49
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
House_49,NoHouse
Building_176,House_49
TaskBuilding_34,Building_176
Building_160,TaskBuilding_34
NoHouse,Building_160
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
TaskBuilding_46,NoHouse
Building_210,TaskBuilding_46
NoHouse,Building_210
Building_160,NoHouse
Building_161,Building_160
Building_157,Building_161
Building_170,Building_157
TaskBuilding_40,Building_170
Building_183,TaskBuilding_40
TaskBuilding_46,Building_183
Building_178,TaskBuilding_46
Phone,Building_178
NoHouse,Phone
Building_183,NoHouse
TaskBuilding_46,Building_183
Building_183,TaskBuilding_46
NoHouse,Building_183
Building_183,NoHouse
Building_181,Building_183
Building_180,Building_181
TaskBuilding_41,Building_180
Phone,TaskBuilding_41
TaskBuilding_41,Phone
NoHouse,TaskBuilding_41
TaskBuilding_41,NoHouse
NoHouse,TaskBuilding_41
Building_171,NoHouse
Hand,Building_171
Building_211,Hand
Building_214,Building_211
NoHouse,Building_214
Building_198,NoHouse
NoHouse,Building_198
Building_183,NoHouse
Building_178,Building_183
NoHouse,Building_178
TaskBuilding_47,NoHouse
Phone,TaskBuilding_47
NoHouse,Phone
Building_211,NoHouse
NoHouse,Building_211
Building_174,NoHouse
Building_173,Building_174
NoHouse,Building_173
TaskBuilding_42,NoHouse
Building_145,TaskBuilding_42
NoHouse,Building_145
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
Hand,NoHouse
Building_147,Hand
Building_168,Building_147
TaskBuilding_42,Building_168
Building_147,TaskBuilding_42
Building_145,Building_147
NoHouse,Building_145
Building_145,NoHouse
NoHouse,Building_145
Building_152,NoHouse
crane_1,Building_152
Building_141,crane_1
TaskBuilding_39,Building_141
NoHouse,TaskBuilding_39
Building_236,NoHouse
NoHouse,Building_236
Building_150,NoHouse
TaskBuilding_35,Building_150
NoHouse,TaskBuilding_35
Building_140,NoHouse
Building_139,Building_140
Building_140,Building_139
Building_141,Building_140
NoHouse,Building_141
Building_154,NoHouse
Building_235,Building_154
Building_156,Building_235
Building_236,Building_156
Building_155,Building_236
Building_236,Building_155
TaskBuilding_33,Building_236
NoHouse,TaskBuilding_33
Building_145,NoHouse
Building_230,Building_145
Building_231,Building_230
TaskBuilding_39,Building_231
TaskBuilding_33,TaskBuilding_39
Building_141,TaskBuilding_33
TaskBuilding_33,Building_141
NoHouse,TaskBuilding_33
Building_152,NoHouse
NoHouse,Building_152
Building_147,NoHouse
NoHouse,Building_147
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
Phone,NoHouse
TaskBuilding_36,Phone
NoHouse,TaskBuilding_36
Phone,NoHouse
Building_138,Phone
NoHouse,Building_138
TaskBuilding_36,NoHouse
NoHouse,TaskBuilding_36
TaskBuilding_36,NoHouse
Building_138,TaskBuilding_36
NoHouse,Building_138
Building_225,NoHouse
Building_224,Building_225
NoHouse,Building_224
Building_233,NoHouse
Building_223,Building_233
Building_225,Building_223
TaskBuilding_37,Building_225
Building_229,TaskBuilding_37
Building_228,Building_229
Building_230,Building_228
NoHouse,Building_230
Building_212,NoHouse
Building_233,Building_212
TaskBuilding_45,Building_233
Building_224,TaskBuilding_45
NoHouse,Building_224
Building_224,NoHouse
TaskBuilding_45,Building_224
Building_219,TaskBuilding_45
Building_233,Building_219
Building_222,Building_233
Building_220,Building_222
Building_211,Building_220
TaskBuilding_48,Building_211
Building_225,TaskBuilding_48
TaskBuilding_48,Building_225
Building_220,TaskBuilding_48
Hand,Building_220
TaskBuilding_45,Hand
Building_225,TaskBuilding_45
Building_231,Building_225
Building_225,Building_231
Building_229,Building_225
NoHouse,Building_229
Building_220,NoHouse
Building_215,Building_220
NoHouse,Building_215
Building_220,NoHouse
TaskBuilding_7,Building_220
NoHouse,TaskBuilding_7
Phone,NoHouse
Building_210,Phone
NoHouse,Building_210
Building_214,NoHouse
Building_229,Building_214
Building_226,Building_229
NoHouse,Building_226
HighSilo-TaskBuilding_49,NoHouse
NoHit,HighSilo-TaskBuilding_49
Building_210,NoHit
Building_211,Building_210
Building_212,Building_211
NoHouse,Building_212
Building_154,NoHouse
NoHouse,Building_154
Building_211,NoHouse
NoHouse,Building_211
Building_210,NoHouse
TaskBuilding_8,Building_210
Building_213,TaskBuilding_8
Building_212,Building_213
TaskBuilding_50,Building_212
Building_212,TaskBuilding_50
NoHouse,Building_212
Building_213,NoHouse
Building_199,Building_213
TaskBuilding_40,Building_199
Building_204,TaskBuilding_40
Building_205,Building_204
NoHouse,Building_205
Building_205,NoHouse
Building_199,Building_205
NoHouse,Building_199
Building_201,NoHouse
NoHouse,Building_201
Building_199,NoHouse
NoHouse,Building_199
Building_185,NoHouse
Building_198,Building_185
NoHouse,Building_198
Building_200,NoHouse
Building_202,Building_200
NoHouse,Building_202
NoHit,NoHouse
Building_205,NoHit
Hand,Building_205
Building_205,Hand
NoHit,Building_205
NoHouse,NoHit
Building_205,NoHouse
Building_197,Building_205
Building_202,Building_197
Building_197,Building_202
Building_202,Building_197
Building_197,Building_202
Building_202,Building_197
Building_187,Building_202
NoHouse,Building_187
Building_197,NoHouse
Building_205,Building_197
Building_206,Building_205
NoHouse,Building_206
Building_205,NoHouse
NoHouse,Building_205
Building_194,NoHouse
Building_185,Building_194
NoHit,Building_185
TaskBuilding_54,NoHit
Building_194,TaskBuilding_54
Building_192,Building_194
Building_197,Building_192
Building_205,Building_197
Building_197,Building_205
NoHouse,Building_197
TaskBuilding_54,NoHouse
Building_193,TaskBuilding_54
NoHouse,Building_193
Building_205,NoHouse
Phone,Building_205
Building_205,Phone
NoHit,Building_205
Building_197,NoHit
Building_195,Building_197
NoHit,Building_195
Building_205,NoHit
NoHouse,Building_205
Building_205,NoHouse
Building_203,Building_205
Building_195,Building_203
Building_188,Building_195
Building_194,Building_188
TaskBuilding_54,Building_194
NoHit,TaskBuilding_54
Building_203,NoHit
Building_196,Building_203
Building_189,Building_196
Building_188,Building_189
Building_204,Building_188
Building_205,Building_204
NoHit,Building_205
Building_205,NoHit
Building_194,Building_205
Building_202,Building_194
Building_203,Building_202
NoHouse,Building_203
Building_189,NoHouse
Building_188,Building_189
Building_198,Building_188
TaskBuilding_50,Building_198
Building_187,TaskBuilding_50
NoHouse,Building_187
TaskBuilding_54,NoHouse
Building_187,TaskBuilding_54
Building_202,Building_187
Building_203,Building_202
NoHouse,Building_203
Building_185,NoHouse
TaskBuilding_51,Building_185
Building_185,TaskBuilding_51
Building_184,Building_185
Building_186,Building_184
NoHouse,Building_186
Building_200,NoHouse
Building_215,Building_200
Building_212,Building_215
Building_198,Building_212
NoHouse,Building_198
Building_187,NoHouse
Building_186,Building_187
Building_180,Building_186
Building_186,Building_180
Phone,Building_186
Building_186,Phone
NoHouse,Building_186
Building_186,NoHouse
Phone,Building_186
Building_188,Phone
Building_189,Building_188
Building_188,Building_189
Building_189,Building_188
Building_186,Building_189
NoHouse,Building_186
Building_185,NoHouse
NoHouse,Building_185
Building_185,NoHouse
NoHouse,Building_185
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Garage_185,NoHouse
NoHouse,Garage_185
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
Phone,Building_186
Building_186,Phone
NoHouse,Building_186
Phone,NoHouse
Hand,Phone
NoHouse,Hand
House_49,NoHouse
Building_171,House_49
Building_172,Building_171
NoHouse,Building_172
Phone,NoHouse
NoHouse,Phone
Building_171,NoHouse
TaskBuilding_46,Building_171
Building_171,TaskBuilding_46
TaskBuilding_46,Building_171
NoHouse,TaskBuilding_46
Building_175,NoHouse
TaskBuilding_50,Building_175
NoHouse,TaskBuilding_50
Building_212,NoHouse
Castle-TaskBuilding_56,Building_212
TaskBuilding_41,Castle-TaskBuilding_56
Building_170,TaskBuilding_41
NoHouse,Building_170
TaskBuilding_46,NoHouse
Phone,TaskBuilding_46
Building_183,Phone
TaskBuilding_6,Building_183
Building_178,TaskBuilding_6
NoHouse,Building_178
Building_170,NoHouse
Building_171,Building_170
TaskBuilding_50,Building_171
NoHouse,TaskBuilding_50
Phone,NoHouse
NoHouse,Phone
Building_163,NoHouse
NoHouse,Building_163
Building_178,NoHouse
TaskBuilding_6,Building_178
NoHouse,TaskBuilding_6
HighSilo-TaskBuilding_49,NoHouse
Building_183,HighSilo-TaskBuilding_49
Building_180,Building_183
Building_184,Building_180
NoHouse,Building_184
Building_161,NoHouse
Building_176,Building_161
TaskBuilding_40,Building_176
NoHouse,TaskBuilding_40
TaskBuilding_40,NoHouse
Phone,TaskBuilding_40
TaskBuilding_40,Phone
Building_92,TaskBuilding_40
Building_162,Building_92
Building_149,Building_162
TaskBuilding_35,Building_149
Building_166,TaskBuilding_35
Building_164,Building_166
Building_166,Building_164
NoHouse,Building_166
Building_159,NoHouse
NoHouse,Building_159
Building_92,NoHouse
Building_158,Building_92
Building_157,Building_158
Building_149,Building_157
TaskBuilding_34,Building_149
NoHouse,TaskBuilding_34
Building_92,NoHouse
NoHouse,Building_92
Building_102,NoHouse
Building_101,Building_102
Phone,Building_101
NoHouse,Phone
Building_100,NoHouse
NoHouse,Building_100
Building_158,NoHouse
NoHouse,Building_158
Phone,NoHouse
NoHouse,Phone
Building_157,NoHouse
NoHouse,Building_157
Building_148,NoHouse
NoHouse,Building_148
Building_100,NoHouse
TaskBuilding_30,Building_100
Building_97,TaskBuilding_30
TaskBuilding_30,Building_97
Building_97,TaskBuilding_30
TaskBuilding_27,Building_97
TaskBuilding_30,TaskBuilding_27
NoHouse,TaskBuilding_30
Phone,NoHouse
NoHouse,Phone
Building_147,NoHouse
Building_166,Building_147
Building_173,Building_166
TaskBuilding_42,Building_173
Building_148,TaskBuilding_42
Building_98,Building_148
NoHouse,Building_98
TaskBuilding_30,NoHouse
NoHouse,TaskBuilding_30
TaskBuilding_28,NoHouse
Building_146,TaskBuilding_28
Building_145,Building_146
NoHouse,Building_145
TaskBuilding_28,NoHouse
Building_109,TaskBuilding_28
NoHouse,Building_109
Building_154,NoHouse
Building_145,Building_154
NoHouse,Building_145
Building_145,NoHouse
Building_141,Building_145
Building_154,Building_141
TaskBuilding_39,Building_154
Building_147,TaskBuilding_39
NoHouse,Building_147
Building_109,NoHouse
Windmill-TaskBuilding_10_1,Building_109
Hand,Windmill-TaskBuilding_10_1
NoHouse,Hand
Building_108,NoHouse
TaskBuilding_24,Building_108
TaskBuilding_26,TaskBuilding_24
Building_96,TaskBuilding_26
Building_107,Building_96
Building_106,Building_107
Building_110,Building_106
Building_combined_115_116,Building_110
Building_117,Building_combined_115_116
Building_96,Building_117
Windmill-TaskBuilding_10_1,Building_96
Building_86,Windmill-TaskBuilding_10_1
Building_104,Building_86
Building_75,Building_104
NoHouse,Building_75
Building_96,NoHouse
TaskBuilding_14,Building_96
Building_75,TaskBuilding_14
Building_82,Building_75
NoHouse,Building_82
Hand,NoHouse
NoHouse,Hand
Building_82,NoHouse
Building_86,Building_82
TaskBuilding_1,Building_86
Church-TaskBuilding_16,TaskBuilding_1
NoHouse,Church-TaskBuilding_16
Building_combined_115_116,NoHouse
TaskBuilding_17,Building_combined_115_116
Building_113,TaskBuilding_17
TaskBuilding_17,Building_113
NoHouse,TaskBuilding_17
Building_110,NoHouse
Building_104,Building_110
Building_110,Building_104
TaskBuilding_17,Building_110
Building_86,TaskBuilding_17
Building_80,Building_86
NoHouse,Building_80
Building_91,NoHouse
NoHouse,Building_91
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Building_94,NoHouse
TaskBuilding_18,Building_94
Building_94,TaskBuilding_18
TaskBuilding_19,Building_94
Building_94,TaskBuilding_19
Building_102,Building_94
Building_101,Building_102
Building_94,Building_101
Building_91,Building_94
NoHouse,Building_91
Building_90,NoHouse
NoHouse,Building_90
TaskBuilding_19,NoHouse
Building_92,TaskBuilding_19
NoHouse,Building_92
Building_94,NoHouse
NoHouse,Building_94
Hand,NoHouse
NoHouse,Hand
Building_92,NoHouse
NoHouse,Building_92
Building_92,NoHouse
TaskBuilding_19,Building_92
Building_91,TaskBuilding_19
Building_90,Building_91
Building_89,Building_90
House_10,Building_89
TaskBuilding_14,House_10
Building_74,TaskBuilding_14
NoHouse,Building_74
House_10,NoHouse
Building_90,House_10
NoHouse,Building_90
Building_90,NoHouse
Building_89,Building_90
NoHouse,Building_89
Building_63,NoHouse
NoHouse,Building_63
House_10,NoHouse
NoHouse,House_10
Building_72,NoHouse
Building_73,Building_72
Building_74,Building_73
Building_64,Building_74
NoHouse,Building_64
House_10,NoHouse
NoHouse,House_10
TaskBuilding_14,NoHouse
Building_79,TaskBuilding_14
Building_75,Building_79
NoHouse,Building_75
Building_85,NoHouse
Building_74,Building_85
Building_72,Building_74
NoHouse,Building_72
House_10,NoHouse
NoHouse,House_10
Phone,NoHouse
NoHouse,Phone
House_10,NoHouse
Building_72,House_10
Building_73,Building_72
Building_72,Building_73
Building_64,Building_72
House_10,Building_64
Building_65,House_10
Building_71,Building_65
Building_81,Building_71
Building_71,Building_81
Building_66,Building_71
NoHouse,Building_66
Building_60,NoHouse
Building_64,Building_60
NoHouse,Building_64
TaskBuilding_9,NoHouse
Building_60,TaskBuilding_9
TaskBuilding_9,Building_60
NoHouse,TaskBuilding_9
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Church-TaskBuilding_16,NoHouse
TaskBuilding_1,Church-TaskBuilding_16
Building_83,TaskBuilding_1
TaskBuilding_1,Building_83
Building_131,TaskBuilding_1
Church-TaskBuilding_16,Building_131
TaskBuilding_1,Church-TaskBuilding_16
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Church-TaskBuilding_16,NoHouse
Building_113,Church-TaskBuilding_16
Building_107,Building_113
TaskBuilding_3,Building_107
Building_104,TaskBuilding_3
NoHouse,Building_104
Phone,NoHouse
NoHouse,Phone
Building_104,NoHouse
NoHouse,Building_104
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
Phone,Hand
NoHouse,Phone
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
Building_94,NoHouse
NoHouse,Building_94
Building_96,NoHouse
NoHouse,Building_96
Building_97,NoHouse
NoHouse,Building_97
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
TaskBuilding_30,NoHouse
NoHouse,TaskBuilding_30
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_101,NoHouse
Building_102,Building_101
NoHouse,Building_102
Building_102,NoHouse
NoHouse,Building_102
Building_92,NoHouse
NoHouse,Building_92
Building_92,NoHouse
NoHouse,Building_92
Building_92,NoHouse
NoHouse,Building_92
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
Building_92,NoHouse
NoHouse,Building_92
Building_92,NoHouse
NoHouse,Building_92
Building_103,NoHouse
TaskBuilding_29,Building_103
Phone,TaskBuilding_29
NoHouse,Phone
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Building_94,NoHouse
NoHouse,Building_94
Building_94,NoHouse
NoHouse,Building_94
Building_94,NoHouse
NoHouse,Building_94
Building_94,NoHouse
Building_91,Building_94
TaskBuilding_19,Building_91
Building_91,TaskBuilding_19
House_10,Building_91
NoHouse,House_10
Building_79,NoHouse
NoHouse,Building_79
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_74,NoHouse
Building_75,Building_74
NoHouse,Building_75
Building_74,NoHouse
House_10,Building_74
Building_82,House_10
NoHouse,Building_82
House_10,NoHouse
NoHouse,House_10
House_10,NoHouse
NoHouse,House_10
House_10,NoHouse
Building_63,House_10
NoHouse,Building_63
Building_62,NoHouse
Building_61,Building_62
TaskBuilding_9,Building_61
Building_60,TaskBuilding_9
TaskBuilding_9,Building_60
NoHouse,TaskBuilding_9
Building_64,NoHouse
NoHouse,Building_64
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Building_64,NoHouse
NoHouse,Building_64
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_11,NoHouse
Building_67,TaskBuilding_11
Building_70,Building_67
TaskBuilding_13,Building_70
NoHouse,TaskBuilding_13
Building_83,NoHouse
