Edge1,Edge2
Hand,NoHouse
NoHouse,Hand
House_49,NoHouse
NoHouse,House_49
Hand,NoHouse
NoHouse,Hand
Garage_185,NoHouse
Building_188,Garage_185
Building_189,Building_188
Building_194,Building_189
NoHouse,Building_194
Building_192,NoHouse
Building_189,Building_192
Building_188,Building_189
Building_187,Building_188
TaskBuilding_54,Building_187
Building_205,TaskBuilding_54
Building_187,Building_205
NoHouse,Building_187
Building_194,NoHouse
Building_195,Building_194
NoHouse,Building_195
Building_185,NoHouse
NoHouse,Building_185
Building_195,NoHouse
NoHouse,Building_195
Building_194,NoHouse
Building_189,Building_194
Building_194,Building_189
NoHouse,Building_194
Building_194,NoHouse
Building_206,Building_194
Building_194,Building_206
Building_206,Building_194
Building_195,Building_206
Building_194,Building_195
Building_206,Building_194
Building_195,Building_206
Building_194,Building_195
NoHouse,Building_194
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_195,NoHouse
Building_206,Building_195
Building_197,Building_206
Building_205,Building_197
Building_196,Building_205
NoHouse,Building_196
Building_197,NoHouse
NoHouse,Building_197
Building_205,NoHouse
NoHouse,Building_205
Building_207,NoHouse
NoHouse,Building_207
Building_207,NoHouse
Building_208,Building_207
Building_207,Building_208
Building_201,Building_207
Building_213,Building_201
Building_201,Building_213
Building_202,Building_201
Building_213,Building_202
NoHouse,Building_213
Building_216,NoHouse
Building_201,Building_216
Building_204,Building_201
Building_201,Building_204
NoHouse,Building_201
Building_199,NoHouse
Building_214,Building_199
Building_213,Building_214
NoHouse,Building_213
Building_209,NoHouse
crane_2,Building_209
NoHit,crane_2
Castle-TaskBuilding_56,NoHit
Building_199,Castle-TaskBuilding_56
NoHouse,Building_199
Building_209,NoHouse
Building_213,Building_209
NoHouse,Building_213
Building_213,NoHouse
NoHouse,Building_213
Building_220,NoHouse
NoHouse,Building_220
Building_214,NoHouse
NoHouse,Building_214
Building_209,NoHouse
Building_220,Building_209
NoHouse,Building_220
Building_220,NoHouse
Building_215,Building_220
NoHouse,Building_215
Building_215,NoHouse
NoHouse,Building_215
Building_220,NoHouse
Building_215,Building_220
Building_216,Building_215
NoHouse,Building_216
Building_214,NoHouse
NoHouse,Building_214
Building_215,NoHouse
Building_211,Building_215
NoHouse,Building_211
Building_215,NoHouse
crane_2,Building_215
NoHouse,crane_2
Building_215,NoHouse
Building_236,Building_215
Building_231,Building_236
Building_154,Building_231
TaskBuilding_48,Building_154
Building_226,TaskBuilding_48
Building_231,Building_226
Building_236,Building_231
Building_154,Building_236
NoHouse,Building_154
Building_154,NoHouse
NoHouse,Building_154
Building_154,NoHouse
TaskBuilding_43,Building_154
Building_157,TaskBuilding_43
NoHouse,Building_157
Building_154,NoHouse
NoHouse,Building_154
Building_150,NoHouse
NoHouse,Building_150
Building_154,NoHouse
Building_236,Building_154
NoHouse,Building_236
Building_142,NoHouse
NoHouse,Building_142
Building_139,NoHouse
NoHouse,Building_139
Building_142,NoHouse
Building_139,Building_142
NoHouse,Building_139
Building_138,NoHouse
Building_228,Building_138
Building_229,Building_228
Building_228,Building_229
Building_138,Building_228
Building_139,Building_138
Building_140,Building_139
Building_141,Building_140
NoHouse,Building_141
Building_139,NoHouse
Building_138,Building_139
NoHouse,Building_138
Building_139,NoHouse
Building_138,Building_139
NoHouse,Building_138
Building_138,NoHouse
NoHouse,Building_138
Building_137,NoHouse
NoHouse,Building_137
Building_138,NoHouse
Building_137,Building_138
TaskBuilding_4,Building_137
Building_138,TaskBuilding_4
NoHouse,Building_138
Building_138,NoHouse
NoHouse,Building_138
Building_138,NoHouse
NoHouse,Building_138
Building_133,NoHouse
NoHouse,Building_133
Building_228,NoHouse
NoHouse,Building_228
Building_136,NoHouse
NoHouse,Building_136
Building_128,NoHouse
NoHouse,Building_128
Building_136,NoHouse
NoHouse,Building_136
Building_136,NoHouse
NoHouse,Building_136
Building_135,NoHouse
NoHouse,Building_135
Building_130,NoHouse
NoHouse,Building_130
Building_125,NoHouse
NoHouse,Building_125
Building_130,NoHouse
NoHouse,Building_130
Building_136,NoHouse
NoHouse,Building_136
Building_130,NoHouse
NoHouse,Building_130
Church-TaskBuilding_16,NoHouse
Building_130,Church-TaskBuilding_16
NoHouse,Building_130
Building_127,NoHouse
NoHouse,Building_127
Building_127,NoHouse
Building_126,Building_127
Building_130,Building_126
NoHouse,Building_130
Building_131,NoHouse
Building_135,Building_131
Building_132,Building_135
NoHouse,Building_132
Building_123,NoHouse
Building_128,Building_123
NoHouse,Building_128
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Building_122,NoHouse
NoHouse,Building_122
TaskBuilding_1,NoHouse
Building_120,TaskBuilding_1
NoHouse,Building_120
TaskBuilding_1,NoHouse
Building_121,TaskBuilding_1
TaskBuilding_20,Building_121
NoHouse,TaskBuilding_20
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Building_67,NoHouse
TaskBuilding_1,Building_67
Building_67,TaskBuilding_1
TaskBuilding_1,Building_67
NoHouse,TaskBuilding_1
Building_88,NoHouse
Building_combined_115_116,Building_88
NoHouse,Building_combined_115_116
Building_67,NoHouse
Building_64,Building_67
TaskBuilding_12,Building_64
Building_67,TaskBuilding_12
TaskBuilding_1,Building_67
NoHouse,TaskBuilding_1
Building_67,NoHouse
TaskBuilding_1,Building_67
Building_67,TaskBuilding_1
Building_64,Building_67
TaskBuilding_1,Building_64
NoHouse,TaskBuilding_1
TaskBuilding_3,NoHouse
Building_87,TaskBuilding_3
TaskBuilding_1,Building_87
Building_83,TaskBuilding_1
NoHouse,Building_83
Building_83,NoHouse
TaskBuilding_11,Building_83
NoHouse,TaskBuilding_11
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Phone,NoHouse
TaskBuilding_1,Phone
NoHouse,TaskBuilding_1
Building_104,NoHouse
NoHouse,Building_104
TaskBuilding_1,NoHouse
Building_88,TaskBuilding_1
NoHouse,Building_88
Building_88,NoHouse
NoHouse,Building_88
Building_88,NoHouse
NoHouse,Building_88
Building_87,NoHouse
NoHouse,Building_87
Building_87,NoHouse
NoHouse,Building_87
Building_87,NoHouse
NoHouse,Building_87
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
Building_94,NoHouse
Building_96,Building_94
NoHouse,Building_96
Building_96,NoHouse
