Edge1,Edge2
NoHouse,NoHouse
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
Phone,Hand
Hand,Phone
NoHouse,Hand
Building_91,NoHouse
NoHouse,Building_91
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Building_90,NoHouse
NoHouse,Building_90
Phone,NoHouse
NoHouse,Phone
Building_176,NoHouse
NoHouse,Building_176
TaskBuilding_18,NoHouse
Building_96,TaskBuilding_18
NoHouse,Building_96
Building_176,NoHouse
NoHouse,Building_176
Hand,NoHouse
Phone,Hand
TaskBuilding_19,Phone
Building_91,TaskBuilding_19
NoHouse,Building_91
Phone,NoHouse
Building_176,Phone
NoHouse,Building_176
Building_176,NoHouse
TaskBuilding_19,Building_176
Building_92,TaskBuilding_19
NoHouse,Building_92
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
Building_176,Hand
TaskBuilding_19,Building_176
NoHouse,TaskBuilding_19
Building_176,NoHouse
NoHouse,Building_176
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Hand,NoHouse
TaskBuilding_23,Hand
TaskBuilding_27,TaskBuilding_23
NoHouse,TaskBuilding_27
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Building_176,Phone
Building_102,Building_176
NoHouse,Building_102
Building_101,NoHouse
NoHouse,Building_101
Phone,NoHouse
Building_176,Phone
NoHouse,Building_176
House_49,NoHouse
NoHouse,House_49
Building_176,NoHouse
TaskBuilding_34,Building_176
NoHouse,TaskBuilding_34
Building_160,NoHouse
NoHouse,Building_160
TaskBuilding_46,NoHouse
Building_164,TaskBuilding_46
NoHit,Building_164
NoHouse,NoHit
Building_161,NoHouse
Building_163,Building_161
NoHouse,Building_163
TaskBuilding_40,NoHouse
NoHouse,TaskBuilding_40
House_49,NoHouse
NoHouse,House_49
Building_163,NoHouse
NoHouse,Building_163
Phone,NoHouse
TaskBuilding_46,Phone
Building_183,TaskBuilding_46
TaskBuilding_41,Building_183
NoHouse,TaskBuilding_41
Phone,NoHouse
NoHouse,Phone
TaskBuilding_41,NoHouse
Phone,TaskBuilding_41
TaskBuilding_41,Phone
NoHouse,TaskBuilding_41
Hand,NoHouse
TaskBuilding_6,Hand
Building_163,TaskBuilding_6
NoHouse,Building_163
Building_163,NoHouse
NoHouse,Building_163
Building_163,NoHouse
TaskBuilding_35,Building_163
NoHouse,TaskBuilding_35
Phone,NoHouse
NoHouse,Phone
Building_178,NoHouse
NoHouse,Building_178
Building_163,NoHouse
Building_165,Building_163
NoHouse,Building_165
Building_162,NoHouse
Building_164,Building_162
NoHouse,Building_164
Building_167,NoHouse
NoHouse,Building_167
Phone,NoHouse
Building_167,Phone
Phone,Building_167
NoHouse,Phone
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
Phone,NoHouse
crane_1,Phone
NoHouse,crane_1
Phone,NoHouse
Building_169,Phone
NoHouse,Building_169
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
Hand,NoHouse
crane_1,Hand
TaskBuilding_39,crane_1
NoHouse,TaskBuilding_39
TaskBuilding_39,NoHouse
Building_141,TaskBuilding_39
NoHouse,Building_141
TaskBuilding_39,NoHouse
Building_153,TaskBuilding_39
NoHouse,Building_153
Building_153,NoHouse
NoHouse,Building_153
Building_140,NoHouse
NoHouse,Building_140
Phone,NoHouse
Building_154,Phone
Building_139,Building_154
Building_142,Building_139
NoHouse,Building_142
Building_140,NoHouse
NoHouse,Building_140
Building_152,NoHouse
TaskBuilding_39,Building_152
NoHouse,TaskBuilding_39
Building_147,NoHouse
NoHouse,Building_147
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
Hand,NoHouse
Phone,Hand
TaskBuilding_36,Phone
NoHouse,TaskBuilding_36
Building_142,NoHouse
NoHouse,Building_142
NoHit,NoHouse
Building_232,NoHit
NoHouse,Building_232
Phone,NoHouse
Building_139,Phone
Building_232,Building_139
NoHouse,Building_232
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
TaskBuilding_45,NoHouse
Building_230,TaskBuilding_45
Building_138,Building_230
Building_232,Building_138
NoHouse,Building_232
Building_139,NoHouse
Building_138,Building_139
Building_231,Building_138
Building_137,Building_231
TaskBuilding_36,Building_137
Building_138,TaskBuilding_36
NoHouse,Building_138
Building_142,NoHouse
NoHouse,Building_142
Building_133,NoHouse
Building_124,Building_133
Building_133,Building_124
NoHouse,Building_133
Building_229,NoHouse
TaskBuilding_37,Building_229
NoHouse,TaskBuilding_37
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
Building_133,NoHouse
Building_142,Building_133
Building_137,Building_142
Building_142,Building_137
NoHouse,Building_142
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
Building_98,NoHouse
NoHouse,Building_98
Building_128,NoHouse
Building_132,Building_128
TaskBuilding_4,Building_132
NoHouse,TaskBuilding_4
Building_100,NoHouse
NoHouse,Building_100
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
TaskBuilding_25,NoHouse
Building_135,TaskBuilding_25
Building_130,Building_135
Building_135,Building_130
NoHouse,Building_135
Building_128,NoHouse
Building_130,Building_128
NoHouse,Building_130
Building_135,NoHouse
NoHouse,Building_135
Building_122,NoHouse
TaskBuilding_28,Building_122
NoHouse,TaskBuilding_28
TaskBuilding_21,NoHouse
NoHouse,TaskBuilding_21
TaskBuilding_4,NoHouse
Building_124,TaskBuilding_4
NoHouse,Building_124
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
Hand,NoHouse
Building_145,Hand
TaskBuilding_28,Building_145
Building_145,TaskBuilding_28
TaskBuilding_31,Building_145
Building_147,TaskBuilding_31
TaskBuilding_31,Building_147
Building_143,TaskBuilding_31
NoHouse,Building_143
Building_142,NoHouse
NoHouse,Building_142
TaskBuilding_31,NoHouse
Building_143,TaskBuilding_31
Building_142,Building_143
NoHouse,Building_142
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_147,NoHouse
Building_152,Building_147
Building_154,Building_152
TaskBuilding_39,Building_154
NoHouse,TaskBuilding_39
Building_157,NoHouse
Building_98,Building_157
Building_104,Building_98
Building_108,Building_104
TaskBuilding_26,Building_108
TaskBuilding_27,TaskBuilding_26
TaskBuilding_30,TaskBuilding_27
Building_146,TaskBuilding_30
NoHouse,Building_146
Phone,NoHouse
TaskBuilding_39,Phone
Building_141,TaskBuilding_39
Building_147,Building_141
Building_157,Building_147
Building_148,Building_157
NoHouse,Building_148
Building_98,NoHouse
Building_100,Building_98
Building_157,Building_100
TaskBuilding_31,Building_157
Building_145,TaskBuilding_31
Building_141,Building_145
Building_152,Building_141
TaskBuilding_39,Building_152
Building_141,TaskBuilding_39
NoHouse,Building_141
Building_147,NoHouse
TaskBuilding_31,Building_147
NoHouse,TaskBuilding_31
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
Building_152,NoHouse
NoHouse,Building_152
TaskBuilding_33,NoHouse
NoHouse,TaskBuilding_33
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
Building_150,NoHouse
NoHouse,Building_150
Building_147,NoHouse
NoHouse,Building_147
Building_108,NoHouse
Building_109,Building_108
Building_98,Building_109
NoHouse,Building_98
Building_109,NoHouse
NoHouse,Building_109
Building_145,NoHouse
Building_108,Building_145
Building_98,Building_108
Building_100,Building_98
NoHouse,Building_100
Building_158,NoHouse
Building_157,Building_158
Building_107,Building_157
NoHouse,Building_107
TaskBuilding_27,NoHouse
TaskBuilding_30,TaskBuilding_27
TaskBuilding_26,TaskBuilding_30
Building_97,TaskBuilding_26
NoHouse,Building_97
TaskBuilding_24,NoHouse
NoHouse,TaskBuilding_24
Building_104,NoHouse
NoHouse,Building_104
Hand,NoHouse
Building_96,Hand
NoHouse,Building_96
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
Building_86,NoHouse
Church-TaskBuilding_16,Building_86
Building_104,Church-TaskBuilding_16
Church-TaskBuilding_16,Building_104
NoHouse,Church-TaskBuilding_16
Building_96,NoHouse
TaskBuilding_18,Building_96
NoHouse,TaskBuilding_18
Building_154,NoHouse
Building_108,Building_154
Building_104,Building_108
NoHouse,Building_104
Phone,NoHouse
NoHouse,Phone
Building_109,NoHouse
Building_154,Building_109
Building_108,Building_154
Building_109,Building_108
TaskBuilding_24,Building_109
Building_108,TaskBuilding_24
TaskBuilding_24,Building_108
Building_108,TaskBuilding_24
Building_114,Building_108
NoHouse,Building_114
TaskBuilding_26,NoHouse
TaskBuilding_30,TaskBuilding_26
Building_157,TaskBuilding_30
Building_109,Building_157
Building_108,Building_109
Building_146,Building_108
TaskBuilding_39,Building_146
NoHouse,TaskBuilding_39
Building_152,NoHouse
NoHouse,Building_152
Building_157,NoHouse
Building_98,Building_157
NoHouse,Building_98
Building_98,NoHouse
NoHouse,Building_98
Building_100,NoHouse
NoHouse,Building_100
Hand,NoHouse
Building_100,Hand
Building_98,Building_100
Building_101,Building_98
TaskBuilding_30,Building_101
Building_100,TaskBuilding_30
NoHouse,Building_100
TaskBuilding_5,NoHouse
TaskBuilding_35,TaskBuilding_5
NoHouse,TaskBuilding_35
Building_102,NoHouse
Building_176,Building_102
Building_158,Building_176
Building_166,Building_158
TaskBuilding_35,Building_166
TaskBuilding_42,TaskBuilding_35
NoHouse,TaskBuilding_42
Building_162,NoHouse
TaskBuilding_35,Building_162
NoHouse,TaskBuilding_35
TaskBuilding_35,NoHouse
Building_163,TaskBuilding_35
NoHouse,Building_163
Building_163,NoHouse
Building_147,Building_163
NoHouse,Building_147
TaskBuilding_35,NoHouse
Building_166,TaskBuilding_35
NoHouse,Building_166
Phone,NoHouse
NoHouse,Phone
Building_166,NoHouse
NoHouse,Building_166
Building_155,NoHouse
NoHouse,Building_155
TaskBuilding_43,NoHouse
NoHouse,TaskBuilding_43
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_155,NoHouse
NoHouse,Building_155
TaskBuilding_48,NoHouse
Building_236,TaskBuilding_48
TaskBuilding_43,Building_236
NoHouse,TaskBuilding_43
Phone,NoHouse
Building_236,Phone
TaskBuilding_48,Building_236
NoHouse,TaskBuilding_48
Phone,NoHouse
Building_236,Phone
Building_235,Building_236
Building_236,Building_235
Building_235,Building_236
Building_234,Building_235
Building_229,Building_234
NoHouse,Building_229
Phone,NoHouse
TaskBuilding_48,Phone
Building_236,TaskBuilding_48
NoHouse,Building_236
TaskBuilding_7,NoHouse
NoHouse,TaskBuilding_7
TaskBuilding_7,NoHouse
TaskBuilding_45,TaskBuilding_7
Building_220,TaskBuilding_45
NoHouse,Building_220
Building_220,NoHouse
NoHouse,Building_220
Phone,NoHouse
Building_220,Phone
NoHouse,Building_220
TaskBuilding_45,NoHouse
TaskBuilding_48,TaskBuilding_45
NoHouse,TaskBuilding_48
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_7,NoHouse
NoHouse,TaskBuilding_7
Hand,NoHouse
NoHouse,Hand
Building_234,NoHouse
NoHouse,Building_234
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Hand,NoHouse
NoHouse,Hand
Building_235,NoHouse
NoHouse,Building_235
Building_211,NoHouse
Building_220,Building_211
NoHouse,Building_220
Phone,NoHouse
Building_215,Phone
NoHouse,Building_215
Building_214,NoHouse
Building_211,Building_214
Castle-TaskBuilding_56,Building_211
NoHouse,Castle-TaskBuilding_56
Building_175,NoHouse
NoHouse,Building_175
Building_211,NoHouse
NoHouse,Building_211
Building_210,NoHouse
NoHouse,Building_210
Phone,NoHouse
NoHouse,Phone
Building_212,NoHouse
NoHouse,Building_212
NoHit,NoHouse
NoHouse,NoHit
NoHit,NoHouse
NoHouse,NoHit
Building_211,NoHouse
NoHouse,Building_211
Phone,NoHouse
Castle-TaskBuilding_56,Phone
NoHouse,Castle-TaskBuilding_56
NoHit,NoHouse
NoHouse,NoHit
Building_210,NoHouse
Building_212,Building_210
Building_213,Building_212
NoHouse,Building_213
Building_199,NoHouse
Building_214,Building_199
NoHouse,Building_214
Building_212,NoHouse
NoHit,Building_212
Building_171,NoHit
Building_214,Building_171
NoHouse,Building_214
Building_169,NoHouse
NoHouse,Building_169
TaskBuilding_50,NoHouse
Building_212,TaskBuilding_50
NoHouse,Building_212
Building_175,NoHouse
TaskBuilding_47,Building_175
Building_174,TaskBuilding_47
Building_154,Building_174
Building_175,Building_154
TaskBuilding_47,Building_175
Building_198,TaskBuilding_47
NoHouse,Building_198
TaskBuilding_50,NoHouse
Building_187,TaskBuilding_50
NoHouse,Building_187
Building_176,NoHouse
NoHouse,Building_176
Building_192,NoHouse
NoHouse,Building_192
Building_201,NoHouse
NoHouse,Building_201
Building_186,NoHouse
TaskBuilding_52,Building_186
NoHouse,TaskBuilding_52
Building_199,NoHouse
NoHouse,Building_199
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
NoHit,NoHouse
TaskBuilding_46,NoHit
NoHouse,TaskBuilding_46
Hand,NoHouse
NoHouse,Hand
Building_186,NoHouse
NoHouse,Building_186
Building_171,NoHouse
TaskBuilding_46,Building_171
NoHouse,TaskBuilding_46
Building_171,NoHouse
Building_178,Building_171
NoHouse,Building_178
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_185,NoHouse
NoHouse,Building_185
Building_178,NoHouse
TaskBuilding_46,Building_178
NoHouse,TaskBuilding_46
Building_178,NoHouse
NoHouse,Building_178
Building_163,NoHouse
NoHouse,Building_163
Building_178,NoHouse
Building_163,Building_178
TaskBuilding_6,Building_163
HighSilo-TaskBuilding_49,TaskBuilding_6
NoHouse,HighSilo-TaskBuilding_49
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Building_184,NoHouse
Building_180,Building_184
NoHouse,Building_180
Building_184,NoHouse
NoHouse,Building_184
Building_185,NoHouse
Garage_185,Building_185
NoHouse,Garage_185
Building_189,NoHouse
Building_186,Building_189
NoHouse,Building_186
Building_186,NoHouse
Phone,Building_186
NoHouse,Phone
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Phone,NoHouse
Building_205,Phone
Building_186,Building_205
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
NoHouse,Hand
Building_180,NoHouse
House_49,Building_180
NoHouse,House_49
Building_205,NoHouse
Building_194,Building_205
NoHouse,Building_194
Phone,NoHouse
Building_189,Phone
NoHouse,Building_189
Building_205,NoHouse
TaskBuilding_54,Building_205
NoHouse,TaskBuilding_54
Phone,NoHouse
TaskBuilding_55,Phone
NoHouse,TaskBuilding_55
Building_202,NoHouse
NoHouse,Building_202
TaskBuilding_50,NoHouse
TaskBuilding_52,TaskBuilding_50
Building_172,TaskBuilding_52
NoHouse,Building_172
Building_171,NoHouse
NoHouse,Building_171
Building_170,NoHouse
NoHouse,Building_170
Building_171,NoHouse
NoHouse,Building_171
Hand,NoHouse
TaskBuilding_46,Hand
NoHouse,TaskBuilding_46
Building_180,NoHouse
NoHouse,Building_180
Building_171,NoHouse
TaskBuilding_41,Building_171
Building_170,TaskBuilding_41
TaskBuilding_41,Building_170
NoHouse,TaskBuilding_41
TaskBuilding_41,NoHouse
Building_163,TaskBuilding_41
NoHouse,Building_163
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
TaskBuilding_41,NoHouse
Building_170,TaskBuilding_41
Building_163,Building_170
TaskBuilding_6,Building_163
NoHit,TaskBuilding_6
NoHouse,NoHit
Building_163,NoHouse
TaskBuilding_35,Building_163
Building_165,TaskBuilding_35
NoHouse,Building_165
Hand,NoHouse
NoHouse,Hand
Building_161,NoHouse
TaskBuilding_40,Building_161
NoHouse,TaskBuilding_40
Building_165,NoHouse
NoHouse,Building_165
Building_162,NoHouse
NoHouse,Building_162
Building_164,NoHouse
NoHouse,Building_164
Building_97,NoHouse
Building_158,Building_97
Building_162,Building_158
Building_157,Building_162
Building_98,Building_157
TaskBuilding_5,Building_98
Building_148,TaskBuilding_5
Building_98,Building_148
TaskBuilding_5,Building_98
Building_148,TaskBuilding_5
NoHouse,Building_148
Building_162,NoHouse
Building_157,Building_162
Building_97,Building_157
NoHouse,Building_97
Building_98,NoHouse
TaskBuilding_27,Building_98
TaskBuilding_30,TaskBuilding_27
Building_101,TaskBuilding_30
NoHouse,Building_101
Building_148,NoHouse
Building_98,Building_148
NoHouse,Building_98
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_149,NoHouse
Building_98,Building_149
Building_100,Building_98
NoHouse,Building_100
TaskBuilding_28,NoHouse
Building_146,TaskBuilding_28
NoHouse,Building_146
Phone,NoHouse
NoHouse,Phone
TaskBuilding_28,NoHouse
Building_122,TaskBuilding_28
Building_98,Building_122
Building_109,Building_98
Building_122,Building_109
Building_109,Building_122
Building_145,Building_109
Building_122,Building_145
Building_109,Building_122
Building_107,Building_109
Building_75,Building_107
Building_80,Building_75
NoHouse,Building_80
TaskBuilding_14,NoHouse
NoHit,TaskBuilding_14
NoHouse,NoHit
Windmill-TaskBuilding_10_1,NoHouse
NoHit,Windmill-TaskBuilding_10_1
Building_97,NoHit
TaskBuilding_26,Building_97
NoHouse,TaskBuilding_26
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_26,NoHouse
Building_97,TaskBuilding_26
Windmill-TaskBuilding_10_1,Building_97
NoHouse,Windmill-TaskBuilding_10_1
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_96,NoHouse
NoHouse,Building_96
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_91,NoHouse
NoHouse,Building_91
Building_74,NoHouse
TaskBuilding_14,Building_74
NoHouse,TaskBuilding_14
TaskBuilding_2,NoHouse
NoHouse,TaskBuilding_2
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Building_94,NoHouse
NoHouse,Building_94
Building_101,NoHouse
TaskBuilding_27,Building_101
