Edge1,Edge2
Hand,NoHouse
Building_211,Hand
Building_214,Building_211
NoHouse,Building_214
Building_198,NoHouse
NoHouse,Building_198
Building_183,NoHouse
Building_178,Building_183
NoHouse,Building_178
TaskBuilding_47,NoHouse
Phone,TaskBuilding_47
NoHouse,Phone
Building_211,NoHouse
NoHouse,Building_211
Building_174,NoHouse
Building_173,Building_174
NoHouse,Building_173
TaskBuilding_42,NoHouse
Building_145,TaskBuilding_42
NoHouse,Building_145
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
Hand,NoHouse
Building_147,Hand
Building_168,Building_147
TaskBuilding_42,Building_168
Building_147,TaskBuilding_42
Building_145,Building_147
NoHouse,Building_145
Building_145,NoHouse
NoHouse,Building_145
Building_152,NoHouse
crane_1,Building_152
Building_141,crane_1
TaskBuilding_39,Building_141
NoHouse,TaskBuilding_39
Building_236,NoHouse
NoHouse,Building_236
Building_150,NoHouse
TaskBuilding_35,Building_150
NoHouse,TaskBuilding_35
Building_140,NoHouse
Building_139,Building_140
Building_140,Building_139
Building_141,Building_140
NoHouse,Building_141
Building_154,NoHouse
Building_235,Building_154
Building_156,Building_235
Building_236,Building_156
Building_155,Building_236
Building_236,Building_155
TaskBuilding_33,Building_236
NoHouse,TaskBuilding_33
Building_145,NoHouse
Building_230,Building_145
Building_231,Building_230
TaskBuilding_39,Building_231
TaskBuilding_33,TaskBuilding_39
Building_141,TaskBuilding_33
TaskBuilding_33,Building_141
NoHouse,TaskBuilding_33
Building_152,NoHouse
NoHouse,Building_152
Building_147,NoHouse
NoHouse,Building_147
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
TaskBuilding_39,NoHouse
NoHouse,Hand
