Edge1,Edge2
Phone,NoHouse
NoHouse,Phone
House_10,NoHouse
NoHouse,House_10
House_10,NoHouse
Windmill-TaskBuilding_10_1,House_10
NoHouse,Windmill-TaskBuilding_10_1
House_10,NoHouse
NoHouse,House_10
Phone,NoHouse
NoHouse,Phone
House_10,NoHouse
Hand,House_10
NoHouse,Hand
Hand,NoHouse
House_10,Hand
NoHit,House_10
NoHouse,NoHit
Phone,NoHouse
Hand,Phone
TaskBuilding_14,Hand
Building_74,TaskBuilding_14
Building_72,Building_74
NoHouse,Building_72
Phone,NoHouse
Building_58,Phone
Building_72,Building_58
Building_68,Building_72
Building_60,Building_68
Building_72,Building_60
Building_73,Building_72
Building_72,Building_73
Building_68,Building_72
NoHouse,Building_68
Building_71,NoHouse
Building_81,Building_71
NoHouse,Building_81
TaskBuilding_9,NoHouse
Building_64,TaskBuilding_9
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
Building_67,NoHouse
NoHouse,Building_67
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
Phone,NoHouse
NoHouse,Phone
Building_67,NoHouse
TaskBuilding_11,Building_67
Building_66,TaskBuilding_11
NoHouse,Building_66
Building_67,NoHouse
TaskBuilding_15,Building_67
Building_84,TaskBuilding_15
TaskBuilding_15,Building_84
NoHouse,TaskBuilding_15
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
Building_83,NoHouse
Building_84,Building_83
NoHouse,Building_84
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
Building_85,NoHouse
NoHouse,Building_85
Building_85,NoHouse
NoHouse,Building_85
Building_85,NoHouse
NoHouse,Building_85
Building_85,NoHouse
NoHouse,Building_85
Building_85,NoHouse
NoHouse,Building_85
Building_85,NoHouse
NoHouse,Building_85
Building_103,NoHouse
Building_86,Building_103
Building_105,Building_86
Building_86,Building_105
Building_107,Building_86
Building_105,Building_107
NoHouse,Building_105
Building_103,NoHouse
NoHouse,Building_103
Building_96,NoHouse
NoHouse,Building_96
Building_96,NoHouse
NoHouse,Building_96
Building_104,NoHouse
TaskBuilding_17,Building_104
NoHouse,TaskBuilding_17
Building_97,NoHouse
NoHouse,Building_97
Building_104,NoHouse
Building_105,Building_104
NoHouse,Building_105
Building_108,NoHouse
NoHouse,Building_108
Building_108,NoHouse
Building_109,Building_108
NoHouse,Building_109
TaskBuilding_31,NoHouse
Building_146,TaskBuilding_31
Building_98,Building_146
NoHouse,Building_98
TaskBuilding_30,NoHouse
Building_100,TaskBuilding_30
TaskBuilding_30,Building_100
TaskBuilding_31,TaskBuilding_30
NoHouse,TaskBuilding_31
Building_145,NoHouse
NoHouse,Building_145
Building_154,NoHouse
Building_148,Building_154
Building_157,Building_148
Building_158,Building_157
NoHouse,Building_158
Building_157,NoHouse
TaskBuilding_5,Building_157
NoHouse,TaskBuilding_5
Building_176,NoHouse
NoHouse,Building_176
Building_163,NoHouse
TaskBuilding_35,Building_163
Building_166,TaskBuilding_35
NoHouse,Building_166
Building_157,NoHouse
Building_163,Building_157
NoHouse,Building_163
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
TaskBuilding_35,NoHouse
TaskBuilding_42,TaskBuilding_35
Building_163,TaskBuilding_42
Building_162,Building_163
NoHouse,Building_162
TaskBuilding_40,NoHouse
HighSilo-TaskBuilding_49,TaskBuilding_40
Building_163,HighSilo-TaskBuilding_49
Building_170,Building_163
NoHouse,Building_170
Building_160,NoHouse
NoHouse,Building_160
Building_170,NoHouse
Building_164,Building_170
Building_165,Building_164
Building_163,Building_165
HighSilo-TaskBuilding_49,Building_163
NoHouse,HighSilo-TaskBuilding_49
Building_165,NoHouse
Building_164,Building_165
Building_169,Building_164
Building_183,Building_169
Building_181,Building_183
