Edge1,Edge2
Phone,NoHouse
NoHouse,Phone
Building_152,NoHouse
NoHouse,Building_152
Building_147,NoHouse
NoHouse,Building_147
Building_147,NoHouse
TaskBuilding_33,Building_147
TaskBuilding_35,TaskBuilding_33
NoHouse,TaskBuilding_35
Building_166,NoHouse
Building_148,Building_166
NoHouse,Building_148
Building_167,NoHouse
TaskBuilding_42,Building_167
NoHouse,TaskBuilding_42
Building_166,NoHouse
Building_162,Building_166
NoHouse,Building_162
Building_166,NoHouse
TaskBuilding_46,Building_166
NoHouse,TaskBuilding_46
Building_157,NoHouse
TaskBuilding_30,Building_157
NoHouse,TaskBuilding_30
Building_151,NoHouse
NoHouse,Building_151
Building_162,NoHouse
NoHouse,Building_162
Building_100,NoHouse
TaskBuilding_5,Building_100
TaskBuilding_27,TaskBuilding_5
NoHouse,TaskBuilding_27
Building_97,NoHouse
Building_98,Building_97
Building_148,Building_98
Building_109,Building_148
Building_98,Building_109
TaskBuilding_26,Building_98
Building_101,TaskBuilding_26
NoHouse,Building_101
Building_158,NoHouse
NoHouse,Building_158
TaskBuilding_27,NoHouse
TaskBuilding_30,TaskBuilding_27
NoHouse,TaskBuilding_30
Building_101,NoHouse
Building_158,Building_101
TaskBuilding_34,Building_158
NoHouse,TaskBuilding_34
TaskBuilding_34,NoHouse
Building_176,TaskBuilding_34
NoHouse,Building_176
Building_176,NoHouse
TaskBuilding_40,Building_176
Building_159,TaskBuilding_40
TaskBuilding_34,Building_159
Building_159,TaskBuilding_34
Building_92,Building_159
NoHouse,Building_92
TaskBuilding_29,NoHouse
Building_103,TaskBuilding_29
Building_94,Building_103
NoHouse,Building_94
Building_94,NoHouse
NoHouse,Building_94
Building_94,NoHouse
NoHouse,Building_94
Building_91,NoHouse
TaskBuilding_19,Building_91
NoHouse,TaskBuilding_19
Windmill-TaskBuilding_10_1,NoHouse
House_10,Windmill-TaskBuilding_10_1
NoHouse,House_10
House_10,NoHouse
Building_91,House_10
Building_89,Building_91
Building_90,Building_89
House_10,Building_90
NoHouse,House_10
Building_74,NoHouse
NoHouse,Building_74
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Building_75,NoHouse
NoHouse,Building_75
Building_74,NoHouse
Building_90,Building_74
Building_89,Building_90
Building_90,Building_89
NoHouse,Building_90
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_72,NoHouse
NoHouse,Building_72
Building_74,NoHouse
NoHouse,Building_74
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_72,NoHouse
Building_61,Building_72
NoHouse,Building_61
House_10,NoHouse
Building_72,House_10
Building_73,Building_72
Building_71,Building_73
Building_72,Building_71
NoHouse,Building_72
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_9,NoHouse
Building_68,TaskBuilding_9
NoHit,Building_68
Building_81,NoHit
NoHouse,Building_81
TaskBuilding_9,NoHouse
Building_64,TaskBuilding_9
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
Phone,NoHouse
NoHouse,Phone
Building_64,NoHouse
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_12,NoHouse
TaskBuilding_1,TaskBuilding_12
NoHouse,TaskBuilding_1
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_131,NoHouse
TaskBuilding_1,Building_131
Building_83,TaskBuilding_1
TaskBuilding_1,Building_83
NoHouse,TaskBuilding_1
