Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Building_214,NoHouse
Building_211,Building_214
NoHouse,Building_211
TaskBuilding_47,NoHouse
NoHouse,TaskBuilding_47
Building_214,NoHouse
TaskBuilding_47,Building_214
NoHouse,TaskBuilding_47
Building_211,NoHouse
NoHouse,Building_211
Building_198,NoHouse
NoHouse,Building_198
Building_212,NoHouse
NoHouse,Building_212
Building_212,NoHouse
NoHouse,Building_212
Building_211,NoHouse
NoHouse,Building_211
Building_211,NoHouse
NoHouse,Building_211
Building_220,NoHouse
NoHouse,Building_220
Building_213,NoHouse
NoHouse,Building_213
Building_213,NoHouse
TaskBuilding_8,Building_213
Building_210,TaskBuilding_8
Building_211,Building_210
NoHouse,Building_211
Building_235,NoHouse
NoHouse,Building_235
Building_235,NoHouse
NoHouse,Building_235
Building_215,NoHouse
NoHouse,Building_215
Building_236,NoHouse
Building_235,Building_236
Building_236,Building_235
NoHouse,Building_236
Building_236,NoHouse
Building_221,Building_236
TaskBuilding_7,Building_221
Building_236,TaskBuilding_7
Building_235,Building_236
NoHouse,Building_235
Building_219,NoHouse
Building_220,Building_219
NoHouse,Building_220
Building_226,NoHouse
Building_229,Building_226
NoHouse,Building_229
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
Building_226,NoHouse
NoHouse,Building_226
Building_225,NoHouse
Building_230,Building_225
NoHouse,Building_230
TaskBuilding_36,NoHouse
NoHouse,TaskBuilding_36
Building_229,NoHouse
NoHouse,Building_229
Building_226,NoHouse
NoHouse,Building_226
Building_133,NoHouse
NoHouse,Building_133
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_124,NoHouse
NoHouse,Building_124
Building_136,NoHouse
NoHouse,Building_136
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
Building_130,NoHouse
NoHouse,Building_130
Building_125,NoHouse
NoHouse,Building_125
Building_119,NoHouse
NoHouse,Building_119
Building_125,NoHouse
NoHouse,Building_125
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Church-TaskBuilding_16,NoHouse
Building_125,Church-TaskBuilding_16
Church-TaskBuilding_16,Building_125
NoHouse,Church-TaskBuilding_16
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_64,NoHouse
NoHouse,Building_64
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_89,NoHouse
NoHouse,Building_89
Building_89,NoHouse
NoHouse,Building_89
House_10,NoHouse
NoHouse,House_10
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,NoHouse
