Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
NoHouse,Hand
House_49,NoHouse
TaskBuilding_35,House_49
Building_183,TaskBuilding_35
Building_180,Building_183
NoHouse,Building_180
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_51,NoHouse
NoHouse,TaskBuilding_51
NoHit,NoHouse
NoHouse,NoHit
Building_188,NoHouse
NoHouse,Building_188
NoHit,NoHouse
Building_185,NoHit
Building_192,Building_185
Building_194,Building_192
Building_188,Building_194
NoHouse,Building_188
Building_194,NoHouse
NoHouse,Building_194
Building_185,NoHouse
Building_187,Building_185
NoHouse,Building_187
Building_188,NoHouse
Building_189,Building_188
NoHouse,Building_189
Building_186,NoHouse
Building_194,Building_186
Building_189,Building_194
NoHit,Building_189
Building_194,NoHit
Building_189,Building_194
NoHouse,Building_189
Building_189,NoHouse
NoHouse,Building_189
Building_195,NoHouse
Building_194,Building_195
NoHouse,Building_194
TaskBuilding_54,NoHouse
Building_194,TaskBuilding_54
NoHouse,Building_194
Building_193,NoHouse
NoHouse,Building_193
Building_197,NoHouse
Building_195,Building_197
NoHouse,Building_195
Building_197,NoHouse
NoHouse,Building_197
Building_197,NoHouse
NoHouse,Building_197
Building_204,NoHouse
Building_196,Building_204
Building_197,Building_196
NoHouse,Building_197
Building_197,NoHouse
NoHouse,Building_197
Building_205,NoHouse
NoHouse,Building_205
Building_205,NoHouse
Building_203,Building_205
Building_198,Building_203
TaskBuilding_50,Building_198
Building_203,TaskBuilding_50
Building_214,Building_203
Building_201,Building_214
Building_204,Building_201
Building_201,Building_204
NoHouse,Building_201
Building_198,NoHouse
TaskBuilding_50,Building_198
NoHouse,TaskBuilding_50
Building_198,NoHouse
NoHouse,Building_198
NoHit,NoHouse
NoHouse,NoHit
Building_198,NoHouse
Building_200,Building_198
Building_201,Building_200
Building_200,Building_201
Building_215,Building_200
TaskBuilding_50,Building_215
Building_198,TaskBuilding_50
TaskBuilding_50,Building_198
NoHouse,TaskBuilding_50
Building_171,NoHouse
NoHouse,Building_171
TaskBuilding_52,NoHouse
NoHouse,TaskBuilding_52
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
TaskBuilding_46,NoHouse
Building_180,TaskBuilding_46
NoHouse,Building_180
Building_172,NoHouse
Building_171,Building_172
Building_172,Building_171
NoHouse,Building_172
NoHit,NoHouse
Building_163,NoHit
NoHouse,Building_163
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_171,NoHouse
TaskBuilding_41,Building_171
TaskBuilding_40,TaskBuilding_41
Building_178,TaskBuilding_40
NoHouse,Building_178
TaskBuilding_6,NoHouse
NoHouse,TaskBuilding_6
Building_161,NoHouse
Building_164,Building_161
NoHouse,Building_164
Building_176,NoHouse
TaskBuilding_40,Building_176
Building_162,TaskBuilding_40
Building_161,Building_162
NoHouse,Building_161
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
Building_161,NoHouse
Building_159,Building_161
NoHouse,Building_159
Phone,NoHouse
Building_161,Phone
NoHouse,Building_161
Building_158,NoHouse
NoHouse,Building_158
Building_158,NoHouse
NoHouse,Building_158
Building_162,NoHouse
Building_157,Building_162
NoHouse,Building_157
Building_159,NoHouse
Building_176,Building_159
Building_158,Building_176
Building_157,Building_158
Building_162,Building_157
Building_157,Building_162
NoHouse,Building_157
TaskBuilding_27,NoHouse
Building_101,TaskBuilding_27
Building_102,Building_101
NoHouse,Building_102
Building_98,NoHouse
NoHouse,Building_98
Building_103,NoHouse
TaskBuilding_29,Building_103
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
Building_102,TaskBuilding_29
TaskBuilding_29,Building_102
TaskBuilding_23,TaskBuilding_29
TaskBuilding_27,TaskBuilding_23
NoHouse,TaskBuilding_27
Building_103,NoHouse
NoHouse,Building_103
TaskBuilding_29,NoHouse
Building_92,TaskBuilding_29
NoHit,Building_92
NoHouse,NoHit
NoHit,NoHouse
NoHouse,NoHit
Building_103,NoHouse
TaskBuilding_29,Building_103
NoHouse,NoHouse
