Edge1,Edge2
Hand,NoHouse
NoHouse,Hand
Building_122,NoHouse
NoHouse,Building_122
Hand,NoHouse
Building_122,Hand
Building_114,Building_122
NoHouse,Building_114
Building_121,NoHouse
NoHouse,Building_121
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_21,NoHouse
NoHouse,TaskBuilding_21
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_146,NoHouse
NoHouse,Building_146
Phone,NoHouse
NoHouse,Phone
Building_145,NoHouse
Building_141,Building_145
Building_143,Building_141
Building_142,Building_143
Building_143,Building_142
NoHouse,Building_143
Building_98,NoHouse
NoHouse,Building_98
Hand,NoHouse
TaskBuilding_26,Hand
NoHouse,TaskBuilding_26
Building_109,NoHouse
NoHouse,Building_109
Hand,NoHouse
NoHouse,Hand
Building_108,NoHouse
Building_104,Building_108
NoHouse,Building_104
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Building_104,NoHouse
NoHouse,Building_104
TaskBuilding_26,NoHouse
TaskBuilding_1,TaskBuilding_26
Building_107,TaskBuilding_1
Building_117,Building_107
Building_combined_115_116,Building_117
Building_104,Building_combined_115_116
NoHit,Building_104
Building_96,NoHit
Building_97,Building_96
NoHouse,Building_97
NoHit,NoHouse
NoHouse,NoHit
NoHit,NoHouse
NoHouse,NoHit
Building_96,NoHouse
Building_80,Building_96
Building_86,Building_80
NoHouse,Building_86
Building_86,NoHouse
NoHouse,Building_86
Building_96,NoHouse
TaskBuilding_27,Building_96
NoHouse,TaskBuilding_27
Building_103,NoHouse
NoHouse,Building_103
TaskBuilding_14,NoHouse
Building_74,TaskBuilding_14
NoHouse,Building_74
Building_90,NoHouse
Building_94,Building_90
TaskBuilding_19,Building_94
Building_94,TaskBuilding_19
NoHouse,Building_94
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Hand,NoHouse
Phone,Hand
Hand,Phone
TaskBuilding_18,Hand
NoHouse,TaskBuilding_18
Hand,NoHouse
NoHouse,Hand
Building_94,NoHouse
TaskBuilding_18,Building_94
NoHouse,TaskBuilding_18
Phone,NoHouse
Hand,Phone
TaskBuilding_18,Hand
Phone,TaskBuilding_18
TaskBuilding_18,Phone
Phone,TaskBuilding_18
Building_94,Phone
NoHouse,Building_94
TaskBuilding_14,NoHouse
TaskBuilding_15,TaskBuilding_14
Building_74,TaskBuilding_15
NoHouse,Building_74
Building_58,NoHouse
NoHouse,Building_58
Building_90,NoHouse
House_10,Building_90
Building_74,House_10
House_10,Building_74
NoHouse,House_10
TaskBuilding_2,NoHouse
NoHouse,TaskBuilding_2
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_89,NoHouse
NoHouse,Building_89
Hand,NoHouse
NoHouse,Hand
Building_90,NoHouse
Building_91,Building_90
NoHouse,Building_91
Building_90,NoHouse
NoHouse,Building_90
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Building_94,NoHouse
NoHouse,Building_94
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Building_94,NoHouse
NoHouse,Building_94
Building_91,NoHouse
TaskBuilding_19,Building_91
Building_94,TaskBuilding_19
TaskBuilding_18,Building_94
NoHouse,TaskBuilding_18
Phone,NoHouse
TaskBuilding_19,Phone
Building_176,TaskBuilding_19
NoHouse,Building_176
TaskBuilding_19,NoHouse
HighSilo-TaskBuilding_49,TaskBuilding_19
NoHouse,HighSilo-TaskBuilding_49
Phone,NoHouse
NoHouse,Phone
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_92,NoHouse
Building_176,Building_92
Building_92,Building_176
Building_102,Building_92
Building_176,Building_102
NoHouse,Building_176
Building_176,NoHouse
NoHouse,Building_176
Building_92,NoHouse
Building_176,Building_92
NoHouse,Building_176
Phone,NoHouse
NoHouse,Phone
Building_101,NoHouse
NoHouse,Building_101
Building_176,NoHouse
HighSilo-TaskBuilding_49,Building_176
NoHouse,HighSilo-TaskBuilding_49
Building_93,NoHouse
NoHouse,Building_93
Building_177,NoHouse
NoHouse,Building_177
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
Building_176,NoHouse
TaskBuilding_40,Building_176
HighSilo-TaskBuilding_49,TaskBuilding_40
NoHouse,HighSilo-TaskBuilding_49
Phone,NoHouse
NoHouse,Phone
Building_171,NoHouse
NoHouse,Building_171
Building_163,NoHouse
NoHouse,Building_163
Garage_185,NoHouse
NoHouse,Garage_185
Phone,NoHouse
House_49,Phone
NoHouse,House_49
Building_184,NoHouse
TaskBuilding_51,Building_184
NoHouse,TaskBuilding_51
NoHit,NoHouse
TaskBuilding_51,NoHit
Building_184,TaskBuilding_51
Garage_185,Building_184
NoHouse,Garage_185
TaskBuilding_51,NoHouse
NoHouse,TaskBuilding_51
Building_183,NoHouse
NoHouse,Building_183
Building_185,NoHouse
NoHouse,Building_185
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Building_192,NoHouse
NoHouse,Building_192
Building_195,NoHouse
Building_206,Building_195
NoHouse,Building_206
Building_195,NoHouse
NoHouse,Building_195
Phone,NoHouse
NoHit,Phone
NoHouse,NoHit
Building_206,NoHouse
NoHouse,Building_206
Building_198,NoHouse
Building_186,Building_198
NoHouse,Building_186
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_194,NoHouse
TaskBuilding_54,Building_194
Building_215,TaskBuilding_54
NoHouse,Building_215
Building_206,NoHouse
NoHouse,Building_206
Phone,NoHouse
Building_195,Phone
Building_194,Building_195
NoHouse,Building_194
Building_195,NoHouse
NoHouse,Building_195
Building_206,NoHouse
Building_197,Building_206
Building_195,Building_197
Building_197,Building_195
NoHouse,Building_197
Phone,NoHouse
NoHouse,Phone
Building_197,NoHouse
Building_204,Building_197
NoHouse,Building_204
Building_205,NoHouse
NoHouse,Building_205
Building_207,NoHouse
Castle-TaskBuilding_56,Building_207
NoHouse,Castle-TaskBuilding_56
Castle-TaskBuilding_56,NoHouse
Building_206,Castle-TaskBuilding_56
NoHouse,Building_206
Building_208,NoHouse
Building_207,Building_208
NoHouse,Building_207
Phone,NoHouse
NoHouse,Phone
Building_201,NoHouse
NoHouse,Building_201
Building_202,NoHouse
NoHit,Building_202
Building_205,NoHit
