Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Building_210,NoHouse
Building_215,Building_210
NoHouse,Building_215
Hand,NoHouse
NoHouse,Hand
Building_215,NoHouse
Building_220,Building_215
Building_215,Building_220
Building_214,Building_215
NoHouse,Building_214
Building_215,NoHouse
Building_211,Building_215
Building_210,Building_211
Building_211,Building_210
NoHouse,Building_211
Phone,NoHouse
NoHouse,Phone
Building_154,NoHouse
NoHouse,Building_154
Building_211,NoHouse
Building_205,Building_211
NoHouse,Building_205
crane_2,NoHouse
Building_215,crane_2
NoHouse,Building_215
Building_211,NoHouse
NoHouse,Building_211
Castle-TaskBuilding_56,NoHouse
NoHit,Castle-TaskBuilding_56
NoHouse,NoHit
Building_211,NoHouse
TaskBuilding_8,Building_211
NoHouse,TaskBuilding_8
Building_213,NoHouse
Building_210,Building_213
Building_212,Building_210
NoHouse,Building_212
Building_213,NoHouse
NoHouse,Building_213
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
Building_204,NoHouse
Building_205,Building_204
Building_208,Building_205
Building_209,Building_208
Building_208,Building_209
NoHouse,Building_208
Phone,NoHouse
NoHouse,Phone
Building_199,NoHouse
Building_204,Building_199
Building_213,Building_204
Building_220,Building_213
Building_213,Building_220
NoHouse,Building_213
Building_171,NoHouse
TaskBuilding_40,Building_171
NoHouse,TaskBuilding_40
Building_171,NoHouse
NoHouse,Building_171
Building_212,NoHouse
NoHouse,Building_212
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
Building_171,NoHouse
Building_174,Building_171
TaskBuilding_47,Building_174
NoHouse,TaskBuilding_47
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
Building_171,NoHouse
NoHouse,Building_171
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_40,NoHouse
Building_176,TaskBuilding_40
NoHouse,Building_176
TaskBuilding_41,NoHouse
Building_170,TaskBuilding_41
NoHouse,Building_170
Building_176,NoHouse
TaskBuilding_40,Building_176
NoHouse,TaskBuilding_40
Building_163,NoHouse
Building_164,Building_163
TaskBuilding_35,Building_164
Building_163,TaskBuilding_35
Building_164,Building_163
NoHouse,Building_164
Building_164,NoHouse
TaskBuilding_35,Building_164
TaskBuilding_26,TaskBuilding_35
NoHouse,TaskBuilding_26
TaskBuilding_35,NoHouse
Building_157,TaskBuilding_35
Building_162,Building_157
Building_158,Building_162
NoHouse,Building_158
Building_162,NoHouse
NoHouse,Building_162
Building_162,NoHouse
NoHouse,Building_162
Building_158,NoHouse
NoHouse,Building_158
Building_162,NoHouse
NoHouse,Building_162
Building_162,NoHouse
Building_157,Building_162
NoHouse,Building_157
Building_157,NoHouse
Garage_98,Building_157
NoHouse,Garage_98
Building_151,NoHouse
NoHouse,Building_151
Building_100,NoHouse
NoHouse,Building_100
TaskBuilding_27,NoHouse
Building_97,TaskBuilding_27
TaskBuilding_27,Building_97
TaskBuilding_26,TaskBuilding_27
NoHouse,TaskBuilding_26
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_30,NoHouse
Building_100,TaskBuilding_30
Building_107,Building_100
NoHouse,Building_107
Building_96,NoHouse
NoHouse,Building_96
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_94,NoHouse
NoHouse,Building_94
Building_103,NoHouse
NoHouse,Building_103
Building_94,NoHouse
TaskBuilding_23,Building_94
NoHouse,TaskBuilding_23
Building_94,NoHouse
NoHouse,Building_94
Building_94,NoHouse
NoHouse,Building_94
House_10,NoHouse
NoHouse,House_10
Building_74,NoHouse
NoHouse,Building_74
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_89,NoHouse
Building_90,Building_89
NoHouse,Building_90
House_10,NoHouse
Building_74,House_10
NoHouse,Building_74
Building_63,NoHouse
NoHouse,Building_63
Building_72,NoHouse
Building_73,Building_72
Building_72,Building_73
Building_73,Building_72
Building_82,Building_73
NoHouse,Building_82
Building_63,NoHouse
Building_72,Building_63
Building_68,Building_72
Building_63,Building_68
House_10,Building_63
NoHouse,House_10
Garage_86,NoHouse
Building_68,Garage_86
Building_71,Building_68
Building_65,Building_71
Building_64,Building_65
Building_71,Building_64
Garage_86,Building_71
Building_71,Garage_86
NoHouse,Building_71
Phone,NoHouse
