Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
Church-TaskBuilding_16,Phone
NoHouse,Church-TaskBuilding_16
Building_113,NoHouse
Building_110,Building_113
Building_131,Building_110
Building_129,Building_131
NoHouse,Building_129
Building_131,NoHouse
NoHouse,Building_131
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
Building_131,NoHouse
Building_125,Building_131
NoHouse,Building_125
Building_121,NoHouse
Building_120,Building_121
NoHouse,Building_120
Building_131,NoHouse
NoHouse,Building_131
Building_131,NoHouse
Building_122,Building_131
NoHouse,Building_122
TaskBuilding_21,NoHouse
TaskBuilding_25,TaskBuilding_21
Building_228,TaskBuilding_25
NoHouse,Building_228
TaskBuilding_21,NoHouse
Building_228,TaskBuilding_21
Building_131,Building_228
TaskBuilding_37,Building_131
NoHouse,TaskBuilding_37
Building_123,NoHouse
NoHouse,Building_123
Building_132,NoHouse
TaskBuilding_37,Building_132
TaskBuilding_4,TaskBuilding_37
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
TaskBuilding_37,TaskBuilding_4
NoHouse,TaskBuilding_37
Building_133,NoHouse
NoHouse,Building_133
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
Building_225,NoHouse
NoHouse,Building_225
Building_229,NoHouse
NoHouse,Building_229
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
Building_230,NoHouse
NoHouse,Building_230
Building_232,NoHouse
NoHouse,Building_232
Building_154,NoHouse
NoHouse,Building_154
Building_139,NoHouse
TaskBuilding_44,Building_139
Building_233,TaskBuilding_44
Building_223,Building_233
NoHouse,Building_223
Garage_224,NoHouse
NoHouse,Garage_224
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Phone,NoHouse
Building_154,Phone
Building_153,Building_154
Building_152,Building_153
Building_147,Building_152
NoHouse,Building_147
TaskBuilding_44,NoHouse
Garage_235,TaskBuilding_44
NoHouse,Garage_235
Building_223,NoHouse
TaskBuilding_45,Building_223
NoHouse,TaskBuilding_45
TaskBuilding_7,NoHouse
Building_219,TaskBuilding_7
NoHouse,Building_219
Building_220,NoHouse
NoHouse,Building_220
Building_215,NoHouse
NoHouse,Building_215
Building_215,NoHouse
NoHouse,Building_215
Building_215,NoHouse
Building_211,Building_215
NoHouse,Building_211
Building_215,NoHouse
Building_220,Building_215
NoHouse,Building_220
Building_216,NoHouse
Building_220,Building_216
Building_216,Building_220
Building_211,Building_216
NoHouse,Building_211
Building_211,NoHouse
NoHouse,Building_211
Building_211,NoHouse
NoHouse,Building_211
Building_210,NoHouse
Building_214,Building_210
NoHouse,Building_214
Building_211,NoHouse
Building_210,Building_211
TaskBuilding_55,Building_210
NoHouse,TaskBuilding_55
Building_211,NoHouse
NoHouse,Building_211
Building_211,NoHouse
TaskBuilding_8,Building_211
Building_210,TaskBuilding_8
NoHouse,Building_210
Building_210,NoHouse
Building_213,Building_210
NoHouse,Building_213
Building_213,NoHouse
NoHouse,Building_213
TaskBuilding_50,NoHouse
Building_212,TaskBuilding_50
NoHouse,Building_212
Building_214,NoHouse
Building_210,Building_214
NoHouse,Building_210
Building_208,NoHouse
Building_210,Building_208
Building_209,Building_210
Building_208,Building_209
Building_204,Building_208
Building_208,Building_204
Building_201,Building_208
NoHouse,Building_201
Building_199,NoHouse
Building_185,Building_199
Building_198,Building_185
Building_204,Building_198
NoHouse,Building_204
Building_201,NoHouse
Building_204,Building_201
NoHouse,Building_204
Building_207,NoHouse
NoHouse,Building_207
Building_204,NoHouse
Building_203,Building_204
Building_195,Building_203
Building_204,Building_195
Building_205,Building_204
NoHouse,Building_205
Building_197,NoHouse
HighSilo-TaskBuilding_49,Building_197
NoHouse,HighSilo-TaskBuilding_49
Building_205,NoHouse
Building_197,Building_205
NoHouse,Building_197
Building_196,NoHouse
Building_205,Building_196
Building_203,Building_205
TaskBuilding_50,Building_203
Building_198,TaskBuilding_50
Building_202,Building_198
Building_197,Building_202
NoHouse,Building_197
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Phone,NoHouse
Hand,Phone
Building_189,Hand
Building_194,Building_189
Building_189,Building_194
Building_194,Building_189
Building_189,Building_194
NoHouse,Building_189
Building_189,NoHouse
NoHouse,Building_189
TaskBuilding_50,NoHouse
Building_188,TaskBuilding_50
NoHouse,Building_188
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Building_185,NoHouse
NoHouse,Building_185
Building_185,NoHouse
NoHouse,Building_185
Building_186,NoHouse
Building_185,Building_186
NoHouse,Building_185
House_49,NoHouse
NoHouse,House_49
House_49,NoHouse
Building_179,House_49
NoHouse,Building_179
TaskBuilding_51,NoHouse
TaskBuilding_6,TaskBuilding_51
TaskBuilding_51,TaskBuilding_6
Building_184,TaskBuilding_51
NoHouse,Building_184
Building_180,NoHouse
NoHouse,Building_180
TaskBuilding_6,NoHouse
Building_178,TaskBuilding_6
Building_176,Building_178
Building_177,Building_176
House_49,Building_177
Building_181,House_49
Building_180,Building_181
Building_170,Building_180
NoHouse,Building_170
TaskBuilding_6,NoHouse
NoHouse,TaskBuilding_6
TaskBuilding_38,NoHouse
NoHit,TaskBuilding_38
Building_178,NoHit
NoHouse,Building_178
Building_171,NoHouse
TaskBuilding_41,Building_171
TaskBuilding_47,TaskBuilding_41
Building_171,TaskBuilding_47
TaskBuilding_35,Building_171
Building_163,TaskBuilding_35
