Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_1,NoHouse
Phone,TaskBuilding_1
TaskBuilding_1,Phone
Phone,TaskBuilding_1
NoHouse,Phone
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
Phone,NoHouse
NoHouse,Phone
Building_88,NoHouse
Building_87,Building_88
TaskBuilding_1,Building_87
Building_67,TaskBuilding_1
NoHouse,Building_67
Building_83,NoHouse
NoHouse,Building_83
Building_113,NoHouse
Building_131,Building_113
Building_121,Building_131
TaskBuilding_20,Building_121
NoHouse,TaskBuilding_20
Building_113,NoHouse
Building_104,Building_113
Building_86,Building_104
Building_88,Building_86
NoHouse,Building_88
Building_88,NoHouse
NoHouse,Building_88
Building_105,NoHouse
NoHouse,Building_105
Building_113,NoHouse
Building_122,Building_113
TaskBuilding_17,Building_122
NoHouse,TaskBuilding_17
Building_108,NoHouse
Building_114,Building_108
NoHouse,Building_114
Building_113,NoHouse
Building_114,Building_113
Building_113,Building_114
NoHouse,Building_113
Building_96,NoHouse
NoHouse,Building_96
Building_96,NoHouse
NoHouse,Building_96
TaskBuilding_3,NoHouse
Building_107,TaskBuilding_3
Building_109,Building_107
Building_110,Building_109
NoHouse,Building_110
Building_110,NoHouse
TaskBuilding_24,Building_110
NoHouse,TaskBuilding_24
TaskBuilding_24,NoHouse
NoHouse,TaskBuilding_24
Building_107,NoHouse
Building_106,Building_107
NoHouse,Building_106
TaskBuilding_24,NoHouse
Building_111,TaskBuilding_24
Building_110,Building_111
NoHouse,Building_110
Building_108,NoHouse
NoHouse,Building_108
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_110,NoHouse
Building_112,Building_110
Building_114,Building_112
TaskBuilding_22,Building_114
Building_117,TaskBuilding_22
Building_110,Building_117
Building_113,Building_110
Building_117,Building_113
Building_114,Building_117
Building_112,Building_114
NoHouse,Building_112
Building_108,NoHouse
NoHouse,Building_108
Building_97,NoHouse
TaskBuilding_26,Building_97
Building_108,TaskBuilding_26
NoHouse,Building_108
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
TaskBuilding_30,NoHouse
NoHouse,TaskBuilding_30
TaskBuilding_30,NoHouse
NoHouse,TaskBuilding_30
TaskBuilding_26,NoHouse
Building_97,TaskBuilding_26
Building_96,Building_97
NoHouse,Building_96
Building_146,NoHouse
Building_108,Building_146
Building_109,Building_108
NoHouse,Building_109
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
Building_146,NoHouse
Building_147,Building_146
Building_152,Building_147
NoHouse,Building_152
Building_145,NoHouse
NoHouse,Building_145
Building_157,NoHouse
NoHouse,Building_157
Building_148,NoHouse
NoHouse,Building_148
Building_98,NoHouse
Building_147,Building_98
Building_152,Building_147
Building_145,Building_152
Building_141,Building_145
NoHouse,Building_141
Building_152,NoHouse
TaskBuilding_31,Building_152
NoHouse,TaskBuilding_31
Building_152,NoHouse
TaskBuilding_33,Building_152
Building_145,TaskBuilding_33
NoHouse,Building_145
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
TaskBuilding_33,NoHouse
Building_141,TaskBuilding_33
TaskBuilding_33,Building_141
NoHouse,TaskBuilding_33
Building_166,NoHouse
NoHouse,Building_166
Building_153,NoHouse
TaskBuilding_44,Building_153
NoHouse,TaskBuilding_44
Building_166,NoHouse
NoHouse,Building_166
Building_232,NoHouse
NoHouse,Building_232
TaskBuilding_39,NoHouse
Building_153,TaskBuilding_39
TaskBuilding_39,Building_153
NoHouse,TaskBuilding_39
Building_232,NoHouse
NoHouse,Building_232
Building_232,NoHouse
TaskBuilding_36,Building_232
NoHouse,TaskBuilding_36
TaskBuilding_36,NoHouse
NoHouse,TaskBuilding_36
Building_138,NoHouse
NoHouse,Building_138
Building_140,NoHouse
Building_232,Building_140
NoHouse,Building_232
TaskBuilding_44,NoHouse
Garage_235,TaskBuilding_44
Building_230,Garage_235
Building_229,Building_230
TaskBuilding_37,Building_229
Building_229,TaskBuilding_37
NoHouse,Building_229
Building_139,NoHouse
Building_138,Building_139
Building_139,Building_138
TaskBuilding_44,Building_139
Building_234,TaskBuilding_44
NoHouse,Building_234
Building_235,NoHouse
Building_234,Building_235
NoHouse,Building_234
Building_236,NoHouse
Building_215,Building_236
NoHouse,Building_215
Building_215,NoHouse
NoHouse,Building_215
Building_215,NoHouse
NoHouse,Building_215
Building_175,NoHouse
NoHouse,Building_175
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
TaskBuilding_48,NoHouse
Building_236,TaskBuilding_48
NoHouse,Building_236
Phone,NoHouse
NoHouse,Phone
Building_215,NoHouse
TaskBuilding_53,Building_215
NoHouse,TaskBuilding_53
Building_168,NoHouse
TaskBuilding_43,Building_168
Building_156,TaskBuilding_43
TaskBuilding_43,Building_156
Building_155,TaskBuilding_43
TaskBuilding_43,Building_155
Building_156,TaskBuilding_43
NoHouse,Building_156
TaskBuilding_43,NoHouse
NoHouse,TaskBuilding_43
Building_156,NoHouse
NoHouse,Building_156
Building_155,NoHouse
NoHouse,Building_155
Building_150,NoHouse
NoHouse,Building_150
Building_151,NoHouse
NoHouse,Building_151
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
Building_144,NoHouse
NoHouse,Building_144
Building_145,NoHouse
NoHouse,Building_145
Building_147,NoHouse
NoHouse,Building_147
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
TaskBuilding_33,NoHouse
NoHouse,TaskBuilding_33
