Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
House_49,Phone
NoHouse,House_49
Building_184,NoHouse
TaskBuilding_51,Building_184
HighSilo-TaskBuilding_49,TaskBuilding_51
Building_184,HighSilo-TaskBuilding_49
NoHouse,Building_184
Building_177,NoHouse
TaskBuilding_6,Building_177
Building_165,TaskBuilding_6
Building_164,Building_165
Building_163,Building_164
NoHouse,Building_163
Building_184,NoHouse
TaskBuilding_51,Building_184
NoHouse,TaskBuilding_51
TaskBuilding_6,NoHouse
NoHouse,TaskBuilding_6
Building_165,NoHouse
Building_180,Building_165
TaskBuilding_6,Building_180
NoHouse,TaskBuilding_6
Building_178,NoHouse
NoHouse,Building_178
TaskBuilding_41,NoHouse
Building_171,TaskBuilding_41
Building_165,Building_171
Building_164,Building_165
Phone,Building_164
NoHouse,Phone
Building_178,NoHouse
Building_164,Building_178
Building_165,Building_164
Building_170,Building_165
Building_171,Building_170
NoHouse,Building_171
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
TaskBuilding_40,NoHouse
Building_158,TaskBuilding_40
Building_163,Building_158
TaskBuilding_35,Building_163
Building_163,TaskBuilding_35
Building_176,Building_163
TaskBuilding_40,Building_176
Building_92,TaskBuilding_40
NoHouse,Building_92
Building_164,NoHouse
TaskBuilding_35,Building_164
Building_163,TaskBuilding_35
NoHouse,Building_163
TaskBuilding_35,NoHouse
TaskBuilding_26,TaskBuilding_35
Building_157,TaskBuilding_26
Building_162,Building_157
NoHouse,Building_162
Building_161,NoHouse
NoHouse,Building_161
TaskBuilding_35,NoHouse
Building_152,TaskBuilding_35
Building_141,Building_152
TaskBuilding_35,Building_141
TaskBuilding_26,TaskBuilding_35
TaskBuilding_35,TaskBuilding_26
Building_98,TaskBuilding_35
Building_109,Building_98
TaskBuilding_5,Building_109
Building_149,TaskBuilding_5
Building_147,Building_149
TaskBuilding_35,Building_147
Building_98,TaskBuilding_35
Church-TaskBuilding_16,Building_98
Building_98,Church-TaskBuilding_16
Building_148,Building_98
Building_98,Building_148
Building_100,Building_98
Building_98,Building_100
Building_166,Building_98
TaskBuilding_35,Building_166
Building_149,TaskBuilding_35
Building_98,Building_149
NoHouse,Building_98
Building_101,NoHouse
Building_97,Building_101
Building_98,Building_97
Building_109,Building_98
Building_148,Building_109
TaskBuilding_31,Building_148
TaskBuilding_5,TaskBuilding_31
TaskBuilding_31,TaskBuilding_5
NoHouse,TaskBuilding_31
Building_148,NoHouse
Building_147,Building_148
Building_148,Building_147
Building_98,Building_148
Building_109,Building_98
NoHouse,Building_109
Building_147,NoHouse
TaskBuilding_31,Building_147
NoHouse,TaskBuilding_31
Building_100,NoHouse
NoHit,Building_100
Building_99,NoHit
NoHouse,Building_99
Building_97,NoHouse
NoHouse,Building_97
Garage_98,NoHouse
NoHouse,Garage_98
Building_122,NoHouse
NoHouse,Building_122
TaskBuilding_28,NoHouse
Building_109,TaskBuilding_28
NoHouse,Building_109
Building_145,NoHouse
NoHouse,Building_145
Phone,NoHouse
Building_109,Phone
Building_108,Building_109
Building_107,Building_108
Building_106,Building_107
TaskBuilding_26,Building_106
Building_80,TaskBuilding_26
NoHouse,Building_80
Building_137,NoHouse
NoHouse,Building_137
Building_109,NoHouse
Building_97,Building_109
NoHouse,Building_97
Building_104,NoHouse
NoHouse,Building_104
Phone,NoHouse
Building_229,Phone
Building_124,Building_229
NoHouse,Building_124
Building_143,NoHouse
NoHouse,Building_143
Building_137,NoHouse
Building_143,Building_137
Building_137,Building_143
NoHouse,Building_137
Building_145,NoHouse
Building_137,Building_145
Building_229,Building_137
NoHouse,Building_229
Building_228,NoHouse
Building_229,Building_228
Building_137,Building_229
Building_142,Building_137
Building_143,Building_142
Building_137,Building_143
Building_142,Building_137
NoHit,Building_142
Building_143,NoHit
Building_142,Building_143
Building_229,Building_142
Building_142,Building_229
NoHouse,Building_142
TaskBuilding_32,NoHouse
Building_124,TaskBuilding_32
Building_133,Building_124
Building_229,Building_133
Building_227,Building_229
NoHouse,Building_227
TaskBuilding_32,NoHouse
Building_227,TaskBuilding_32
TaskBuilding_32,Building_227
NoHouse,TaskBuilding_32
Building_228,NoHouse
TaskBuilding_25,Building_228
NoHouse,TaskBuilding_25
Building_228,NoHouse
NoHouse,Building_228
Building_227,NoHouse
Building_226,Building_227
Building_227,Building_226
Building_226,Building_227
Building_227,Building_226
NoHouse,Building_227
Phone,NoHouse
Building_229,Phone
TaskBuilding_37,Building_229
NoHouse,TaskBuilding_37
Building_138,NoHouse
Building_232,Building_138
TaskBuilding_44,Building_232
Building_138,TaskBuilding_44
Building_139,Building_138
Building_138,Building_139
Building_139,Building_138
TaskBuilding_37,Building_139
Building_226,TaskBuilding_37
Building_227,Building_226
Building_229,Building_227
Building_225,Building_229
Building_227,Building_225
TaskBuilding_32,Building_227
Building_227,TaskBuilding_32
Building_226,Building_227
Building_225,Building_226
Building_229,Building_225
Building_225,Building_229
Building_226,Building_225
Building_227,Building_226
TaskBuilding_32,Building_227
Building_225,TaskBuilding_32
Building_223,Building_225
Building_231,Building_223
Building_223,Building_231
Building_222,Building_223
Building_231,Building_222
NoHouse,Building_231
Building_222,NoHouse
NoHouse,Building_222
Building_223,NoHouse
TaskBuilding_7,Building_223
Building_222,TaskBuilding_7
Phone,Building_222
NoHouse,Phone
Building_222,NoHouse
NoHit,Building_222
Building_223,NoHit
NoHouse,Building_223
Building_222,NoHouse
TaskBuilding_7,Building_222
NoHouse,TaskBuilding_7
TaskBuilding_7,NoHouse
Building_222,TaskBuilding_7
Building_220,Building_222
TaskBuilding_45,Building_220
Building_220,TaskBuilding_45
Building_215,Building_220
