Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_180,NoHouse
NoHouse,Building_180
House_49,NoHouse
NoHouse,House_49
House_49,NoHouse
NoHouse,House_49
NoHit,NoHouse
TaskBuilding_6,NoHit
NoHouse,TaskBuilding_6
Building_178,NoHouse
TaskBuilding_6,Building_178
Building_163,TaskBuilding_6
Building_164,Building_163
NoHouse,Building_164
Phone,NoHouse
TaskBuilding_6,Phone
NoHouse,TaskBuilding_6
Building_164,NoHouse
Building_183,Building_164
Building_163,Building_183
NoHouse,Building_163
TaskBuilding_47,NoHouse
NoHouse,TaskBuilding_47
TaskBuilding_46,NoHouse
TaskBuilding_50,TaskBuilding_46
TaskBuilding_46,TaskBuilding_50
NoHouse,TaskBuilding_46
Building_198,NoHouse
NoHouse,Building_198
Building_170,NoHouse
Building_163,Building_170
Building_161,Building_163
Building_176,Building_161
Building_92,Building_176
TaskBuilding_40,Building_92
Building_163,TaskBuilding_40
Building_164,Building_163
NoHouse,Building_164
Phone,NoHouse
Building_171,Phone
NoHouse,Building_171
Building_210,NoHouse
Building_170,Building_210
Building_171,Building_170
Building_198,Building_171
NoHouse,Building_198
Building_214,NoHouse
Building_171,Building_214
Building_214,Building_171
Building_171,Building_214
NoHouse,Building_171
Building_214,NoHouse
NoHouse,Building_214
Building_171,NoHouse
Building_172,Building_171
NoHouse,Building_172
TaskBuilding_47,NoHouse
Building_211,TaskBuilding_47
NoHouse,Building_211
Building_198,NoHouse
TaskBuilding_50,Building_198
Building_198,TaskBuilding_50
Building_202,Building_198
NoHouse,Building_202
Building_214,NoHouse
Building_211,Building_214
NoHouse,Building_211
TaskBuilding_8,NoHouse
NoHouse,TaskBuilding_8
Building_210,NoHouse
NoHouse,Building_210
Building_210,NoHouse
NoHouse,Building_210
Building_210,NoHouse
Castle-TaskBuilding_56,Building_210
Building_210,Castle-TaskBuilding_56
Building_211,Building_210
Building_213,Building_211
NoHouse,Building_213
Building_210,NoHouse
Building_209,Building_210
NoHouse,Building_209
Building_209,NoHouse
Building_212,Building_209
NoHouse,Building_212
Building_211,NoHouse
Building_210,Building_211
NoHouse,Building_210
Building_215,NoHouse
NoHouse,Building_215
Building_220,NoHouse
NoHouse,Building_220
Building_210,NoHouse
Building_208,Building_210
Building_206,Building_208
Building_204,Building_206
Building_208,Building_204
Building_201,Building_208
Building_204,Building_201
Building_199,Building_204
Building_206,Building_199
NoHouse,Building_206
Building_199,NoHouse
Building_206,Building_199
Building_198,Building_206
TaskBuilding_46,Building_198
Building_212,TaskBuilding_46
TaskBuilding_46,Building_212
Building_198,TaskBuilding_46
NoHouse,Building_198
TaskBuilding_54,NoHouse
Building_189,TaskBuilding_54
Building_198,Building_189
TaskBuilding_46,Building_198
TaskBuilding_50,TaskBuilding_46
TaskBuilding_46,TaskBuilding_50
NoHouse,TaskBuilding_46
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
TaskBuilding_47,NoHouse
NoHouse,TaskBuilding_47
Building_192,NoHouse
NoHouse,Building_192
TaskBuilding_52,NoHouse
NoHouse,TaskBuilding_52
TaskBuilding_54,NoHouse
Building_198,TaskBuilding_54
TaskBuilding_54,Building_198
NoHouse,TaskBuilding_54
Building_205,NoHouse
Building_195,Building_205
Building_205,Building_195
TaskBuilding_54,Building_205
Building_203,TaskBuilding_54
TaskBuilding_54,Building_203
Building_205,TaskBuilding_54
TaskBuilding_54,Building_205
Building_194,TaskBuilding_54
Building_189,Building_194
Building_197,Building_189
Building_205,Building_197
NoHouse,Building_205
Building_189,NoHouse
Building_185,Building_189
Building_188,Building_185
NoHouse,Building_188
Building_192,NoHouse
Building_194,Building_192
Building_192,Building_194
NoHouse,Building_192
HighSilo-TaskBuilding_49,NoHouse
Building_188,HighSilo-TaskBuilding_49
HighSilo-TaskBuilding_49,Building_188
Building_188,HighSilo-TaskBuilding_49
Building_189,Building_188
NoHouse,Building_189
Building_188,NoHouse
NoHouse,Building_188
Building_185,NoHouse
NoHouse,Building_185
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
Building_186,NoHouse
NoHouse,Building_186
House_49,NoHouse
NoHouse,House_49
Building_183,NoHouse
Building_182,Building_183
NoHouse,Building_182
House_49,NoHouse
NoHouse,House_49
Building_172,NoHouse
NoHouse,Building_172
TaskBuilding_50,NoHouse
NoHouse,TaskBuilding_50
Building_171,NoHouse
Building_172,Building_171
TaskBuilding_41,Building_172
Building_170,TaskBuilding_41
NoHouse,Building_170
Phone,NoHouse
TaskBuilding_47,Phone
Building_163,TaskBuilding_47
TaskBuilding_41,Building_163
TaskBuilding_40,TaskBuilding_41
NoHouse,TaskBuilding_40
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
Building_178,NoHouse
TaskBuilding_6,Building_178
Building_163,TaskBuilding_6
TaskBuilding_35,Building_163
Building_161,TaskBuilding_35
NoHouse,Building_161
TaskBuilding_35,NoHouse
Building_160,TaskBuilding_35
NoHouse,Building_160
Building_161,NoHouse
Building_158,Building_161
Building_163,Building_158
NoHouse,Building_163
Building_164,NoHouse
Building_165,Building_164
Building_164,Building_165
TaskBuilding_35,Building_164
Building_163,TaskBuilding_35
TaskBuilding_35,Building_163
Building_170,TaskBuilding_35
Building_164,Building_170
TaskBuilding_35,Building_164
Building_157,TaskBuilding_35
Building_162,Building_157
Building_157,Building_162
NoHouse,Building_157
Building_161,NoHouse
NoHouse,Building_161
Building_158,NoHouse
Building_162,Building_158
NoHouse,Building_162
Building_161,NoHouse
Building_158,Building_161
Building_161,Building_158
NoHouse,Building_161
