Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Hand,NoHouse
NoHouse,Hand
House_10,NoHouse
Windmill-TaskBuilding_10_1,House_10
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Building_89,NoHouse
NoHouse,Building_89
NoHit,NoHouse
Windmill-TaskBuilding_10_1,NoHit
NoHouse,Windmill-TaskBuilding_10_1
Phone,NoHouse
NoHouse,Phone
TaskBuilding_18,NoHouse
Building_80,TaskBuilding_18
NoHouse,Building_80
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Phone,NoHouse
NoHouse,Phone
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Phone,NoHouse
NoHouse,Phone
Building_85,NoHouse
NoHouse,Building_85
Building_96,NoHouse
NoHouse,Building_96
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Building_110,NoHouse
NoHouse,Building_110
Phone,NoHouse
NoHouse,Phone
Building_combined_115_116,NoHouse
NoHouse,Building_combined_115_116
Building_108,NoHouse
NoHouse,Building_108
Phone,NoHouse
NoHouse,Phone
TaskBuilding_27,NoHouse
Building_104,TaskBuilding_27
NoHouse,Building_104
Building_108,NoHouse
Building_109,Building_108
NoHouse,Building_109
Building_145,NoHouse
Building_109,Building_145
NoHouse,Building_109
NoHit,NoHouse
Building_108,NoHit
TaskBuilding_24,Building_108
NoHouse,TaskBuilding_24
NoHit,NoHouse
Building_145,NoHit
Building_137,Building_145
NoHouse,Building_137
Building_137,NoHouse
NoHouse,Building_137
Building_154,NoHouse
TaskBuilding_39,Building_154
Building_146,TaskBuilding_39
NoHouse,Building_146
Building_145,NoHouse
NoHouse,Building_145
Building_147,NoHouse
NoHouse,Building_147
Building_148,NoHouse
Building_157,Building_148
Building_145,Building_157
Building_141,Building_145
NoHouse,Building_141
Building_141,NoHouse
NoHouse,Building_141
Building_100,NoHouse
NoHouse,Building_100
Building_157,NoHouse
NoHouse,Building_157
Building_176,NoHouse
NoHouse,Building_176
Building_101,NoHouse
Building_100,Building_101
Building_99,Building_100
NoHouse,Building_99
TaskBuilding_5,NoHouse
NoHouse,TaskBuilding_5
Building_162,NoHouse
NoHouse,Building_162
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Building_100,NoHouse
Building_101,Building_100
NoHouse,Building_101
Building_173,NoHouse
NoHouse,Building_173
Building_155,NoHouse
NoHouse,Building_155
Building_151,NoHouse
NoHouse,Building_151
Phone,NoHouse
NoHouse,Phone
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
Building_155,NoHouse
Building_153,Building_155
Building_152,Building_153
Building_141,Building_152
Building_143,Building_141
TaskBuilding_33,Building_143
NoHouse,TaskBuilding_33
Building_168,NoHouse
Building_173,Building_168
Building_155,Building_173
TaskBuilding_33,Building_155
Building_143,TaskBuilding_33
Building_145,Building_143
NoHouse,Building_145
Building_145,NoHouse
NoHouse,Building_145
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
Building_155,NoHouse
TaskBuilding_43,Building_155
NoHouse,TaskBuilding_43
TaskBuilding_35,NoHouse
NoHouse,TaskBuilding_35
Building_145,NoHouse
NoHouse,Building_145
Building_142,NoHouse
Building_145,Building_142
NoHouse,Building_145
TaskBuilding_33,NoHouse
Building_141,TaskBuilding_33
Phone,Building_141
Hand,Phone
Building_141,Hand
Building_143,Building_141
Building_145,Building_143
Building_144,Building_145
Building_141,Building_144
NoHouse,Building_141
Building_109,NoHouse
NoHouse,Building_109
Building_140,NoHouse
NoHouse,Building_140
Building_147,NoHouse
NoHouse,Building_147
Building_133,NoHouse
Building_145,Building_133
NoHouse,Building_145
Building_145,NoHouse
NoHouse,Building_145
Building_98,NoHouse
NoHouse,Building_98
Building_123,NoHouse
NoHouse,Building_123
Building_137,NoHouse
Building_229,Building_137
Building_137,Building_229
Phone,Building_137
NoHouse,Phone
Building_138,NoHouse
Building_142,Building_138
Building_229,Building_142
Building_142,Building_229
Phone,Building_142
Building_142,Phone
Building_229,Building_142
Building_142,Building_229
NoHouse,Building_142
Building_140,NoHouse
Phone,Building_140
Building_229,Phone
Building_124,Building_229
TaskBuilding_4,Building_124
NoHouse,TaskBuilding_4
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
Garage_224,NoHouse
Building_231,Garage_224
Building_230,Building_231
NoHouse,Building_230
Building_230,NoHouse
Building_232,Building_230
TaskBuilding_44,Building_232
Phone,TaskBuilding_44
NoHouse,Phone
Building_154,NoHouse
Building_138,Building_154
Building_139,Building_138
TaskBuilding_36,Building_139
Building_232,TaskBuilding_36
TaskBuilding_44,Building_232
NoHouse,TaskBuilding_44
Building_139,NoHouse
Building_224,Building_139
Building_231,Building_224
TaskBuilding_44,Building_231
Building_154,TaskBuilding_44
NoHit,Building_154
TaskBuilding_39,NoHit
NoHouse,TaskBuilding_39
Building_232,NoHouse
NoHouse,Building_232
Building_152,NoHouse
NoHouse,Building_152
Building_211,NoHouse
NoHouse,Building_211
NoHit,NoHouse
Building_212,NoHit
NoHouse,Building_212
Building_215,NoHouse
Building_236,Building_215
NoHouse,Building_236
Phone,NoHouse
NoHouse,Phone
Building_173,NoHouse
NoHouse,Building_173
TaskBuilding_42,NoHouse
Building_168,TaskBuilding_42
NoHouse,Building_168
Building_166,NoHouse
TaskBuilding_35,Building_166
NoHouse,TaskBuilding_35
Building_198,NoHouse
NoHouse,Building_198
Building_215,NoHouse
NoHouse,Building_215
Phone,NoHouse
Hand,Phone
