Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
NoHouse,Hand
Building_233,NoHouse
NoHouse,Building_233
Building_214,NoHouse
NoHouse,Building_214
Building_216,NoHouse
NoHouse,Building_216
TaskBuilding_43,NoHouse
Building_150,TaskBuilding_43
Building_154,Building_150
Building_236,Building_154
NoHouse,Building_236
Building_175,NoHouse
NoHouse,Building_175
Building_236,NoHouse
NoHouse,Building_236
Building_236,NoHouse
NoHouse,Building_236
TaskBuilding_43,NoHouse
NoHouse,TaskBuilding_43
Building_236,NoHouse
Building_154,Building_236
NoHouse,Building_154
Building_154,NoHouse
NoHouse,Building_154
Building_139,NoHouse
NoHouse,Building_139
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Building_232,NoHouse
Building_230,Building_232
NoHouse,Building_230
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
Hand,NoHouse
TaskBuilding_39,Hand
NoHouse,NoHouse
