Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
Hand,Phone
Phone,Hand
NoHouse,Phone
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Phone,NoHouse
Hand,Phone
Phone,Hand
NoHouse,Phone
TaskBuilding_14,NoHouse
Building_104,TaskBuilding_14
TaskBuilding_14,Building_104
NoHouse,TaskBuilding_14
Building_75,NoHouse
Building_96,Building_75
NoHouse,Building_96
TaskBuilding_14,NoHouse
Building_104,TaskBuilding_14
Building_108,Building_104
NoHouse,Building_108
Building_109,NoHouse
Building_96,Building_109
Building_94,Building_96
NoHouse,Building_94
Building_91,NoHouse
Building_110,Building_91
Building_104,Building_110
Building_110,Building_104
Building_113,Building_110
Building_110,Building_113
Building_86,Building_110
TaskBuilding_17,Building_86
Building_104,TaskBuilding_17
Building_103,Building_104
Building_92,Building_103
TaskBuilding_17,Building_92
Building_113,TaskBuilding_17
NoHouse,Building_113
Building_109,NoHouse
NoHouse,Building_109
Building_145,NoHouse
Building_109,Building_145
Building_107,Building_109
Building_108,Building_107
NoHouse,Building_108
TaskBuilding_26,NoHouse
Building_98,TaskBuilding_26
NoHouse,Building_98
Building_109,NoHouse
TaskBuilding_31,Building_109
Building_146,TaskBuilding_31
TaskBuilding_31,Building_146
NoHouse,TaskBuilding_31
Building_152,NoHouse
TaskBuilding_31,Building_152
Building_147,TaskBuilding_31
Building_145,Building_147
NoHouse,Building_145
Building_145,NoHouse
NoHouse,Building_145
Building_147,NoHouse
Building_152,Building_147
TaskBuilding_39,Building_152
NoHouse,TaskBuilding_39
TaskBuilding_33,NoHouse
Building_145,TaskBuilding_33
Building_152,Building_145
TaskBuilding_42,Building_152
Building_152,TaskBuilding_42
Building_154,Building_152
NoHouse,Building_154
Building_232,NoHouse
Building_141,Building_232
TaskBuilding_33,Building_141
Building_141,TaskBuilding_33
Building_143,Building_141
Building_141,Building_143
NoHouse,Building_141
Building_166,NoHouse
Building_152,Building_166
TaskBuilding_39,Building_152
NoHouse,TaskBuilding_39
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
Building_232,NoHouse
NoHouse,Building_232
Building_140,NoHouse
Building_142,Building_140
NoHouse,Building_142
TaskBuilding_36,NoHouse
TaskBuilding_44,TaskBuilding_36
Building_156,TaskBuilding_44
Building_153,Building_156
TaskBuilding_39,Building_153
Building_154,TaskBuilding_39
Building_232,Building_154
Building_231,Building_232
NoHouse,Building_231
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
TaskBuilding_44,NoHouse
Building_235,TaskBuilding_44
NoHouse,Building_235
Building_232,NoHouse
NoHouse,Building_232
Building_228,NoHouse
Building_138,Building_228
Building_139,Building_138
Building_138,Building_139
Building_230,Building_138
Building_231,Building_230
Building_232,Building_231
Building_231,Building_232
NoHouse,Building_231
Garage_224,NoHouse
NoHouse,Garage_224
Building_137,NoHouse
TaskBuilding_36,Building_137
Building_137,TaskBuilding_36
Building_229,Building_137
Building_138,Building_229
NoHouse,Building_138
Building_228,NoHouse
Building_229,Building_228
TaskBuilding_37,Building_229
Building_229,TaskBuilding_37
Building_228,Building_229
Building_124,Building_228
NoHouse,Building_124
Building_143,NoHouse
NoHouse,Building_143
Building_141,NoHouse
Building_124,Building_141
TaskBuilding_4,Building_124
NoHouse,TaskBuilding_4
Building_133,NoHouse
NoHouse,Building_133
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
Building_143,NoHouse
Building_145,Building_143
Building_137,Building_145
Building_142,Building_137
Building_143,Building_142
Building_124,Building_143
Building_132,Building_124
Church-TaskBuilding_16,Building_132
NoHouse,Church-TaskBuilding_16
Building_123,NoHouse
TaskBuilding_4,Building_123
TaskBuilding_28,TaskBuilding_4
NoHouse,TaskBuilding_28
Building_133,NoHouse
Building_132,Building_133
NoHouse,Building_132
Building_123,NoHouse
NoHouse,Building_123
Building_131,NoHouse
TaskBuilding_21,Building_131
Building_125,TaskBuilding_21
TaskBuilding_21,Building_125
Building_125,TaskBuilding_21
Church-TaskBuilding_16,Building_125
Building_125,Church-TaskBuilding_16
Building_127,Building_125
Building_128,Building_127
Building_130,Building_128
Building_125,Building_130
Building_121,Building_125
NoHouse,Building_121
Building_112,NoHouse
NoHouse,Building_112
Building_128,NoHouse
NoHouse,Building_128
TaskBuilding_25,NoHouse
Building_136,TaskBuilding_25
NoHouse,Building_136
Building_125,NoHouse
NoHouse,Building_125
Building_121,NoHouse
Building_120,Building_121
TaskBuilding_1,Building_120
Building_117,TaskBuilding_1
NoHouse,Building_117
Building_125,NoHouse
NoHouse,Building_125
Building_119,NoHouse
Building_121,Building_119
Building_120,Building_121
NoHouse,Building_120
TaskBuilding_1,NoHouse
TaskBuilding_20,TaskBuilding_1
TaskBuilding_15,TaskBuilding_20
