Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
HighSilo-TaskBuilding_49,Phone
Building_214,HighSilo-TaskBuilding_49
NoHouse,Building_214
TaskBuilding_47,NoHouse
NoHouse,TaskBuilding_47
TaskBuilding_47,NoHouse
Building_211,TaskBuilding_47
Castle-TaskBuilding_56,Building_211
TaskBuilding_47,Castle-TaskBuilding_56
Building_172,TaskBuilding_47
NoHit,Building_172
crane_1,NoHit
TaskBuilding_47,crane_1
NoHouse,TaskBuilding_47
Building_211,NoHouse
Castle-TaskBuilding_56,Building_211
NoHouse,Castle-TaskBuilding_56
Building_174,NoHouse
NoHouse,Building_174
Building_204,NoHouse
NoHouse,Building_204
Building_198,NoHouse
Building_192,Building_198
NoHouse,Building_192
Building_199,NoHouse
TaskBuilding_55,Building_199
Building_199,TaskBuilding_55
Building_208,Building_199
NoHouse,Building_208
Building_208,NoHouse
NoHouse,Building_208
Building_208,NoHouse
Building_204,Building_208
TaskBuilding_55,Building_204
Building_195,TaskBuilding_55
TaskBuilding_54,Building_195
Building_195,TaskBuilding_54
Building_209,Building_195
NoHouse,Building_209
NoHit,NoHouse
Building_208,NoHit
Building_207,Building_208
Building_206,Building_207
NoHouse,Building_206
Building_220,NoHouse
Building_209,Building_220
NoHouse,Building_209
Building_206,NoHouse
NoHouse,Building_206
Building_205,NoHouse
NoHouse,Building_205
Building_196,NoHouse
Building_193,Building_196
Building_192,Building_193
NoHouse,Building_192
Building_203,NoHouse
TaskBuilding_54,Building_203
Building_187,TaskBuilding_54
NoHouse,Building_187
Building_187,NoHouse
NoHouse,Building_187
Building_206,NoHouse
NoHouse,Building_206
Building_205,NoHouse
Building_196,Building_205
Building_192,Building_196
Building_205,Building_192
NoHouse,Building_205
Building_206,NoHouse
NoHouse,Building_206
Building_203,NoHouse
NoHouse,Building_203
Building_206,NoHouse
NoHouse,Building_206
Building_193,NoHouse
Building_192,Building_193
HighSilo-TaskBuilding_49,Building_192
NoHit,HighSilo-TaskBuilding_49
Building_197,NoHit
NoHouse,Building_197
NoHit,NoHouse
NoHouse,NoHit
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Building_188,NoHouse
Building_195,Building_188
Building_188,Building_195
NoHouse,Building_188
TaskBuilding_54,NoHouse
NoHouse,TaskBuilding_54
Building_192,NoHouse
NoHouse,Building_192
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
HighSilo-TaskBuilding_49,NoHouse
Building_194,HighSilo-TaskBuilding_49
Building_189,Building_194
NoHouse,Building_189
Building_186,NoHouse
NoHouse,Building_186
Building_198,NoHouse
Building_214,Building_198
NoHouse,Building_214
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
NoHit,NoHouse
NoHouse,NoHit
NoHit,NoHouse
NoHouse,NoHit
NoHit,NoHouse
NoHouse,NoHit
Building_185,NoHouse
NoHouse,Building_185
House_49,NoHouse
NoHouse,House_49
Building_179,NoHouse
Building_176,Building_179
TaskBuilding_40,Building_176
Building_161,TaskBuilding_40
NoHouse,Building_161
TaskBuilding_6,NoHouse
House_49,TaskBuilding_6
TaskBuilding_51,House_49
TaskBuilding_6,TaskBuilding_51
NoHouse,TaskBuilding_6
NoHit,NoHouse
Building_161,NoHit
NoHouse,Building_161
TaskBuilding_40,NoHouse
NoHouse,TaskBuilding_40
Building_176,NoHouse
Building_177,Building_176
NoHouse,Building_177
House_49,NoHouse
NoHouse,House_49
TaskBuilding_6,NoHouse
Building_165,TaskBuilding_6
TaskBuilding_35,Building_165
Building_164,TaskBuilding_35
TaskBuilding_35,Building_164
Building_178,TaskBuilding_35
TaskBuilding_6,Building_178
NoHouse,TaskBuilding_6
Building_165,NoHouse
NoHouse,Building_165
TaskBuilding_35,NoHouse
Building_165,TaskBuilding_35
Building_171,Building_165
Building_165,Building_171
NoHouse,Building_165
Building_214,NoHouse
NoHouse,Building_214
Building_163,NoHouse
NoHouse,Building_163
Building_161,NoHouse
Building_165,Building_161
Building_164,Building_165
Building_214,Building_164
Castle-TaskBuilding_56,Building_214
Building_171,Castle-TaskBuilding_56
Building_165,Building_171
TaskBuilding_35,Building_165
TaskBuilding_26,TaskBuilding_35
NoHouse,TaskBuilding_26
Building_162,NoHouse
Building_161,Building_162
NoHouse,Building_161
TaskBuilding_35,NoHouse
Building_144,TaskBuilding_35
NoHouse,Building_144
Building_158,NoHouse
NoHit,Building_158
Building_98,NoHit
Building_109,Building_98
NoHit,Building_109
Building_147,NoHit
TaskBuilding_5,Building_147
Building_148,TaskBuilding_5
NoHouse,Building_148
Building_154,NoHouse
Building_151,Building_154
NoHouse,Building_151
Building_97,NoHouse
NoHouse,Building_97
Building_98,NoHouse
TaskBuilding_30,Building_98
Building_100,TaskBuilding_30
TaskBuilding_27,Building_100
NoHouse,TaskBuilding_27
TaskBuilding_27,NoHouse
Building_100,TaskBuilding_27
Building_101,Building_100
NoHouse,Building_101
Building_98,NoHouse
NoHouse,Building_98
Building_97,NoHouse
Building_110,Building_97
Building_107,Building_110
Building_110,Building_107
NoHouse,Building_110
Building_97,NoHouse
NoHouse,Building_97
Building_108,NoHouse
Building_96,Building_108
NoHouse,Building_96
Building_109,NoHouse
NoHouse,Building_109
Building_109,NoHouse
Building_108,Building_109
NoHouse,Building_108
Building_109,NoHouse
NoHouse,Building_109
Building_110,NoHouse
Building_107,Building_110
NoHouse,Building_107
NoHit,NoHouse
NoHouse,NoHit
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
