Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
House_10,NoHouse
Building_89,House_10
NoHouse,Building_89
Building_90,NoHouse
NoHouse,Building_90
Building_81,NoHouse
Building_64,Building_81
NoHouse,Building_64
Building_64,NoHouse
Building_68,Building_64
Building_89,Building_68
House_10,Building_89
Building_82,House_10
Building_81,Building_82
NoHouse,Building_81
Building_90,NoHouse
NoHouse,Building_90
Building_72,NoHouse
NoHouse,Building_72
Building_91,NoHouse
NoHouse,Building_91
Building_90,NoHouse
Building_73,Building_90
Building_74,Building_73
Building_73,Building_74
Building_72,Building_73
Building_73,Building_72
NoHouse,Building_73
Building_94,NoHouse
NoHouse,Building_94
NoHit,NoHouse
Windmill-TaskBuilding_10_1,NoHit
NoHouse,Windmill-TaskBuilding_10_1
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Phone,NoHouse
Building_75,Phone
NoHouse,Building_75
Building_90,NoHouse
TaskBuilding_2,Building_90
NoHouse,TaskBuilding_2
TaskBuilding_15,NoHouse
TaskBuilding_18,TaskBuilding_15
Building_110,TaskBuilding_18
Building_113,Building_110
Building_94,Building_113
NoHouse,Building_94
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_3,NoHouse
TaskBuilding_17,TaskBuilding_3
NoHouse,TaskBuilding_17
Building_97,NoHouse
NoHouse,Building_97
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_103,NoHouse
Building_92,Building_103
NoHouse,Building_92
Building_103,NoHouse
TaskBuilding_27,Building_103
NoHouse,TaskBuilding_27
Building_98,NoHouse
NoHouse,Building_98
TaskBuilding_30,NoHouse
NoHouse,TaskBuilding_30
Building_157,NoHouse
NoHouse,Building_157
Garage_98,NoHouse
Building_148,Garage_98
NoHouse,Building_148
Building_148,NoHouse
TaskBuilding_5,Building_148
Building_109,TaskBuilding_5
Building_110,Building_109
NoHouse,Building_110
Building_109,NoHouse
Building_124,Building_109
Building_137,Building_124
NoHouse,Building_137
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_109,NoHouse
NoHouse,Building_109
Building_154,NoHouse
NoHouse,Building_154
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_124,NoHouse
TaskBuilding_4,Building_124
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Building_123,NoHouse
NoHouse,Building_123
Building_123,NoHouse
NoHouse,Building_123
Building_135,NoHouse
Building_123,Building_135
NoHouse,Building_123
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
Building_124,NoHouse
NoHouse,Building_124
TaskBuilding_4,NoHouse
NoHouse,NoHouse
