Edge1,Edge2
NoHouse,NoHouse
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
TaskBuilding_3,NoHouse
Building_104,TaskBuilding_3
Building_113,Building_104
Building_131,Building_113
NoHouse,Building_131
Building_88,NoHouse
NoHouse,Building_88
Building_87,NoHouse
NoHouse,Building_87
Building_87,NoHouse
NoHouse,Building_87
Building_87,NoHouse
NoHouse,Building_87
Building_86,NoHouse
NoHouse,Building_86
TaskBuilding_3,NoHouse
Building_110,TaskBuilding_3
NoHouse,Building_110
Building_94,NoHouse
NoHouse,Building_94
Building_86,NoHouse
Building_104,Building_86
NoHouse,Building_104
Building_94,NoHouse
Building_96,Building_94
Building_107,Building_96
NoHouse,Building_107
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
NoHouse,Hand
Building_107,NoHouse
NoHouse,Building_107
TaskBuilding_24,NoHouse
Building_110,TaskBuilding_24
Building_113,Building_110
Building_110,Building_113
TaskBuilding_17,Building_110
Building_113,TaskBuilding_17
NoHouse,Building_113
Building_107,NoHouse
NoHouse,Building_107
Building_110,NoHouse
NoHouse,Building_110
TaskBuilding_24,NoHouse
NoHouse,TaskBuilding_24
Building_98,NoHouse
Building_111,Building_98
TaskBuilding_24,Building_111
Building_114,TaskBuilding_24
Building_117,Building_114
TaskBuilding_26,Building_117
TaskBuilding_30,TaskBuilding_26
TaskBuilding_26,TaskBuilding_30
NoHouse,TaskBuilding_26
Building_99,NoHouse
NoHouse,Building_99
Building_157,NoHouse
Building_100,Building_157
NoHouse,Building_100
Building_96,NoHouse
NoHouse,Building_96
TaskBuilding_30,NoHouse
Building_145,TaskBuilding_30
Building_101,Building_145
NoHouse,Building_101
Building_146,NoHouse
Building_143,Building_146
Building_137,Building_143
NoHouse,Building_137
TaskBuilding_39,NoHouse
NoHouse,TaskBuilding_39
Building_148,NoHouse
Building_146,Building_148
NoHouse,Building_146
Building_98,NoHouse
Building_100,Building_98
NoHouse,Building_100
Building_100,NoHouse
NoHouse,Building_100
Building_99,NoHouse
Building_100,Building_99
TaskBuilding_30,Building_100
Building_100,TaskBuilding_30
TaskBuilding_5,Building_100
TaskBuilding_35,TaskBuilding_5
Building_166,TaskBuilding_35
NoHouse,Building_166
Building_173,NoHouse
Building_158,Building_173
NoHouse,Building_158
Building_176,NoHouse
Building_158,Building_176
Building_176,Building_158
Building_158,Building_176
Building_162,Building_158
NoHouse,Building_162
Building_102,NoHouse
NoHouse,Building_102
Building_176,NoHouse
TaskBuilding_34,Building_176
NoHit,TaskBuilding_34
Building_176,NoHit
NoHouse,Building_176
TaskBuilding_34,NoHouse
NoHouse,TaskBuilding_34
Building_176,NoHouse
Building_159,Building_176
TaskBuilding_34,Building_159
NoHouse,TaskBuilding_34
TaskBuilding_34,NoHouse
Building_159,TaskBuilding_34
NoHouse,Building_159
TaskBuilding_34,NoHouse
Building_160,TaskBuilding_34
TaskBuilding_34,Building_160
Building_160,TaskBuilding_34
NoHouse,Building_160
Building_92,NoHouse
NoHouse,Building_92
Hand,NoHouse
NoHouse,Hand
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
TaskBuilding_29,NoHouse
Phone,TaskBuilding_29
TaskBuilding_29,Phone
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,NoHouse
