Edge1,Edge2
NoHouse,TaskBuilding_7
Phone,NoHouse
NoHouse,Phone
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Building_153,NoHouse
TaskBuilding_39,Building_153
NoHouse,TaskBuilding_39
Building_156,NoHouse
NoHouse,Building_156
Building_139,NoHouse
TaskBuilding_44,Building_139
Phone,TaskBuilding_44
NoHouse,Phone
Building_231,NoHouse
Building_139,Building_231
NoHouse,Building_139
TaskBuilding_44,NoHouse
Building_235,TaskBuilding_44
NoHouse,Building_235
Garage_235,NoHouse
NoHouse,Garage_235
TaskBuilding_45,NoHouse
TaskBuilding_44,TaskBuilding_45
NoHit,TaskBuilding_44
NoHouse,NoHit
TaskBuilding_45,NoHouse
Garage_235,TaskBuilding_45
NoHouse,Garage_235
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
TaskBuilding_7,NoHouse
NoHouse,TaskBuilding_7
TaskBuilding_7,NoHouse
