Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
Phone,Hand
Building_141,Phone
TaskBuilding_26,Building_141
NoHouse,TaskBuilding_26
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
TaskBuilding_26,NoHouse
Building_145,TaskBuilding_26
Building_108,Building_145
Building_145,Building_108
Building_144,Building_145
Building_145,Building_144
Building_144,Building_145
Building_108,Building_144
NoHouse,Building_108
Building_104,NoHouse
TaskBuilding_31,Building_104
Building_109,TaskBuilding_31
Building_108,Building_109
Building_109,Building_108
NoHouse,Building_109
Building_98,NoHouse
NoHouse,Building_98
Building_109,NoHouse
Building_108,Building_109
NoHouse,Building_108
TaskBuilding_26,NoHouse
Building_98,TaskBuilding_26
Building_100,Building_98
NoHouse,Building_100
Building_158,NoHouse
Building_157,Building_158
Building_100,Building_157
TaskBuilding_26,Building_100
Building_109,TaskBuilding_26
Building_108,Building_109
Building_109,Building_108
Building_107,Building_109
Building_97,Building_107
TaskBuilding_26,Building_97
NoHouse,TaskBuilding_26
Building_107,NoHouse
Building_106,Building_107
TaskBuilding_26,Building_106
Building_101,TaskBuilding_26
TaskBuilding_26,Building_101
NoHouse,TaskBuilding_26
Building_107,NoHouse
Building_110,Building_107
Building_combined_115_116,Building_110
Building_117,Building_combined_115_116
Building_107,Building_117
Building_104,Building_107
NoHouse,Building_104
Building_80,NoHouse
NoHouse,Building_80
Building_96,NoHouse
NoHouse,Building_96
Building_96,NoHouse
NoHouse,Building_96
Building_94,NoHouse
NoHouse,Building_94
Building_86,NoHouse
TaskBuilding_1,Building_86
NoHouse,TaskBuilding_1
TaskBuilding_17,NoHouse
Building_113,TaskBuilding_17
TaskBuilding_17,Building_113
Building_110,TaskBuilding_17
Building_111,Building_110
Building_113,Building_111
TaskBuilding_1,Building_113
Building_87,TaskBuilding_1
TaskBuilding_1,Building_87
Church-TaskBuilding_16,TaskBuilding_1
Building_88,Church-TaskBuilding_16
Church-TaskBuilding_16,Building_88
NoHouse,Church-TaskBuilding_16
Phone,NoHouse
Building_88,Phone
Building_87,Building_88
Building_88,Building_87
TaskBuilding_1,Building_88
NoHouse,TaskBuilding_1
Building_combined_115_116,NoHouse
Building_117,Building_combined_115_116
Building_125,Building_117
NoHouse,Building_125
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Church-TaskBuilding_16,NoHouse
TaskBuilding_1,Church-TaskBuilding_16
Church-TaskBuilding_16,TaskBuilding_1
NoHouse,Church-TaskBuilding_16
Building_125,NoHouse
NoHouse,Building_125
Building_127,NoHouse
NoHouse,Building_127
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Church-TaskBuilding_16,NoHouse
Building_67,Church-TaskBuilding_16
TaskBuilding_11,Building_67
Building_67,TaskBuilding_11
TaskBuilding_11,Building_67
NoHouse,TaskBuilding_11
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
TaskBuilding_11,NoHouse
Building_67,TaskBuilding_11
TaskBuilding_13,Building_67
Building_81,TaskBuilding_13
Building_69,Building_81
TaskBuilding_13,Building_69
Building_69,TaskBuilding_13
Building_70,Building_69
Building_67,Building_70
TaskBuilding_11,Building_67
Building_64,TaskBuilding_11
NoHouse,Building_64
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_64,NoHouse
Building_66,Building_64
Building_71,Building_66
Building_69,Building_71
TaskBuilding_11,Building_69
Building_67,TaskBuilding_11
NoHouse,Building_67
TaskBuilding_13,NoHouse
Building_70,TaskBuilding_13
TaskBuilding_13,Building_70
Building_70,TaskBuilding_13
Building_69,Building_70
Building_68,Building_69
Building_61,Building_68
NoHouse,Building_61
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
Building_61,TaskBuilding_9
TaskBuilding_9,Building_61
Building_59,TaskBuilding_9
TaskBuilding_9,Building_59
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
Building_61,TaskBuilding_9
Building_62,Building_61
House_10,Building_62
TaskBuilding_9,House_10
Building_60,TaskBuilding_9
Building_59,Building_60
Building_64,Building_59
Building_60,Building_64
TaskBuilding_9,Building_60
NoHouse,TaskBuilding_9
Building_59,NoHouse
Building_58,Building_59
Building_57,Building_58
NoHouse,Building_57
TaskBuilding_9,NoHouse
Building_62,TaskBuilding_9
House_10,Building_62
NoHouse,House_10
Building_91,NoHouse
NoHouse,Building_91
Building_71,NoHouse
Building_72,Building_71
Building_71,Building_72
Building_82,Building_71
Building_81,Building_82
Building_72,Building_81
Building_73,Building_72
Building_72,Building_73
Building_73,Building_72
Building_74,Building_73
Building_73,Building_74
Building_74,Building_73
NoHouse,Building_74
Windmill-TaskBuilding_10_1,NoHouse
Building_73,Windmill-TaskBuilding_10_1
Building_74,Building_73
Building_73,Building_74
Building_74,Building_73
NoHouse,Building_74
Building_74,NoHouse
Building_96,Building_74
Building_97,Building_96
NoHouse,Building_97
TaskBuilding_14,NoHouse
Building_74,TaskBuilding_14
NoHouse,Building_74
TaskBuilding_14,NoHouse
Building_75,TaskBuilding_14
Building_82,Building_75
Building_97,Building_82
Building_96,Building_97
Building_91,Building_96
NoHouse,Building_91
Building_89,NoHouse
Building_90,Building_89
Building_91,Building_90
NoHouse,Building_91
Building_91,NoHouse
Building_94,Building_91
TaskBuilding_18,Building_94
Building_80,TaskBuilding_18
Building_104,Building_80
Building_85,Building_104
Building_87,Building_85
Building_80,Building_87
Building_104,Building_80
Building_97,Building_104
Building_96,Building_97
Building_94,Building_96
