Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Building_114,NoHouse
NoHouse,Building_114
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
Building_145,NoHouse
NoHouse,Building_145
Hand,NoHouse
NoHouse,Hand
Building_146,NoHouse
NoHouse,Building_146
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_108,NoHouse
NoHouse,Building_108
Building_107,NoHouse
NoHouse,Building_107
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Building_104,NoHouse
Building_79,Building_104
Building_86,Building_79
NoHouse,Building_86
Hand,NoHouse
Building_75,Hand
Building_96,Building_75
NoHouse,Building_96
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_14,NoHouse
Building_74,TaskBuilding_14
NoHouse,Building_74
Building_91,NoHouse
Building_94,Building_91
NoHouse,Building_94
TaskBuilding_14,NoHouse
TaskBuilding_13,TaskBuilding_14
NoHouse,TaskBuilding_13
TaskBuilding_13,NoHouse
Building_79,TaskBuilding_13
Building_74,Building_79
NoHouse,Building_74
Building_75,NoHouse
TaskBuilding_14,Building_75
NoHouse,TaskBuilding_14
House_10,NoHouse
NoHouse,House_10
House_10,NoHouse
NoHouse,House_10
Building_74,NoHouse
NoHouse,Building_74
Building_61,NoHouse
Building_60,Building_61
TaskBuilding_9,Building_60
NoHouse,TaskBuilding_9
Building_72,NoHouse
NoHouse,Building_72
TaskBuilding_9,NoHouse
Building_60,TaskBuilding_9
TaskBuilding_9,Building_60
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Building_60,NoHouse
NoHouse,Building_60
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Building_60,NoHouse
NoHouse,NoHouse
