Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Building_66,NoHouse
NoHouse,Building_66
Phone,NoHouse
NoHouse,Phone
Building_83,NoHouse
NoHouse,Building_83
Building_83,NoHouse
TaskBuilding_15,Building_83
NoHouse,TaskBuilding_15
Building_83,NoHouse
NoHouse,Building_83
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
Building_84,NoHouse
NoHouse,Building_84
Building_84,NoHouse
NoHouse,Building_84
Building_88,NoHouse
TaskBuilding_15,Building_88
NoHouse,TaskBuilding_15
Building_84,NoHouse
NoHouse,Building_84
Building_84,NoHouse
TaskBuilding_15,Building_84
Building_88,TaskBuilding_15
Building_85,Building_88
NoHouse,Building_85
Building_85,NoHouse
Building_80,Building_85
NoHouse,Building_80
Building_85,NoHouse
NoHouse,Building_85
Building_85,NoHouse
NoHouse,Building_85
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
Building_103,NoHouse
NoHouse,Building_103
Building_103,NoHouse
Building_96,Building_103
NoHouse,Building_96
Building_96,NoHouse
NoHouse,Building_96
Building_97,NoHouse
TaskBuilding_17,Building_97
NoHouse,TaskBuilding_17
Building_108,NoHouse
NoHouse,Building_108
Church-TaskBuilding_16,NoHouse
Building_108,Church-TaskBuilding_16
NoHouse,Building_108
TaskBuilding_17,NoHouse
NoHouse,TaskBuilding_17
Building_108,NoHouse
Building_109,Building_108
Building_146,Building_109
TaskBuilding_26,Building_146
TaskBuilding_24,TaskBuilding_26
Building_114,TaskBuilding_24
Building_110,Building_114
NoHouse,Building_110
Building_98,NoHouse
Garage_98,Building_98
Building_98,Garage_98
TaskBuilding_30,Building_98
NoHouse,TaskBuilding_30
Building_combined_115_116,NoHouse
Building_154,Building_combined_115_116
TaskBuilding_39,Building_154
NoHouse,TaskBuilding_39
Building_154,NoHouse
Building_137,Building_154
Building_143,Building_137
Building_137,Building_143
TaskBuilding_44,Building_137
Building_146,TaskBuilding_44
Building_148,Building_146
Building_152,Building_148
NoHouse,Building_152
Building_147,NoHouse
Building_157,Building_147
Building_158,Building_157
Building_148,Building_158
TaskBuilding_39,Building_148
NoHouse,TaskBuilding_39
Building_154,NoHouse
Building_145,Building_154
NoHouse,Building_145
Building_147,NoHouse
Building_152,Building_147
Building_155,Building_152
Building_144,Building_155
TaskBuilding_33,Building_144
NoHouse,TaskBuilding_33
Building_154,NoHouse
TaskBuilding_44,Building_154
Building_141,TaskBuilding_44
TaskBuilding_39,Building_141
Building_152,TaskBuilding_39
Building_169,Building_152
Building_167,Building_169
Building_166,Building_167
Building_154,Building_166
TaskBuilding_39,Building_154
Building_232,TaskBuilding_39
NoHouse,Building_232
Building_164,NoHouse
Building_166,Building_164
NoHouse,Building_166
Building_140,NoHouse
Building_232,Building_140
Building_154,Building_232
Building_232,Building_154
NoHouse,Building_232
Building_232,NoHouse
Building_140,Building_232
NoHouse,Building_140
Building_232,NoHouse
Building_140,Building_232
Building_232,Building_140
Building_140,Building_232
TaskBuilding_36,Building_140
NoHouse,TaskBuilding_36
Building_142,NoHouse
Building_138,Building_142
NoHouse,Building_138
Building_232,NoHouse
Building_139,Building_232
Building_231,Building_139
Building_232,Building_231
TaskBuilding_44,Building_232
NoHouse,TaskBuilding_44
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Garage_235,NoHouse
TaskBuilding_44,Garage_235
Building_230,TaskBuilding_44
TaskBuilding_37,Building_230
NoHouse,TaskBuilding_37
Building_154,NoHouse
NoHouse,Building_154
Building_229,NoHouse
Building_138,Building_229
TaskBuilding_37,Building_138
NoHouse,TaskBuilding_37
Garage_235,NoHouse
NoHouse,Garage_235
TaskBuilding_45,NoHouse
Building_138,TaskBuilding_45
TaskBuilding_37,Building_138
Building_229,TaskBuilding_37
Building_139,Building_229
TaskBuilding_37,Building_139
Building_229,TaskBuilding_37
Building_138,Building_229
Building_229,Building_138
Building_138,Building_229
NoHouse,Building_138
Phone,NoHouse
NoHouse,Phone
Building_138,NoHouse
Building_228,Building_138
TaskBuilding_37,Building_228
NoHouse,TaskBuilding_37
Building_224,NoHouse
NoHouse,Building_224
Building_229,NoHouse
Building_138,Building_229
Building_137,Building_138
TaskBuilding_4,Building_137
Building_228,TaskBuilding_4
Building_229,Building_228
Building_138,Building_229
NoHouse,Building_138
Building_138,NoHouse
NoHouse,Building_138
Building_124,NoHouse
NoHouse,Building_124
Building_228,NoHouse
NoHouse,Building_228
TaskBuilding_25,NoHouse
Building_123,TaskBuilding_25
NoHouse,Building_123
Building_133,NoHouse
NoHouse,Building_133
Building_128,NoHouse
NoHouse,Building_128
Building_128,NoHouse
NoHouse,Building_128
Building_128,NoHouse
NoHouse,Building_128
Building_128,NoHouse
NoHouse,Building_128
Building_128,NoHouse
NoHit,Building_128
NoHouse,NoHit
Building_128,NoHouse
NoHouse,Building_128
Building_128,NoHouse
NoHouse,Building_128
Building_128,NoHouse
NoHouse,Building_128
Building_120,NoHouse
NoHouse,Building_120
Building_125,NoHouse
NoHouse,Building_125
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
Building_119,NoHouse
NoHouse,Building_119
Building_119,NoHouse
NoHouse,Building_119
Building_125,NoHouse
Building_121,Building_125
TaskBuilding_20,Building_121
NoHouse,TaskBuilding_20
Building_119,NoHouse
TaskBuilding_20,Building_119
NoHouse,TaskBuilding_20
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
