Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_232,NoHouse
Building_139,Building_232
NoHouse,Building_139
TaskBuilding_44,NoHouse
Building_231,TaskBuilding_44
Building_230,Building_231
NoHouse,Building_230
TaskBuilding_44,NoHouse
Building_230,TaskBuilding_44
NoHouse,Building_230
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Garage_235,NoHouse
NoHouse,Garage_235
TaskBuilding_45,NoHouse
Garage_235,TaskBuilding_45
NoHouse,Garage_235
TaskBuilding_7,NoHouse
NoHouse,TaskBuilding_7
TaskBuilding_7,NoHouse
NoHouse,TaskBuilding_7
TaskBuilding_7,NoHouse
NoHouse,NoHouse
