Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Hand,NoHouse
NoHouse,Hand
Building_177,NoHouse
Building_176,Building_177
NoHouse,Building_176
Building_93,NoHouse
NoHouse,Building_93
Building_177,NoHouse
NoHouse,Building_177
Building_177,NoHouse
NoHouse,Building_177
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
Building_93,NoHouse
NoHouse,Building_93
Building_102,NoHouse
NoHouse,Building_102
Phone,NoHouse
TaskBuilding_29,Phone
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
Building_103,NoHouse
NoHouse,Building_103
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,NoHouse
