Edge1,Edge2
NoHouse,Windmill-TaskBuilding_10_1
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
TaskBuilding_53,Phone
NoHouse,TaskBuilding_53
Building_219,NoHouse
NoHouse,Building_219
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
Castle-TaskBuilding_56,NoHouse
NoHouse,Castle-TaskBuilding_56
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
Phone,NoHouse
NoHouse,Phone
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
Building_213,NoHouse
NoHouse,Building_213
TaskBuilding_43,NoHouse
NoHouse,TaskBuilding_43
Building_220,NoHouse
NoHouse,Building_220
Building_139,NoHouse
NoHouse,Building_139
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
Phone,Hand
NoHouse,Phone
Hand,NoHouse
NoHouse,Hand
TaskBuilding_37,NoHouse
Garage_235,TaskBuilding_37
NoHouse,Garage_235
Garage_224,NoHouse
Building_230,Garage_224
NoHouse,Building_230
Building_230,NoHouse
NoHouse,Building_230
Building_142,NoHouse
NoHouse,Building_142
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
Building_229,NoHouse
TaskBuilding_37,Building_229
NoHouse,TaskBuilding_37
Building_229,NoHouse
TaskBuilding_37,Building_229
NoHouse,TaskBuilding_37
Building_124,NoHouse
Building_143,Building_124
NoHouse,Building_143
Building_137,NoHouse
NoHouse,Building_137
Building_138,NoHouse
NoHouse,Building_138
Building_124,NoHouse
Building_133,Building_124
Building_123,Building_133
TaskBuilding_37,Building_123
Building_138,TaskBuilding_37
Building_232,Building_138
Building_137,Building_232
NoHouse,Building_137
Hand,NoHouse
NoHouse,Hand
Building_124,NoHouse
Building_232,Building_124
Building_231,Building_232
NoHouse,Building_231
Building_124,NoHouse
NoHouse,Building_124
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Building_114,NoHouse
NoHouse,Building_114
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
TaskBuilding_31,NoHouse
NoHouse,TaskBuilding_31
Building_145,NoHouse
NoHouse,Building_145
Hand,NoHouse
NoHouse,Hand
Building_146,NoHouse
NoHouse,Building_146
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_108,NoHouse
NoHouse,Building_108
Building_107,NoHouse
NoHouse,Building_107
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Building_104,NoHouse
Building_79,Building_104
Building_86,Building_79
NoHouse,Building_86
Hand,NoHouse
Building_75,Hand
Building_96,Building_75
NoHouse,Building_96
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_14,NoHouse
Building_74,TaskBuilding_14
NoHouse,Building_74
Building_91,NoHouse
Building_94,Building_91
NoHouse,Building_94
TaskBuilding_14,NoHouse
TaskBuilding_13,TaskBuilding_14
NoHouse,TaskBuilding_13
TaskBuilding_13,NoHouse
Building_79,TaskBuilding_13
Building_74,Building_79
NoHouse,Building_74
Building_75,NoHouse
TaskBuilding_14,Building_75
NoHouse,TaskBuilding_14
House_10,NoHouse
NoHouse,House_10
House_10,NoHouse
NoHouse,House_10
Building_74,NoHouse
NoHouse,Building_74
Building_61,NoHouse
Building_60,Building_61
TaskBuilding_9,Building_60
NoHouse,TaskBuilding_9
Building_72,NoHouse
NoHouse,Building_72
TaskBuilding_9,NoHouse
Building_60,TaskBuilding_9
TaskBuilding_9,Building_60
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Building_60,NoHouse
NoHouse,Building_60
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Building_60,NoHouse
NoHouse,Building_60
Building_71,NoHouse
NoHouse,Building_71
House_10,NoHouse
Building_89,House_10
NoHouse,Building_89
Building_71,NoHouse
Building_82,Building_71
NoHouse,Building_82
Building_89,NoHouse
NoHouse,Building_89
Building_89,NoHouse
NoHouse,Building_89
Building_91,NoHouse
NoHouse,Building_91
Building_96,NoHouse
TaskBuilding_14,Building_96
NoHouse,TaskBuilding_14
Building_91,NoHouse
NoHouse,Building_91
Phone,NoHouse
Building_91,Phone
NoHouse,Building_91
Building_85,NoHouse
NoHouse,Building_85
Building_94,NoHouse
NoHouse,Building_94
Building_91,NoHouse
NoHouse,Building_91
Building_96,NoHouse
NoHouse,Building_96
Building_79,NoHouse
NoHouse,Building_79
Building_91,NoHouse
NoHouse,Building_91
Building_96,NoHouse
NoHouse,Building_96
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_96,NoHouse
NoHouse,Building_96
Building_104,NoHouse
Building_110,Building_104
NoHouse,Building_110
Building_80,NoHouse
NoHouse,Building_80
Building_113,NoHouse
Building_104,Building_113
NoHouse,Building_104
Building_86,NoHouse
Building_113,Building_86
TaskBuilding_27,Building_113
NoHouse,TaskBuilding_27
Building_107,NoHouse
Building_108,Building_107
Building_105,Building_108
NoHouse,Building_105
TaskBuilding_26,NoHouse
Building_154,TaskBuilding_26
Building_108,Building_154
NoHouse,Building_108
Building_146,NoHouse
Building_154,Building_146
Building_145,Building_154
NoHouse,Building_145
Garage_98,NoHouse
NoHouse,Garage_98
TaskBuilding_30,NoHouse
Building_109,TaskBuilding_30
NoHouse,Building_109
TaskBuilding_31,NoHouse
Building_146,TaskBuilding_31
Building_145,Building_146
Building_143,Building_145
NoHouse,Building_143
Building_152,NoHouse
Building_147,Building_152
Building_157,Building_147
NoHouse,Building_157
Building_229,NoHouse
Building_145,Building_229
Building_152,Building_145
Building_154,Building_152
TaskBuilding_39,Building_154
NoHouse,TaskBuilding_39
Building_143,NoHouse
Building_137,Building_143
TaskBuilding_33,Building_137
Building_145,TaskBuilding_33
Building_123,Building_145
NoHouse,Building_123
TaskBuilding_33,NoHouse
NoHouse,TaskBuilding_33
TaskBuilding_4,NoHouse
Building_132,TaskBuilding_4
NoHouse,Building_132
Building_142,NoHouse
Building_137,Building_142
Building_142,Building_137
NoHouse,Building_142
Building_142,NoHouse
Building_137,Building_142
NoHouse,Building_137
Building_142,NoHouse
NoHouse,Building_142
Building_154,NoHouse
Building_140,Building_154
Building_137,Building_140
NoHouse,Building_137
Building_124,NoHouse
NoHouse,Building_124
Building_223,NoHouse
NoHouse,Building_223
Building_233,NoHouse
NoHouse,Building_233
Building_229,NoHouse
TaskBuilding_32,Building_229
Building_229,TaskBuilding_32
NoHouse,Building_229
Building_229,NoHouse
NoHouse,Building_229
Building_225,NoHouse
NoHouse,Building_225
Building_229,NoHouse
NoHouse,Building_229
Building_229,NoHouse
NoHouse,Building_229
Building_229,NoHouse
NoHouse,Building_229
TaskBuilding_32,NoHouse
NoHouse,TaskBuilding_32
Building_229,NoHouse
NoHouse,Building_229
Building_229,NoHouse
NoHouse,Building_229
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Building_138,NoHouse
NoHouse,Building_138
Building_232,NoHouse
NoHouse,Building_232
Building_139,NoHouse
NoHouse,Building_139
Building_121,NoHouse
NoHouse,Building_121
Building_119,NoHouse
NoHouse,Building_119
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Building_119,NoHouse
NoHouse,Building_119
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Hand,NoHouse
TaskBuilding_1,Hand
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
Building_88,TaskBuilding_1
NoHouse,Building_88
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
Phone,Hand
Building_combined_115_116,Phone
NoHouse,Building_combined_115_116
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Building_88,NoHouse
Building_84,Building_88
Building_88,Building_84
TaskBuilding_23,Building_88
NoHouse,TaskBuilding_23
Building_88,NoHouse
NoHouse,Building_88
TaskBuilding_3,NoHouse
NoHouse,TaskBuilding_3
Building_97,NoHouse
Building_104,Building_97
NoHouse,Building_104
Building_87,NoHouse
NoHouse,Building_87
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
Building_94,NoHouse
NoHouse,Building_94
Building_96,NoHouse
TaskBuilding_23,Building_96
NoHouse,TaskBuilding_23
Building_94,NoHouse
NoHouse,Building_94
Building_91,NoHouse
NoHouse,Building_91
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Building_90,NoHouse
NoHouse,Building_90
Building_90,NoHouse
Building_91,Building_90
NoHouse,Building_91
Building_74,NoHouse
NoHouse,Building_74
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
HighSilo-TaskBuilding_49,TaskBuilding_19
NoHouse,HighSilo-TaskBuilding_49
Building_103,NoHouse
NoHouse,Building_103
Building_94,NoHouse
NoHouse,Building_94
Building_103,NoHouse
NoHouse,Building_103
Building_93,NoHouse
TaskBuilding_19,Building_93
Building_103,TaskBuilding_19
NoHouse,Building_103
Building_103,NoHouse
NoHouse,Building_103
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
Hand,NoHouse
NoHouse,Hand
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Hand,NoHouse
Building_94,Hand
TaskBuilding_19,Building_94
Building_91,TaskBuilding_19
NoHouse,Building_91
Building_91,NoHouse
NoHouse,Building_91
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
Building_176,Phone
Building_101,Building_176
NoHouse,Building_101
Phone,NoHouse
NoHouse,Phone
Building_176,NoHouse
NoHouse,Building_176
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
Building_93,NoHouse
NoHouse,Building_93
TaskBuilding_34,NoHouse
NoHouse,TaskBuilding_34
Building_92,NoHouse
NoHouse,Building_92
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
TaskBuilding_23,NoHouse
Building_101,TaskBuilding_23
Building_102,Building_101
NoHouse,Building_102
Building_97,NoHouse
NoHouse,Building_97
Building_158,NoHouse
NoHouse,Building_158
NoHit,NoHouse
TaskBuilding_18,NoHit
Building_94,TaskBuilding_18
TaskBuilding_27,Building_94
Building_101,TaskBuilding_27
NoHouse,Building_101
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Building_97,NoHouse
NoHouse,Building_97
Building_94,NoHouse
TaskBuilding_23,Building_94
TaskBuilding_18,TaskBuilding_23
Building_94,TaskBuilding_18
NoHouse,Building_94
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Hand,NoHouse
NoHouse,Hand
TaskBuilding_18,NoHouse
Building_96,TaskBuilding_18
TaskBuilding_18,Building_96
NoHouse,TaskBuilding_18
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Building_91,NoHouse
Building_94,Building_91
NoHouse,Building_94
Building_91,NoHouse
NoHouse,Building_91
House_10,NoHouse
Building_74,House_10
NoHouse,Building_74
Building_74,NoHouse
Building_95,Building_74
TaskBuilding_14,Building_95
Building_74,TaskBuilding_14
House_10,Building_74
NoHouse,House_10
TaskBuilding_19,NoHouse
Building_91,TaskBuilding_19
Building_96,Building_91
Building_104,Building_96
Building_96,Building_104
NoHouse,Building_96
Building_74,NoHouse
TaskBuilding_13,Building_74
NoHouse,TaskBuilding_13
Building_90,NoHouse
NoHouse,Building_90
Building_74,NoHouse
House_10,Building_74
Building_75,House_10
Building_74,Building_75
NoHouse,Building_74
Building_71,NoHouse
Building_81,Building_71
NoHouse,Building_81
Building_89,NoHouse
NoHouse,Building_89
House_10,NoHouse
Building_74,House_10
NoHouse,Building_74
House_10,NoHouse
NoHouse,House_10
Building_72,NoHouse
NoHouse,Building_72
Building_73,NoHouse
Building_82,Building_73
NoHouse,Building_82
House_10,NoHouse
Phone,House_10
Garage_86,Phone
NoHouse,Garage_86
Building_71,NoHouse
Garage_86,Building_71
NoHouse,Garage_86
Building_61,NoHouse
NoHouse,Building_61
Building_64,NoHouse
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
Building_69,NoHouse
Building_81,Building_69
Building_66,Building_81
Building_67,Building_66
TaskBuilding_11,Building_67
NoHouse,TaskBuilding_11
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_83,NoHouse
Church-TaskBuilding_16,Building_83
Building_83,Church-TaskBuilding_16
Building_84,Building_83
TaskBuilding_13,Building_84
Building_84,TaskBuilding_13
TaskBuilding_15,Building_84
NoHouse,TaskBuilding_15
Building_76,NoHouse
NoHouse,Building_76
Building_82,NoHouse
Building_84,Building_82
TaskBuilding_15,Building_84
Building_84,TaskBuilding_15
NoHouse,Building_84
Building_96,NoHouse
NoHouse,Building_96
Building_91,NoHouse
NoHouse,Building_91
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Building_105,NoHouse
Building_104,Building_105
Building_105,Building_104
Building_86,Building_105
NoHouse,Building_86
Building_96,NoHouse
Building_97,Building_96
Building_104,Building_97
TaskBuilding_24,Building_104
Building_110,TaskBuilding_24
Building_105,Building_110
Building_110,Building_105
Building_113,Building_110
Building_97,Building_113
NoHouse,Building_97
Building_96,NoHouse
NoHouse,Building_96
TaskBuilding_14,NoHouse
Building_96,TaskBuilding_14
TaskBuilding_23,Building_96
Building_104,TaskBuilding_23
Building_113,Building_104
TaskBuilding_17,Building_113
NoHouse,TaskBuilding_17
Building_96,NoHouse
NoHouse,Building_96
TaskBuilding_14,NoHouse
Building_74,TaskBuilding_14
TaskBuilding_14,Building_74
NoHouse,TaskBuilding_14
Building_91,NoHouse
NoHouse,Building_91
Building_94,NoHouse
NoHouse,Building_94
Building_94,NoHouse
TaskBuilding_18,Building_94
Building_94,TaskBuilding_18
NoHouse,Building_94
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Building_158,NoHouse
NoHouse,Building_158
Building_91,NoHouse
NoHouse,Building_91
Building_91,NoHouse
Building_94,Building_91
NoHouse,Building_94
TaskBuilding_23,NoHouse
NoHouse,TaskBuilding_23
TaskBuilding_23,NoHouse
