Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Building_83,NoHouse
NoHouse,Building_83
Phone,NoHouse
NoHouse,Phone
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
Church-TaskBuilding_16,NoHouse
TaskBuilding_11,Church-TaskBuilding_16
Building_67,TaskBuilding_11
NoHouse,Building_67
NoHit,NoHouse
NoHouse,NoHit
TaskBuilding_15,NoHouse
Building_84,TaskBuilding_15
TaskBuilding_13,Building_84
NoHouse,TaskBuilding_13
Church-TaskBuilding_16,NoHouse
Building_83,Church-TaskBuilding_16
NoHouse,Building_83
TaskBuilding_15,NoHouse
Building_84,TaskBuilding_15
NoHouse,Building_84
Building_84,NoHouse
TaskBuilding_15,Building_84
TaskBuilding_1,TaskBuilding_15
TaskBuilding_15,TaskBuilding_1
Building_84,TaskBuilding_15
NoHouse,Building_84
Phone,NoHouse
NoHouse,Phone
Building_80,NoHouse
NoHouse,Building_80
Building_78,NoHouse
NoHouse,Building_78
Building_91,NoHouse
Phone,Building_91
NoHit,Phone
NoHouse,NoHit
Building_103,NoHouse
NoHouse,Building_103
Building_96,NoHouse
NoHouse,Building_96
Building_96,NoHouse
NoHouse,Building_96
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_18,NoHouse
Building_94,TaskBuilding_18
Building_95,Building_94
Building_94,Building_95
NoHouse,Building_94
TaskBuilding_19,NoHouse
TaskBuilding_18,TaskBuilding_19
TaskBuilding_23,TaskBuilding_18
NoHouse,TaskBuilding_23
Building_91,NoHouse
NoHouse,Building_91
TaskBuilding_19,NoHouse
Building_92,TaskBuilding_19
NoHouse,Building_92
TaskBuilding_19,NoHouse
Building_176,TaskBuilding_19
Building_94,Building_176
TaskBuilding_19,Building_94
Phone,TaskBuilding_19
NoHouse,Phone
Building_92,NoHouse
Building_93,Building_92
TaskBuilding_19,Building_93
NoHouse,TaskBuilding_19
Building_103,NoHouse
NoHouse,Building_103
Building_176,NoHouse
Building_103,Building_176
TaskBuilding_29,Building_103
Building_103,TaskBuilding_29
TaskBuilding_29,Building_103
Building_92,TaskBuilding_29
TaskBuilding_29,Building_92
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
Building_176,TaskBuilding_29
NoHouse,Building_176
Building_102,NoHouse
NoHouse,Building_102
Building_160,NoHouse
Building_159,Building_160
TaskBuilding_34,Building_159
Building_176,TaskBuilding_34
House_49,Building_176
NoHouse,House_49
HighSilo-TaskBuilding_49,NoHouse
NoHouse,HighSilo-TaskBuilding_49
Building_160,NoHouse
TaskBuilding_34,Building_160
NoHouse,TaskBuilding_34
Building_135,NoHouse
NoHouse,Building_135
TaskBuilding_46,NoHouse
Building_160,TaskBuilding_46
Building_161,Building_160
Building_162,Building_161
NoHit,Building_162
Building_157,NoHit
Building_147,Building_157
Building_162,Building_147
Building_163,Building_162
Building_210,Building_163
Building_170,Building_210
TaskBuilding_40,Building_170
Building_183,TaskBuilding_40
TaskBuilding_40,Building_183
Building_170,TaskBuilding_40
Building_164,Building_170
NoHouse,Building_164
Building_151,NoHouse
Building_147,Building_151
Building_151,Building_147
Building_163,Building_151
TaskBuilding_46,Building_163
Building_178,TaskBuilding_46
NoHouse,Building_178
TaskBuilding_46,NoHouse
Building_170,TaskBuilding_46
Building_165,Building_170
Building_166,Building_165
Building_164,Building_166
Building_147,Building_164
Building_150,Building_147
Building_170,Building_150
Building_165,Building_170
Building_164,Building_165
NoHouse,Building_164
Building_171,NoHouse
NoHouse,Building_171
Castle-TaskBuilding_56,NoHouse
Building_171,Castle-TaskBuilding_56
NoHouse,Building_171
Building_202,NoHouse
NoHouse,Building_202
Building_174,NoHouse
TaskBuilding_47,Building_174
Building_174,TaskBuilding_47
NoHouse,Building_174
Building_214,NoHouse
Building_211,Building_214
NoHouse,Building_211
Building_213,NoHouse
NoHouse,Building_213
Building_220,NoHouse
NoHouse,Building_220
TaskBuilding_47,NoHouse
NoHouse,TaskBuilding_47
Building_235,NoHouse
NoHouse,Building_235
Building_175,NoHouse
Building_235,Building_175
Building_212,Building_235
Building_198,Building_212
Building_192,Building_198
Building_213,Building_192
Building_211,Building_213
NoHouse,Building_211
Building_211,NoHouse
Building_210,Building_211
TaskBuilding_8,Building_210
Building_209,TaskBuilding_8
Building_210,Building_209
NoHouse,Building_210
Building_214,NoHouse
NoHouse,Building_214
Building_215,NoHouse
NoHouse,Building_215
Building_215,NoHouse
NoHouse,Building_215
Building_220,NoHouse
NoHouse,Building_220
Building_210,NoHouse
TaskBuilding_8,Building_210
Building_210,TaskBuilding_8
Building_209,Building_210
Building_208,Building_209
NoHouse,Building_208
Building_201,NoHouse
NoHouse,Building_201
Building_199,NoHouse
Building_185,Building_199
Building_198,Building_185
TaskBuilding_46,Building_198
NoHouse,TaskBuilding_46
Phone,NoHouse
Building_198,Phone
NoHouse,Building_198
Building_206,NoHouse
NoHouse,Building_206
Building_208,NoHouse
Building_207,Building_208
NoHouse,Building_207
Building_204,NoHouse
Building_201,Building_204
TaskBuilding_55,Building_201
Building_201,TaskBuilding_55
Building_204,Building_201
Building_206,Building_204
NoHouse,Building_206
Building_203,NoHouse
Building_195,Building_203
Building_202,Building_195
Building_203,Building_202
Building_205,Building_203
NoHouse,Building_205
Building_205,NoHouse
NoHouse,Building_205
Building_193,NoHouse
Building_192,Building_193
Building_197,Building_192
NoHouse,Building_197
Building_197,NoHouse
HighSilo-TaskBuilding_49,Building_197
Building_192,HighSilo-TaskBuilding_49
Building_195,Building_192
Building_188,Building_195
Building_197,Building_188
NoHouse,Building_197
Building_203,NoHouse
NoHouse,Building_203
