Edge1,Edge2
Hand,NoHouse
Phone,Hand
Hand,Phone
Phone,Hand
NoHouse,Phone
Phone,NoHouse
Hand,Phone
Phone,Hand
Building_176,Phone
NoHouse,Building_176
TaskBuilding_29,NoHouse
Phone,TaskBuilding_29
NoHouse,Phone
Building_103,NoHouse
NoHouse,Building_103
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_101,NoHouse
NoHouse,Building_101
Phone,NoHouse
Building_176,Phone
HighSilo-TaskBuilding_49,Building_176
Building_176,HighSilo-TaskBuilding_49
NoHouse,Building_176
Building_159,NoHouse
NoHouse,Building_159
Phone,NoHouse
NoHouse,Phone
Building_160,NoHouse
NoHouse,Building_160
Phone,NoHouse
Building_160,Phone
TaskBuilding_34,Building_160
NoHouse,TaskBuilding_34
Building_100,NoHouse
Building_160,Building_100
Phone,Building_160
Hand,Phone
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Building_161,NoHouse
Building_162,Building_161
NoHouse,Building_162
TaskBuilding_46,NoHouse
Building_164,TaskBuilding_46
Building_210,Building_164
NoHouse,Building_210
Phone,NoHouse
TaskBuilding_40,Phone
Building_178,TaskBuilding_40
TaskBuilding_46,Building_178
NoHouse,TaskBuilding_46
TaskBuilding_46,NoHouse
Building_163,TaskBuilding_46
NoHouse,Building_163
TaskBuilding_46,NoHouse
Building_180,TaskBuilding_46
NoHouse,Building_180
Building_178,NoHouse
NoHit,Building_178
NoHouse,NoHit
TaskBuilding_46,NoHouse
NoHit,TaskBuilding_46
Hand,NoHit
NoHouse,Hand
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Phone,NoHouse
NoHouse,Phone
Building_185,NoHouse
NoHouse,Building_185
TaskBuilding_47,NoHouse
Building_172,TaskBuilding_47
Building_174,Building_172
Building_214,Building_174
Phone,Building_214
NoHouse,Phone
NoHit,NoHouse
Building_198,NoHit
Building_202,Building_198
Building_205,Building_202
NoHit,Building_205
Phone,NoHit
NoHouse,Phone
Building_195,NoHouse
Building_202,Building_195
Building_209,Building_202
NoHouse,Building_209
Building_197,NoHouse
NoHit,Building_197
