Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
NoHouse,Phone
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Windmill-TaskBuilding_10_1,NoHouse
NoHouse,Windmill-TaskBuilding_10_1
Phone,NoHouse
NoHouse,Phone
Hand,NoHouse
NoHouse,Hand
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
Phone,NoHouse
NoHouse,Phone
Phone,NoHouse
NoHouse,Phone
Building_91,NoHouse
NoHouse,Building_91
Building_91,NoHouse
NoHouse,Building_91
Building_91,NoHouse
NoHouse,Building_91
Hand,NoHouse
NoHouse,Hand
Building_91,NoHouse
NoHouse,Building_91
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Building_94,NoHouse
NoHouse,Building_94
TaskBuilding_19,NoHouse
NoHouse,TaskBuilding_19
Building_103,NoHouse
TaskBuilding_29,Building_103
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
Building_103,TaskBuilding_29
NoHouse,Building_103
TaskBuilding_29,NoHouse
Building_103,TaskBuilding_29
TaskBuilding_29,Building_103
NoHouse,TaskBuilding_29
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Hand,NoHouse
NoHouse,Hand
Hand,NoHouse
Building_176,Hand
NoHouse,Building_176
TaskBuilding_34,NoHouse
NoHouse,TaskBuilding_34
Building_159,NoHouse
TaskBuilding_34,Building_159
NoHouse,TaskBuilding_34
Building_93,NoHouse
NoHouse,Building_93
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
TaskBuilding_38,NoHouse
NoHouse,TaskBuilding_38
Building_176,NoHouse
NoHouse,Building_176
Building_158,NoHouse
TaskBuilding_34,Building_158
NoHouse,TaskBuilding_34
Phone,NoHouse
TaskBuilding_34,Phone
Phone,TaskBuilding_34
NoHouse,Phone
Building_160,NoHouse
Building_158,Building_160
NoHouse,Building_158
Building_158,NoHouse
NoHouse,Building_158
Building_148,NoHouse
Building_100,Building_148
TaskBuilding_30,Building_100
NoHouse,TaskBuilding_30
Building_157,NoHouse
Building_158,Building_157
NoHouse,Building_158
Building_157,NoHouse
NoHouse,Building_157
TaskBuilding_5,NoHouse
Building_149,TaskBuilding_5
TaskBuilding_5,Building_149
Building_149,TaskBuilding_5
Building_148,Building_149
Building_147,Building_148
NoHouse,Building_147
Building_149,NoHouse
NoHouse,Building_149
TaskBuilding_5,NoHouse
NoHouse,TaskBuilding_5
TaskBuilding_28,NoHouse
Building_98,TaskBuilding_28
NoHouse,Building_98
Building_166,NoHouse
TaskBuilding_35,Building_166
Building_157,TaskBuilding_35
NoHouse,Building_157
Building_162,NoHouse
NoHouse,Building_162
Building_162,NoHouse
NoHouse,Building_162
Building_166,NoHouse
Building_168,Building_166
NoHouse,Building_168
TaskBuilding_42,NoHouse
NoHouse,TaskBuilding_42
Building_166,NoHouse
Building_168,Building_166
Building_173,Building_168
NoHouse,Building_173
Building_156,NoHouse
NoHouse,Building_156
Building_155,NoHouse
TaskBuilding_43,Building_155
Building_155,TaskBuilding_43
NoHouse,Building_155
Building_173,NoHouse
NoHouse,Building_173
TaskBuilding_43,NoHouse
Building_156,TaskBuilding_43
TaskBuilding_43,Building_156
NoHouse,TaskBuilding_43
TaskBuilding_48,NoHouse
Building_236,TaskBuilding_48
TaskBuilding_43,Building_236
Building_236,TaskBuilding_43
NoHouse,Building_236
Phone,NoHouse
NoHouse,Phone
Building_236,NoHouse
NoHouse,Building_236
Building_235,NoHouse
Building_234,Building_235
NoHouse,Building_234
Building_139,NoHouse
NoHouse,Building_139
TaskBuilding_44,NoHouse
Building_234,TaskBuilding_44
TaskBuilding_44,Building_234
Building_232,TaskBuilding_44
NoHouse,Building_232
TaskBuilding_45,NoHouse
NoHouse,TaskBuilding_45
Building_230,NoHouse
Building_139,Building_230
NoHouse,Building_139
Building_138,NoHouse
NoHouse,Building_138
Building_231,NoHouse
Building_232,Building_231
NoHouse,Building_232
Building_138,NoHouse
Building_137,Building_138
NoHouse,Building_137
TaskBuilding_36,NoHouse
NoHouse,TaskBuilding_36
Building_229,NoHouse
TaskBuilding_37,Building_229
NoHouse,TaskBuilding_37
Building_133,NoHouse
NoHouse,Building_133
Building_228,NoHouse
NoHouse,Building_228
TaskBuilding_32,NoHouse
NoHouse,TaskBuilding_32
Building_227,NoHouse
Building_229,Building_227
NoHouse,Building_229
TaskBuilding_32,NoHouse
NoHouse,TaskBuilding_32
TaskBuilding_4,NoHouse
Building_124,TaskBuilding_4
NoHouse,Building_124
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
TaskBuilding_25,NoHouse
Building_135,TaskBuilding_25
TaskBuilding_25,Building_135
Building_135,TaskBuilding_25
NoHouse,Building_135
Building_125,NoHouse
Building_122,Building_125
TaskBuilding_28,Building_122
NoHouse,TaskBuilding_28
Building_128,NoHouse
NoHouse,Building_128
Building_125,NoHouse
TaskBuilding_21,Building_125
NoHouse,TaskBuilding_21
Building_121,NoHouse
NoHouse,Building_121
Building_121,NoHouse
NoHouse,Building_121
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
Building_125,NoHouse
Church-TaskBuilding_16,Building_125
