Edge1,Edge2
NoHouse,NoHouse
Hand,NoHouse
NoHouse,Hand
Building_166,NoHouse
Building_152,Building_166
Building_166,Building_152
Building_150,Building_166
Building_147,Building_150
NoHouse,Building_147
TaskBuilding_33,NoHouse
Building_145,TaskBuilding_33
Building_109,Building_145
NoHouse,Building_109
Building_108,NoHouse
Building_147,Building_108
Building_145,Building_147
Building_109,Building_145
TaskBuilding_31,Building_109
NoHouse,TaskBuilding_31
Building_145,NoHouse
Building_98,Building_145
NoHouse,Building_98
Building_108,NoHouse
Building_98,Building_108
NoHouse,Building_98
TaskBuilding_22,NoHouse
Building_109,TaskBuilding_22
Building_104,Building_109
NoHouse,Building_104
Building_127,NoHouse
Building_123,Building_127
Building_132,Building_123
NoHouse,Building_132
Phone,NoHouse
NoHouse,Phone
Building_122,NoHouse
Building_128,Building_122
NoHouse,Building_128
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_133,NoHouse
Building_123,Building_133
Building_135,Building_123
Building_127,Building_135
TaskBuilding_21,Building_127
NoHouse,TaskBuilding_21
Building_122,NoHouse
Building_114,Building_122
NoHouse,Building_114
Building_123,NoHouse
NoHouse,Building_123
TaskBuilding_21,NoHouse
Building_125,TaskBuilding_21
NoHouse,Building_125
Building_131,NoHouse
TaskBuilding_25,Building_131
TaskBuilding_21,TaskBuilding_25
NoHouse,TaskBuilding_21
TaskBuilding_1,NoHouse
Building_121,TaskBuilding_1
TaskBuilding_1,Building_121
Building_121,TaskBuilding_1
Building_125,Building_121
NoHouse,Building_125
TaskBuilding_21,NoHouse
NoHouse,TaskBuilding_21
Building_120,NoHouse
TaskBuilding_20,Building_120
Building_117,TaskBuilding_20
Building_67,Building_117
TaskBuilding_1,Building_67
TaskBuilding_20,TaskBuilding_1
Building_119,TaskBuilding_20
Building_121,Building_119
NoHouse,Building_121
TaskBuilding_11,NoHouse
TaskBuilding_20,TaskBuilding_11
NoHouse,TaskBuilding_20
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
Phone,NoHouse
NoHouse,Phone
TaskBuilding_1,NoHouse
Building_86,TaskBuilding_1
Building_94,Building_86
NoHouse,Building_94
Church-TaskBuilding_16,NoHouse
TaskBuilding_1,Church-TaskBuilding_16
Building_67,TaskBuilding_1
TaskBuilding_1,Building_67
Building_67,TaskBuilding_1
TaskBuilding_11,Building_67
NoHouse,TaskBuilding_11
Building_88,NoHouse
Building_87,Building_88
Building_84,Building_87
Building_88,Building_84
TaskBuilding_1,Building_88
Building_83,TaskBuilding_1
Building_67,Building_83
TaskBuilding_11,Building_67
Building_67,TaskBuilding_11
TaskBuilding_11,Building_67
Building_67,TaskBuilding_11
Building_83,Building_67
Building_67,Building_83
TaskBuilding_15,Building_67
Building_84,TaskBuilding_15
TaskBuilding_1,Building_84
NoHouse,TaskBuilding_1
Building_67,NoHouse
Building_64,Building_67
NoHouse,Building_64
Building_64,NoHouse
TaskBuilding_11,Building_64
Building_67,TaskBuilding_11
Building_64,Building_67
Building_67,Building_64
TaskBuilding_11,Building_67
NoHouse,TaskBuilding_11
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
TaskBuilding_13,NoHouse
NoHouse,TaskBuilding_13
Building_70,NoHouse
Building_69,Building_70
Building_70,Building_69
NoHouse,Building_70
Building_84,NoHouse
TaskBuilding_15,Building_84
NoHouse,TaskBuilding_15
TaskBuilding_15,NoHouse
Building_84,TaskBuilding_15
Building_85,Building_84
NoHouse,Building_85
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
Building_85,NoHouse
NoHouse,Building_85
Building_80,NoHouse
NoHouse,Building_80
Building_103,NoHouse
Building_96,Building_103
NoHouse,Building_96
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_18,NoHouse
NoHouse,TaskBuilding_18
Building_94,NoHouse
NoHouse,Building_94
Building_101,NoHouse
Building_94,Building_101
Building_91,Building_94
NoHouse,Building_91
Phone,NoHouse
NoHouse,Phone
Building_91,NoHouse
TaskBuilding_19,Building_91
Building_94,TaskBuilding_19
NoHouse,Building_94
TaskBuilding_19,NoHouse
HighSilo-TaskBuilding_49,TaskBuilding_19
NoHouse,HighSilo-TaskBuilding_49
Building_94,NoHouse
TaskBuilding_19,Building_94
Building_94,TaskBuilding_19
NoHouse,Building_94
TaskBuilding_19,NoHouse
Building_94,TaskBuilding_19
Building_91,Building_94
NoHouse,Building_91
Building_92,NoHouse
