Edge1,Edge2
NoHouse,NoHouse
Building_187,NoHouse
Hand,Building_187
TaskBuilding_51,Hand
Building_180,TaskBuilding_51
TaskBuilding_46,Building_180
NoHouse,TaskBuilding_46
House_49,NoHouse
Building_179,House_49
NoHouse,Building_179
TaskBuilding_6,NoHouse
NoHouse,TaskBuilding_6
Building_165,NoHouse
Building_170,Building_165
NoHouse,Building_170
Phone,NoHouse
Building_180,Phone
Building_183,Building_180
Building_181,Building_183
TaskBuilding_6,Building_181
Building_170,TaskBuilding_6
NoHouse,Building_170
NoHit,NoHouse
Building_171,NoHit
TaskBuilding_41,Building_171
NoHouse,TaskBuilding_41
Building_163,NoHouse
Building_160,Building_163
Building_170,Building_160
TaskBuilding_41,Building_170
NoHouse,TaskBuilding_41
Building_163,NoHouse
NoHouse,Building_163
Building_176,NoHouse
TaskBuilding_40,Building_176
NoHouse,TaskBuilding_40
Building_158,NoHouse
Building_161,Building_158
NoHouse,Building_161
TaskBuilding_5,NoHouse
TaskBuilding_35,TaskBuilding_5
NoHouse,TaskBuilding_35
TaskBuilding_40,NoHouse
Building_176,TaskBuilding_40
NoHouse,Building_176
Building_160,NoHouse
Building_176,Building_160
NoHouse,Building_176
Building_160,NoHouse
TaskBuilding_34,Building_160
Building_159,TaskBuilding_34
NoHouse,Building_159
Building_157,NoHouse
NoHouse,Building_157
Building_176,NoHouse
TaskBuilding_34,Building_176
NoHouse,TaskBuilding_34
TaskBuilding_34,NoHouse
Building_158,TaskBuilding_34
NoHouse,Building_158
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
Phone,NoHouse
NoHouse,Phone
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,TaskBuilding_29
TaskBuilding_29,NoHouse
NoHouse,NoHouse
