Edge1,Edge2
NoHouse,Windmill-TaskBuilding_10_1
Building_216,NoHouse
NoHouse,Building_216
Phone,NoHouse
Building_210,Phone
Building_211,Building_210
NoHouse,Building_211
Phone,NoHouse
Hand,Phone
Building_154,Hand
NoHouse,Building_154
Building_214,NoHouse
NoHouse,Building_214
NoHit,NoHouse
NoHouse,NoHit
Building_236,NoHouse
Building_231,Building_236
NoHouse,Building_231
Building_236,NoHouse
NoHouse,Building_236
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Building_154,NoHouse
Building_236,Building_154
NoHouse,Building_236
TaskBuilding_43,NoHouse
NoHit,TaskBuilding_43
NoHouse,NoHit
Building_157,NoHouse
TaskBuilding_35,Building_157
Building_168,TaskBuilding_35
Building_167,Building_168
Building_168,Building_167
Building_167,Building_168
Building_154,Building_167
Building_236,Building_154
Building_139,Building_236
NoHouse,Building_139
Building_168,NoHouse
Building_173,Building_168
NoHouse,Building_173
Phone,NoHouse
Building_168,Phone
Building_173,Building_168
NoHouse,Building_173
Hand,NoHouse
NoHouse,Hand
Building_168,NoHouse
TaskBuilding_35,Building_168
TaskBuilding_43,TaskBuilding_35
TaskBuilding_42,TaskBuilding_43
Building_168,TaskBuilding_42
TaskBuilding_42,Building_168
Building_166,TaskBuilding_42
NoHouse,Building_166
Hand,NoHouse
TaskBuilding_5,Hand
NoHouse,TaskBuilding_5
Building_166,NoHouse
TaskBuilding_35,Building_166
Building_166,TaskBuilding_35
TaskBuilding_35,Building_166
Building_157,TaskBuilding_35
NoHouse,Building_157
Building_164,NoHouse
Building_165,Building_164
Building_166,Building_165
TaskBuilding_27,Building_166
NoHouse,TaskBuilding_27
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Building_162,NoHouse
TaskBuilding_35,Building_162
Building_161,TaskBuilding_35
Building_162,Building_161
NoHouse,Building_162
TaskBuilding_30,NoHouse
Building_100,TaskBuilding_30
NoHouse,Building_100
TaskBuilding_30,NoHouse
Building_100,TaskBuilding_30
Building_99,Building_100
Building_100,Building_99
TaskBuilding_30,Building_100
Building_100,TaskBuilding_30
TaskBuilding_30,Building_100
Building_99,TaskBuilding_30
NoHouse,Building_99
Building_216,NoHouse
NoHouse,Building_216
Building_216,NoHouse
NoHouse,Building_216
Building_218,NoHouse
NoHouse,Building_218
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
Building_218,NoHouse
NoHouse,Building_218
TaskBuilding_53,NoHouse
NoHouse,TaskBuilding_53
Phone,NoHouse
NoHouse,Phone
Building_218,NoHouse
NoHouse,Building_218
Building_215,NoHouse
NoHouse,Building_215
Building_215,NoHouse
NoHouse,Building_215
Building_215,NoHouse
NoHit,Building_215
NoHouse,NoHit
Building_216,NoHouse
NoHouse,Building_216
Building_218,NoHouse
NoHouse,Building_218
Phone,NoHouse
NoHouse,Phone
Building_211,NoHouse
NoHouse,Building_211
Building_215,NoHouse
Building_214,Building_215
Phone,Building_214
Building_210,Phone
NoHouse,Building_210
Building_154,NoHouse
TaskBuilding_48,Building_154
Building_154,TaskBuilding_48
NoHouse,Building_154
Building_233,NoHouse
NoHouse,Building_233
Building_233,NoHouse
Building_220,Building_233
Building_221,Building_220
NoHouse,Building_221
Building_154,NoHouse
TaskBuilding_43,Building_154
Building_236,TaskBuilding_43
NoHouse,Building_236
TaskBuilding_48,NoHouse
NoHouse,TaskBuilding_48
Building_154,NoHouse
NoHouse,Building_154
Hand,NoHouse
TaskBuilding_43,Hand
Building_154,TaskBuilding_43
Building_236,Building_154
Building_139,Building_236
Building_157,Building_139
NoHouse,Building_157
Building_139,NoHouse
Building_138,Building_139
NoHouse,Building_138
Building_232,NoHouse
TaskBuilding_44,Building_232
Building_232,TaskBuilding_44
Building_230,Building_232
Building_138,Building_230
Phone,Building_138
NoHouse,Phone
Building_140,NoHouse
TaskBuilding_39,Building_140
Building_152,TaskBuilding_39
TaskBuilding_39,Building_152
Building_153,TaskBuilding_39
Building_147,Building_153
TaskBuilding_37,Building_147
Building_139,TaskBuilding_37
Building_230,Building_139
NoHouse,Building_230
TaskBuilding_37,NoHouse
Building_138,TaskBuilding_37
Building_137,Building_138
TaskBuilding_36,Building_137
NoHouse,TaskBuilding_36
Building_231,NoHouse
Building_230,Building_231
Building_229,Building_230
TaskBuilding_37,Building_229
Building_230,TaskBuilding_37
Building_229,Building_230
NoHouse,Building_229
Building_142,NoHouse
Building_138,Building_142
NoHouse,Building_138
TaskBuilding_37,NoHouse
Building_225,TaskBuilding_37
TaskBuilding_37,Building_225
Building_124,TaskBuilding_37
Building_138,Building_124
Building_137,Building_138
Building_229,Building_137
NoHouse,Building_229
Building_124,NoHouse
Building_137,Building_124
Building_143,Building_137
NoHouse,Building_143
Building_137,NoHouse
Building_142,Building_137
Building_137,Building_142
Building_142,Building_137
Building_137,Building_142
Building_141,Building_137
Building_133,Building_141
NoHouse,Building_133
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
TaskBuilding_4,NoHouse
NoHouse,TaskBuilding_4
Phone,NoHouse
Hand,Phone
Building_122,Hand
NoHouse,Building_122
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Phone,NoHouse
Hand,Phone
NoHouse,Hand
TaskBuilding_21,NoHouse
TaskBuilding_28,TaskBuilding_21
Building_145,TaskBuilding_28
NoHouse,Building_145
TaskBuilding_22,NoHouse
NoHouse,TaskBuilding_22
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_122,NoHouse
NoHouse,Building_122
TaskBuilding_22,NoHouse
Building_122,TaskBuilding_22
NoHouse,Building_122
Building_112,NoHouse
Building_110,Building_112
NoHouse,Building_110
Building_122,NoHouse
NoHouse,Building_122
TaskBuilding_22,NoHouse
NoHouse,TaskBuilding_22
Building_118,NoHouse
NoHouse,Building_118
Building_118,NoHouse
Building_122,Building_118
TaskBuilding_22,Building_122
NoHouse,TaskBuilding_22
TaskBuilding_22,NoHouse
Building_113,TaskBuilding_22
NoHouse,Building_113
Building_113,NoHouse
Building_110,Building_113
TaskBuilding_22,Building_110
Building_combined_115_116,TaskBuilding_22
Building_87,Building_combined_115_116
TaskBuilding_17,Building_87
TaskBuilding_3,TaskBuilding_17
Building_113,TaskBuilding_3
NoHouse,Building_113
Building_87,NoHouse
Building_104,Building_87
TaskBuilding_3,Building_104
Building_110,TaskBuilding_3
NoHouse,Building_110
Building_86,NoHouse
Building_87,Building_86
TaskBuilding_1,Building_87
Building_87,TaskBuilding_1
NoHouse,Building_87
Building_110,NoHouse
Building_113,Building_110
TaskBuilding_17,Building_113
Building_113,TaskBuilding_17
NoHouse,Building_113
Building_86,NoHouse
NoHouse,Building_86
Hand,NoHouse
NoHouse,Hand
Building_105,NoHouse
TaskBuilding_3,Building_105
Building_104,TaskBuilding_3
NoHouse,Building_104
TaskBuilding_23,NoHouse
Building_96,TaskBuilding_23
NoHouse,Building_96
Building_97,NoHouse
TaskBuilding_26,Building_97
NoHouse,TaskBuilding_26
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
NoHouse,TaskBuilding_14
TaskBuilding_14,NoHouse
Building_74,TaskBuilding_14
TaskBuilding_14,Building_74
NoHouse,TaskBuilding_14
Building_94,NoHouse
Building_90,Building_94
NoHouse,Building_90
TaskBuilding_14,NoHouse
House_10,TaskBuilding_14
Building_75,House_10
Building_81,Building_75
NoHouse,Building_81
Building_89,NoHouse
NoHouse,Building_89
Building_90,NoHouse
NoHouse,Building_90
Building_74,NoHouse
Building_75,Building_74
Building_74,Building_75
House_10,Building_74
NoHouse,House_10
Building_74,NoHouse
Building_73,Building_74
Building_82,Building_73
Building_73,Building_82
Building_72,Building_73
NoHouse,Building_72
Building_72,NoHouse
Building_68,Building_72
Building_72,Building_68
Building_68,Building_72
Building_71,Building_68
Building_68,Building_71
House_10,Building_68
Building_71,House_10
Garage_86,Building_71
Building_68,Garage_86
Building_61,Building_68
TaskBuilding_9,Building_61
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Building_60,NoHouse
TaskBuilding_9,Building_60
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
TaskBuilding_9,NoHouse
NoHouse,TaskBuilding_9
Phone,NoHouse
NoHouse,Phone
Building_69,NoHouse
Building_81,Building_69
NoHouse,Building_81
Building_65,NoHouse
Building_66,Building_65
NoHouse,Building_66
Building_69,NoHouse
Garage_86,Building_69
Building_69,Garage_86
NoHouse,Building_69
Building_83,NoHouse
Building_67,Building_83
Church-TaskBuilding_16,Building_67
Building_67,Church-TaskBuilding_16
Church-TaskBuilding_16,Building_67
TaskBuilding_11,Church-TaskBuilding_16
NoHouse,TaskBuilding_11
Phone,NoHouse
NoHouse,Phone
TaskBuilding_15,NoHouse
Building_70,TaskBuilding_15
Church-TaskBuilding_16,Building_70
NoHouse,Church-TaskBuilding_16
Building_83,NoHouse
NoHouse,Building_83
TaskBuilding_15,NoHouse
NoHouse,TaskBuilding_15
Building_85,NoHouse
NoHouse,Building_85
Building_85,NoHouse
Building_94,Building_85
NoHouse,Building_94
Building_85,NoHouse
NoHouse,Building_85
Building_97,NoHouse
NoHouse,Building_97
Building_105,NoHouse
Building_104,Building_105
Building_105,Building_104
Building_104,Building_105
NoHouse,Building_104
Building_96,NoHouse
NoHouse,Building_96
Building_104,NoHouse
NoHouse,Building_104
Building_97,NoHouse
NoHouse,Building_97
Building_113,NoHouse
NoHouse,Building_113
TaskBuilding_24,NoHouse
NoHouse,TaskBuilding_24
Building_113,NoHouse
Building_117,Building_113
Building_combined_115_116,Building_117
NoHouse,Building_combined_115_116
Church-TaskBuilding_16,NoHouse
Building_122,Church-TaskBuilding_16
Building_combined_115_116,Building_122
NoHouse,Building_combined_115_116
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_combined_115_116,NoHouse
TaskBuilding_20,Building_combined_115_116
Building_125,TaskBuilding_20
NoHouse,Building_125
Building_119,NoHouse
Building_131,Building_119
NoHouse,Building_131
Building_121,NoHouse
NoHouse,Building_121
Building_125,NoHouse
Building_121,Building_125
Building_119,Building_121
Building_120,Building_119
NoHouse,Building_120
Building_122,NoHouse
NoHouse,Building_122
Building_131,NoHouse
NoHouse,Building_131
TaskBuilding_21,NoHouse
NoHouse,TaskBuilding_21
Building_134,NoHouse
Building_130,Building_134
TaskBuilding_21,Building_130
Building_126,TaskBuilding_21
Building_131,Building_126
NoHouse,Building_131
Building_134,NoHouse
NoHouse,Building_134
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
TaskBuilding_25,NoHouse
Building_131,TaskBuilding_25
Building_132,Building_131
NoHouse,Building_132
Building_130,NoHouse
NoHouse,Building_130
Building_133,NoHouse
NoHouse,Building_133
TaskBuilding_25,NoHouse
Building_228,TaskBuilding_25
NoHouse,Building_228
Building_229,NoHouse
NoHouse,Building_229
Building_229,NoHouse
NoHouse,Building_229
Building_137,NoHouse
Building_124,Building_137
NoHouse,Building_124
Building_135,NoHouse
NoHouse,Building_135
Building_136,NoHouse
NoHouse,Building_136
Building_232,NoHouse
Building_230,Building_232
NoHouse,Building_230
Building_124,NoHouse
NoHouse,Building_124
TaskBuilding_4,NoHouse
TaskBuilding_44,TaskBuilding_4
Building_232,TaskBuilding_44
Building_230,Building_232
Building_138,Building_230
Building_137,Building_138
Building_139,Building_137
NoHit,Building_139
Building_232,NoHit
Building_231,Building_232
NoHouse,Building_231
TaskBuilding_36,NoHouse
Building_142,TaskBuilding_36
NoHouse,Building_142
Building_142,NoHouse
TaskBuilding_36,Building_142
Building_154,TaskBuilding_36
Building_139,Building_154
NoHouse,Building_139
NoHit,NoHouse
Garage_224,NoHit
NoHouse,Garage_224
Building_154,NoHouse
TaskBuilding_44,Building_154
NoHouse,TaskBuilding_44
Building_214,NoHouse
Building_154,Building_214
Building_153,Building_154
TaskBuilding_39,Building_153
NoHouse,TaskBuilding_39
Garage_235,NoHouse
Building_140,Garage_235
NoHouse,Building_140
Building_140,NoHouse
NoHouse,Building_140
Building_140,NoHouse
NoHouse,Building_140
Phone,NoHouse
Building_141,Phone
Building_145,Building_141
Building_144,Building_145
Building_145,Building_144
Building_152,Building_145
Building_147,Building_152
NoHouse,Building_147
Building_141,NoHouse
TaskBuilding_33,Building_141
NoHouse,TaskBuilding_33
TaskBuilding_33,NoHouse
NoHouse,TaskBuilding_33
Building_145,NoHouse
NoHouse,Building_145
Building_109,NoHouse
NoHouse,Building_109
Building_145,NoHouse
Building_109,Building_145
Building_104,Building_109
NoHouse,Building_104
Building_111,NoHouse
NoHouse,Building_111
Building_104,NoHouse
NoHouse,Building_104
Building_109,NoHouse
Building_108,Building_109
NoHouse,Building_108
Building_107,NoHouse
NoHouse,Building_107
NoHit,NoHouse
Building_107,NoHit
NoHouse,Building_107
Building_108,NoHouse
NoHouse,Building_108
Building_110,NoHouse
NoHouse,Building_110
Building_110,NoHouse
NoHouse,Building_110
Building_110,NoHouse
NoHouse,Building_110
Building_88,NoHouse
NoHouse,Building_88
Building_113,NoHouse
Building_110,Building_113
NoHouse,Building_110
TaskBuilding_3,NoHouse
NoHouse,TaskBuilding_3
TaskBuilding_17,NoHouse
NoHouse,TaskBuilding_17
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Building_88,NoHouse
