Edge1,Edge2
NoHouse,Building_221
Phone,NoHouse
NoHouse,Phone
TaskBuilding_44,NoHouse
NoHouse,TaskBuilding_44
Building_232,NoHouse
NoHouse,Building_232
Building_138,NoHouse
Building_147,Building_138
Building_152,Building_147
NoHouse,Building_152
TaskBuilding_35,NoHouse
Building_147,TaskBuilding_35
TaskBuilding_26,Building_147
NoHouse,TaskBuilding_26
Building_98,NoHouse
NoHouse,Building_98
Building_145,NoHouse
Windmill-TaskBuilding_10_1,Building_145
NoHouse,Windmill-TaskBuilding_10_1
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_147,NoHouse
TaskBuilding_31,Building_147
Building_147,TaskBuilding_31
Building_150,Building_147
Building_144,Building_150
TaskBuilding_33,Building_144
Building_145,TaskBuilding_33
Building_150,Building_145
Building_160,Building_150
TaskBuilding_35,Building_160
Building_163,TaskBuilding_35
TaskBuilding_35,Building_163
NoHouse,TaskBuilding_35
Building_151,NoHouse
Building_150,Building_151
NoHouse,Building_150
Building_147,NoHouse
TaskBuilding_31,Building_147
NoHouse,TaskBuilding_31
Building_163,NoHouse
Building_166,Building_163
NoHouse,Building_166
Building_151,NoHouse
Building_150,Building_151
NoHouse,Building_150
Building_150,NoHouse
Building_147,Building_150
Building_98,Building_147
NoHouse,Building_98
TaskBuilding_31,NoHouse
Building_98,TaskBuilding_31
NoHouse,Building_98
Building_98,NoHouse
NoHouse,Building_98
Building_109,NoHouse
TaskBuilding_24,Building_109
NoHouse,TaskBuilding_24
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_123,NoHouse
NoHouse,Building_123
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
TaskBuilding_26,NoHouse
NoHouse,TaskBuilding_26
Building_100,NoHouse
NoHouse,Building_100
Building_157,NoHouse
NoHouse,Building_157
Building_124,NoHouse
NoHouse,Building_124
Building_109,NoHouse
Building_108,Building_109
NoHouse,Building_108
Building_98,NoHouse
NoHit,Building_98
Building_93,NoHit
Building_157,Building_93
Building_148,Building_157
NoHouse,Building_148
Building_157,NoHouse
NoHouse,Building_157
Building_100,NoHouse
Building_98,Building_100
NoHouse,Building_98
Building_157,NoHouse
Building_162,Building_157
NoHouse,Building_162
Building_157,NoHouse
Building_162,Building_157
TaskBuilding_5,Building_162
NoHouse,TaskBuilding_5
Building_163,NoHouse
NoHouse,Building_163
TaskBuilding_35,NoHouse
TaskBuilding_5,TaskBuilding_35
Building_166,TaskBuilding_5
NoHouse,Building_166
Building_167,NoHouse
TaskBuilding_42,Building_167
Building_173,TaskBuilding_42
TaskBuilding_42,Building_173
Building_173,TaskBuilding_42
TaskBuilding_42,Building_173
Building_173,TaskBuilding_42
NoHouse,Building_173
TaskBuilding_42,NoHouse
Building_166,TaskBuilding_42
NoHouse,Building_166
TaskBuilding_27,NoHouse
NoHouse,TaskBuilding_27
Phone,NoHouse
NoHouse,Phone
Building_166,NoHouse
TaskBuilding_42,Building_166
Building_173,TaskBuilding_42
TaskBuilding_42,Building_173
NoHouse,TaskBuilding_42
Building_168,NoHouse
TaskBuilding_35,Building_168
Building_157,TaskBuilding_35
Building_158,Building_157
NoHouse,Building_158
Building_101,NoHouse
NoHouse,Building_101
Building_176,NoHouse
Building_158,Building_176
Building_162,Building_158
Building_158,Building_162
Building_102,Building_158
NoHouse,Building_102
Building_176,NoHouse
NoHouse,Building_176
Building_176,NoHouse
NoHouse,Building_176
Building_176,NoHouse
TaskBuilding_34,Building_176
Building_176,TaskBuilding_34
TaskBuilding_40,Building_176
Building_183,TaskBuilding_40
TaskBuilding_46,Building_183
Building_183,TaskBuilding_46
TaskBuilding_40,Building_183
NoHouse,TaskBuilding_40
Building_93,NoHouse
Building_92,Building_93
NoHouse,Building_92
Building_176,NoHouse
NoHouse,Building_176
TaskBuilding_40,NoHouse
NoHouse,TaskBuilding_40
Building_160,NoHouse
Building_170,Building_160
NoHouse,Building_170
TaskBuilding_40,NoHouse
TaskBuilding_46,TaskBuilding_40
NoHouse,TaskBuilding_46
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_212,NoHouse
NoHouse,Building_212
Building_183,NoHouse
NoHouse,Building_183
Building_170,NoHouse
NoHouse,Building_170
Building_211,NoHouse
Building_170,Building_211
NoHouse,Building_170
Building_170,NoHouse
Building_169,Building_170
Building_167,Building_169
Building_213,Building_167
NoHouse,Building_213
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
TaskBuilding_54,NoHouse
NoHouse,TaskBuilding_54
Building_211,NoHouse
Building_210,Building_211
NoHouse,Building_210
Building_198,NoHouse
NoHouse,Building_198
TaskBuilding_46,NoHouse
NoHouse,TaskBuilding_46
Building_214,NoHouse
NoHouse,Building_214
Building_211,NoHouse
Building_213,Building_211
Building_212,Building_213
Building_211,Building_212
TaskBuilding_47,Building_211
NoHouse,TaskBuilding_47
Building_214,NoHouse
Building_211,Building_214
Building_213,Building_211
NoHouse,Building_213
Building_212,NoHouse
NoHouse,Building_212
Building_210,NoHouse
Building_211,Building_210
NoHouse,Building_211
TaskBuilding_48,NoHouse
NoHouse,TaskBuilding_48
Building_235,NoHouse
NoHouse,Building_235
Building_235,NoHouse
TaskBuilding_48,Building_235
NoHouse,TaskBuilding_48
Building_210,NoHouse
Building_211,Building_210
NoHouse,Building_211
Building_210,NoHouse
NoHouse,Building_210
Building_213,NoHouse
Building_210,Building_213
Building_211,Building_210
TaskBuilding_8,Building_211
NoHouse,TaskBuilding_8
Building_210,NoHouse
NoHouse,Building_210
Building_211,NoHouse
Building_215,Building_211
NoHouse,Building_215
NoHit,NoHouse
Building_220,NoHit
NoHouse,Building_220
NoHit,NoHouse
NoHouse,NoHit
Building_215,NoHouse
Building_236,Building_215
NoHouse,Building_236
Building_220,NoHouse
NoHouse,Building_220
Building_154,NoHouse
Building_236,Building_154
NoHouse,Building_236
Building_220,NoHouse
NoHouse,Building_220
Building_221,NoHouse
Building_220,Building_221
NoHouse,Building_220
Building_220,NoHouse
NoHouse,Building_220
Building_221,NoHouse
NoHouse,Building_221
Building_220,NoHouse
TaskBuilding_7,Building_220
NoHouse,TaskBuilding_7
Building_221,NoHouse
TaskBuilding_7,Building_221
NoHouse,TaskBuilding_7
Building_221,NoHouse
