Edge1,Edge2
NoHouse,NoHouse
Phone,NoHouse
Hand,Phone
NoHouse,Hand
Building_83,NoHouse
NoHouse,Building_83
Building_84,NoHouse
NoHouse,Building_84
Building_84,NoHouse
NoHouse,Building_84
Building_125,NoHouse
NoHouse,Building_125
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
Building_131,NoHouse
TaskBuilding_20,Building_131
NoHouse,TaskBuilding_20
TaskBuilding_20,NoHouse
NoHouse,TaskBuilding_20
Building_131,NoHouse
Building_combined_115_116,Building_131
TaskBuilding_1,Building_combined_115_116
Building_combined_115_116,TaskBuilding_1
TaskBuilding_1,Building_combined_115_116
Building_113,TaskBuilding_1
NoHouse,Building_113
Building_132,NoHouse
NoHouse,Building_132
Church-TaskBuilding_16,NoHouse
TaskBuilding_20,Church-TaskBuilding_16
NoHouse,TaskBuilding_20
Building_131,NoHouse
NoHouse,Building_131
TaskBuilding_37,NoHouse
NoHouse,TaskBuilding_37
Building_132,NoHouse
Building_131,Building_132
TaskBuilding_21,Building_131
Building_123,TaskBuilding_21
NoHouse,Building_123
Building_131,NoHouse
NoHouse,Building_131
Building_122,NoHouse
NoHouse,Building_122
TaskBuilding_25,NoHouse
NoHouse,TaskBuilding_25
Building_123,NoHouse
NoHouse,Building_123
Building_145,NoHouse
NoHouse,Building_145
Building_143,NoHouse
NoHouse,Building_143
Building_123,NoHouse
NoHouse,Building_123
Building_123,NoHouse
NoHouse,Building_123
Building_145,NoHouse
NoHouse,Building_145
Building_124,NoHouse
NoHouse,Building_124
Building_142,NoHouse
TaskBuilding_4,Building_142
NoHouse,TaskBuilding_4
TaskBuilding_28,NoHouse
NoHouse,TaskBuilding_28
Building_143,NoHouse
NoHouse,Building_143
TaskBuilding_4,NoHouse
NoHouse,NoHouse
