Edge1,Edge2
NoHouse,NoHouse
Church-TaskBuilding_16,NoHouse
NoHouse,Church-TaskBuilding_16
TaskBuilding_1,NoHouse
NoHouse,TaskBuilding_1
Phone,NoHouse
Hand,Phone
Phone,Hand
NoHouse,Phone
Building_67,NoHouse
NoHouse,Building_67
Building_67,NoHouse
Building_64,Building_67
NoHouse,Building_64
Building_70,NoHouse
NoHouse,Building_70
TaskBuilding_11,NoHouse
NoHouse,TaskBuilding_11
Building_64,NoHouse
NoHouse,Building_64
Building_64,NoHouse
NoHouse,Building_64
TaskBuilding_12,NoHouse
NoHouse,TaskBuilding_12
Building_64,NoHouse
NoHouse,Building_64
Building_57,NoHouse
NoHouse,Building_57
Building_60,NoHouse
NoHouse,Building_60
TaskBuilding_9,NoHouse
NoHouse,NoHouse
